x-axis,1,3
second,Volt,Volt
-20.000000E+00,-3.972E-03,+6.830E-03
-19.996875E+00,-3.972E-03,-3.220E-03
-19.993750E+00,+6.078E-03,-3.220E-03
-19.990625E+00,+6.078E-03,+6.830E-03
-19.987500E+00,+6.078E-03,-3.220E-03
-19.984375E+00,+6.078E-03,-2.592E-03
-19.981250E+00,+6.078E-03,+7.459E-03
-19.978125E+00,+6.078E-03,+57.082E-03
-19.975000E+00,+6.078E-03,+36.981E-03
-19.971875E+00,-3.344E-03,+37.609E-03
-19.968750E+00,+16.128E-03,+47.031E-03
-19.965625E+00,+6.078E-03,+36.981E-03
-19.962500E+00,+6.078E-03,+37.609E-03
-19.959375E+00,-3.344E-03,+47.031E-03
-19.956250E+00,+6.706E-03,+27.559E-03
-19.953125E+00,+16.128E-03,+47.031E-03
-19.950000E+00,-3.344E-03,+47.031E-03
-19.946875E+00,+16.128E-03,+36.981E-03
-19.943750E+00,+16.128E-03,+37.609E-03
-19.940625E+00,+6.078E-03,+47.031E-03
-19.937500E+00,+6.078E-03,+47.031E-03
-19.934375E+00,-3.344E-03,+47.031E-03
-19.931250E+00,+16.128E-03,+47.031E-03
-19.928125E+00,+6.078E-03,+36.981E-03
-19.925000E+00,+6.078E-03,+27.559E-03
-19.921875E+00,+6.706E-03,+37.609E-03
-19.918750E+00,+16.128E-03,+47.031E-03
-19.915625E+00,-3.972E-03,+37.609E-03
-19.912500E+00,-3.344E-03,+207.835E-03
-19.909375E+00,+6.078E-03,+147.534E-03
-19.906250E+00,+6.078E-03,+47.031E-03
-19.903125E+00,+6.078E-03,+47.660E-03
-19.900000E+00,-3.344E-03,+138.112E-03
-19.896875E+00,+6.078E-03,+148.162E-03
-19.893750E+00,+6.706E-03,+187.735E-03
-19.890625E+00,+16.128E-03,+117.383E-03
-19.887500E+00,+6.078E-03,+118.011E-03
-19.884375E+00,-3.344E-03,+138.112E-03
-19.881250E+00,+6.706E-03,+148.162E-03
-19.878125E+00,+16.128E-03,+157.584E-03
-19.875000E+00,+6.706E-03,+138.112E-03
-19.871875E+00,+16.128E-03,+158.212E-03
-19.868750E+00,+6.078E-03,+1.433338E+00
-19.865625E+00,+6.078E-03,+1.423288E+00
-19.862500E+00,+6.078E-03,+1.182710E+00
-19.859375E+00,-3.972E-03,+1.192760E+00
-19.856250E+00,-3.972E-03,+1.192760E+00
-19.853125E+00,-3.344E-03,+1.333464E+00
-19.850000E+00,+6.078E-03,+1.443388E+00
-19.846875E+00,-3.344E-03,+1.423916E+00
-19.843750E+00,+16.128E-03,+1.453438E+00
-19.840625E+00,+6.078E-03,+1.423288E+00
-19.837500E+00,+6.078E-03,+1.413866E+00
-19.834375E+00,+6.078E-03,+1.483589E+00
-19.831250E+00,+6.078E-03,+1.433338E+00
-19.828125E+00,-3.344E-03,+1.423288E+00
-19.825000E+00,+6.078E-03,+1.383715E+00
-19.821875E+00,-3.972E-03,+1.403815E+00
-19.818750E+00,-3.344E-03,+1.473539E+00
