335107	27.081199374325	7530.9250427652	-2296.552734375	-707.55792236328	1222.7783203125	
335108	27.091068943291	7530.9349135664	-2296.6740722656	-704.65167236328	1222.8981933594	
335109	27.100944670474	7530.9447880625	-2296.0769042969	-702.13970947266	1222.6865234375	
335110	27.110839693403	7530.954683086	-2296.1372070312	-699.35485839844	1222.4632568359	
335111	27.120579939814	7530.964423333	-2297.0217285156	-696.29180908203	1222.3022460938	
335112	27.131275530941	7530.9751189248	-2296.798828125	-693.56640625	1222.0770263672	
335113	27.140964458877	7530.9848078533	-2296.7778320312	-689.90356445312	1221.5733642578	
335114	27.150833206748	7530.9946766017	-2296.8706054688	-687.15362548828	1221.6226806641	
335115	27.161184758824	7531.0050281544	-2297.5590820312	-684.13055419922	1221.0482177734	
335116	27.17070618326	7531.0145491688	-2297.5163574219	-680.83325195312	1220.9251708984	
335117	27.18082249145	7531.0246654776	-2297.419921875	-677.90698242188	1220.7108154297	
335118	27.190786075861	7531.0346298837	-2297.6203613281	-674.46148681641	1220.3734130859	
335119	27.201264076657	7531.0451082956	-2298.1462402344	-671.32189941406	1220.2353515625	
335120	27.210971068697	7531.0548144672	-2297.9323730469	-668.08880615234	1219.7354736328	
335121	27.220781518781	7531.0646249178	-2298.6379394531	-664.90087890625	1219.8198242188	
335122	27.230902753544	7531.0747465637	-2299.4140625	-661.69317626953	1219.0346679688	
335123	27.241397997348	7531.0852413976	-2299.2045898438	-658.18096923828	1218.9774169922	
335124	27.251201057571	7531.0950448689	-2299.759765625	-654.84295654297	1218.3726806641	
335125	27.260805412662	7531.104648814	-2300.2485351562	-651.38525390625	1217.6220703125	
335126	27.270904067297	7531.1147474693	-2300.1799316406	-648.16735839844	1217.4837646484	
335127	27.280454640627	7531.1242984537	-2300.6020507812	-644.8125	1217.4105224609	
335128	27.290738862865	7531.1345826765	-2301.0197753906	-641.60198974609	1217.0245361328	
335129	27.300844496812	7531.14468749	-2301.3923339844	-638.47570800781	1216.6560058594	
