410860	7.5588906177513	8288.4492560243	-4422.6440429688	858.55383300781	804.44165039062	
410861	7.5715687441754	8288.4619308663	-4422.7490234375	858.69592285156	804.19122314453	
410862	7.5786605467676	8288.4690206162	-4422.8095703125	858.86572265625	803.55999755859	
410863	7.5892358473912	8288.4795963274	-4422.8374023438	858.88073730469	803.43371582031	
410864	7.5987186803352	8288.4890787498	-4423.1748046875	859.48645019531	803.08282470703	
410865	7.6085081924812	8288.4988686724	-4422.8745117188	859.54754638672	802.80798339844	
410866	7.6184996941419	8288.5088597636	-4422.5517578125	859.34899902344	802.49841308594	
410867	7.629137808578	8288.5194982885	-4422.8266601562	859.66558837891	802.76043701172	
410868	7.6391215098306	8288.5294819898	-4422.4912109375	859.42584228516	802.42602539062	
410869	7.6485842259327	8288.5389447059	-4422.1381835938	859.61004638672	802.41253662109	
410870	7.6584780172184	8288.5488384972	-4422.0600585938	859.61602783203	802.44409179688	
410871	7.6689252269303	8288.5592861174	-4422.05078125	859.63647460938	802.42327880859	
410872	7.6783928696059	8288.568752939	-4421.8955078125	859.494140625	802.32867431641	
410873	7.6885284735422	8288.578888543	-4421.6611328125	859.50793457031	802.39770507812	
410874	7.6983590404677	8288.5887191099	-4421.6254882812	859.47412109375	802.40228271484	
410875	7.7090439573523	8288.5994044373	-4420.9770507812	858.60070800781	802.71130371094	
410876	7.7184069103405	8288.6087673903	-4420.9438476562	858.56585693359	802.77624511719	
410877	7.7286529516334	8288.6190130211	-4421.41015625	859.28668212891	802.70910644531	
410878	7.7384252207721	8288.6287852902	-4421.3549804688	859.2158203125	802.75262451172	
410879	7.7490760621898	8288.6394361316	-4421.1235351562	858.94085693359	803.01306152344	
410880	7.7590035183946	8288.6493635878	-4421.0888671875	858.88189697266	803.09503173828	
410881	7.7685216584489	8288.6588817279	-4421.001953125	858.74157714844	803.18206787109	
410882	7.7785336874992	8288.6688941675	-4420.6020507812	858.49114990234	803.44586181641	
410883	7.788937379145	8288.6792974486	-4420.5380859375	858.31579589844	803.57360839844	
410884	7.7985483030007	8288.688908783	-4420.3344726562	858.24438476562	803.68011474609	
410885	7.8084741170143	8288.6988354181	-4420.6083984375	858.00286865234	804.49664306641	
410886	7.8182545971089	8288.7086146665	-4420.4633789062	857.94500732422	804.55352783203	
410887	7.8296054225153	8288.7199654919	-4420.5732421875	857.87573242188	804.28771972656	
410888	7.8391576380364	8288.7295177075	-4420.43359375	857.69268798828	804.53021240234	
410889	7.8486901472635	8288.7390506272	-4420.6303710938	857.70446777344	804.57000732422	
410890	7.8584065819022	8288.7487670619	-4420.6245117188	857.68402099609	804.55975341797	
410891	7.8682552129306	8288.7586152823	-4420.4057617188	857.59753417969	804.54473876953	
410892	7.8789898060983	8288.7693498755	-4420.2314453125	857.57104492188	804.54168701172	
410893	7.8883293578622	8288.7786894273	-4420.1025390625	857.62176513672	804.23431396484	
410894	7.8983812100486	8288.78874169	-4420.0922851562	857.56787109375	804.53845214844	
410895	7.9090332831097	8288.799392942	-4420.1015625	857.47692871094	804.62487792969	
410896	7.9183810458294	8288.8087402942	-4420.1000976562	857.47705078125	804.69030761719	
410897	7.9282095600159	8288.8185696294	-4420.109375	857.47534179688	804.76599121094	
410898	7.9383899136618	8288.8287503936	-4420.2626953125	857.46105957031	804.8310546875	
410899	7.9491302544986	8288.8394903239	-4420.4799804688	857.56109619141	804.927734375	
410900	7.9590104977071	8288.8493705671	-4420.51953125	857.57360839844	804.98187255859	
410901	7.96852330064	8288.8588837806	-4420.5014648438	857.59130859375	804.99700927734	
410902	7.9786868218264	8288.8690468912	-4420.3530273438	856.93524169922	805.33343505859	
