284684	6.1445037914089	7026.6986378567	-2743.9055175781	1048.7103271484	1206.9451904297	
284685	6.1553537485066	7026.7094898666	-2743.3928222656	1048.1881103516	1206.7614746094	
284686	6.1644744782964	7026.7186085436	-2743.4155273438	1047.9244384766	1206.7879638672	
284687	6.1758289986329	7026.729963064	-2743.1701660156	1047.6175537109	1206.9200439453	
284688	6.1852145317497	7026.7393485971	-2742.9138183594	1047.3800048828	1207.0506591797	
284689	6.1943344404439	7026.7484685058	-2742.4853515625	1046.7681884766	1207.0255126953	
284690	6.2044417165824	7026.7585757819	-2742.1228027344	1045.6879882812	1206.9797363281	
284691	6.2143305812946	7026.7684654677	-2741.548828125	1045.1301269531	1207.1859130859	
284692	6.224450173867	7026.7785842392	-2740.9399414062	1044.8206787109	1207.3350830078	
284693	6.2344552236049	7026.7885888784	-2740.7111816406	1044.5891113281	1207.3758544922	
284694	6.2449126970116	7026.7990471729	-2740.359375	1044.0733642578	1207.2583007812	
284695	6.2552305841685	7026.8093646495	-2739.9633789062	1043.4815673828	1207.3480224609	
284696	6.2641283865061	7026.8182649151	-2739.4711914062	1043.099609375	1207.2758789062	
284697	6.274348563288	7026.8284826286	-2739.0104980469	1042.5639648438	1207.0665283203	
284698	6.2847325486397	7026.838866614	-2738.6196289062	1042.0594482422	1206.9772949219	
284699	6.2942014229587	7026.8483358988	-2738.4562988281	1041.8479003906	1207.0181884766	
284700	6.3041773238032	7026.8583113891	-2738.3454589844	1041.7976074219	1207.0718994141	
284701	6.314465240971	7026.8685993063	-2738.1325683594	1041.5625	1206.9779052734	
284702	6.3242034346428	7026.8783370894	-2737.6491699219	1041.1837158203	1206.8347167969	
284703	6.3343238483108	7026.8884575031	-2737.3327636719	1040.6066894531	1206.9478759766	
284704	6.3443691317325	7026.8985031971	-2736.9797363281	1040.3013916016	1206.8444824219	
284705	6.3547083673746	7026.9088428432	-2736.568359375	1039.8586425781	1206.7651367188	
284706	6.3645450925169	7026.9186795684	-2736.3400878906	1039.7004394531	1206.873046875	
284707	6.3742726119461	7026.9284066773	-2736.2080078125	1039.5189208984	1206.8956298828	
284708	6.3853450859482	7026.9394799724	-2735.8566894531	1039.3237304688	1206.8101806641	
284709	6.3944797743629	7026.9486134291	-2735.7641601562	1039.1817626953	1206.6910400391	
284710	6.4043583753803	7026.9584928513	-2735.625	1039.1275634766	1206.7197265625	
284711	6.4141901739491	7026.9683242393	-2735.4938964844	1039.0881347656	1206.6634521484	
284712	6.4244452472935	7026.9785801337	-2735.3815917969	1039.0167236328	1206.6717529297	
284713	6.4344646662041	7026.9885987315	-2735.0258789062	1038.8969726562	1206.7622070312	
284714	6.4444828534714	7026.9986169188	-2734.7570800781	1038.6728515625	1206.7178955078	
284715	6.4543224524483	7027.0084561072	-2734.6428222656	1038.6141357422	1206.6522216797	
284716	6.4644888474692	7027.0186225022	-2734.5085449219	1038.5775146484	1206.7302246094	
284717	6.4744068610747	7027.0285413369	-2734.232421875	1038.4830322266	1206.5657958984	
284718	6.4844652820258	7027.0385993474	-2734.0930175781	1038.4935302734	1206.5622558594	
284719	6.4942416566425	7027.048375722	-2734.0556640625	1038.4984130859	1206.5629882812	
284720	6.5052439269718	7027.0593779923	-2733.8107910156	1038.4686279297	1206.5541992188	
284721	6.5144365026255	7027.068570568	-2733.7800292969	1038.5064697266	1206.5476074219	
284722	6.5244321097641	7027.0785661751	-2733.6728515625	1038.623046875	1206.3364257812	
284723	6.5342322961528	7027.0883663615	-2733.6608886719	1039.0079345703	1206.3354492188	
284724	6.5444906538795	7027.0986247192	-2733.5642089844	1039.216796875	1206.4044189453	
284725	6.5543446220292	7027.1084786874	-2733.7702636719	1039.3452148438	1206.4100341797	
284726	6.5641390607488	7027.1182731261	-2733.7600097656	1039.5925292969	1206.3856201172	
284727	6.5756524630815	7027.1297865284	-2733.8332519531	1039.7247314453	1206.3817138672	
284728	6.5842608292244	7027.1383948946	-2733.9809570312	1040.0875244141	1206.5412597656	
284729	6.5944719739548	7027.1486060393	-2734.2263183594	1040.2924804688	1206.5460205078	
