timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
6959.431135848	0.000000000	0.094	0.869	-0.266	0.033	1.798162	1	4294967295
6959.731176908	0.000000000	0.163	0.803	-0.226	0.012	1.799637	1	4294967295
6960.030736187	0.000000000	0.247	0.675	-0.184	-0.022	1.977311	1	4294967295
6960.330466842	0.000000000	0.311	0.568	-0.151	-0.048	1.788429	1	4294967295
6960.630721456	0.000000000	0.456	0.502	-0.099	-0.061	1.967429	1	4294967295
6960.930486544	0.000000000	0.630	0.438	-0.043	-0.073	2.014316	1	4294967295
6961.230511216	0.000000000	1.011	0.363	0.066	-0.084	3.541259	1	4294967295
6961.530650155	0.000000000	1.334	0.306	0.148	-0.090	3.239286	1	4294967295
6961.830630092	0.000000000	1.458	0.302	0.168	-0.084	1.194791	1	4294967295
6962.130825775	0.000000000	1.579	0.289	0.186	-0.081	1.098384	1	4294967295
6962.430901820	0.000000000	1.776	0.338	0.223	-0.061	1.424789	1	4294967295
6962.730891089	0.000000000	2.222	0.282	0.322	-0.066	3.732353	1	4294967295
6963.030979531	0.000000000	2.576	0.250	0.388	-0.066	3.200965	1	4294967295
6963.330979623	0.000000000	2.806	0.306	0.417	-0.045	1.212817	1	4294967295
6963.631020885	0.000000000	3.049	0.321	0.447	-0.037	0.940931	1	4294967295
6963.930792966	0.000000000	3.256	0.342	0.466	-0.027	0.790993	1	4294967295
6964.230582891	0.000000000	3.437	0.353	0.476	-0.022	0.686142	1	4294967295
6964.530312654	0.000000000	3.593	0.391	0.479	-0.010	0.713402	1	4294967295
6964.830064606	0.000000000	3.730	0.406	0.476	-0.006	0.629124	1	4294967295
6965.129774685	0.000000000	3.835	0.403	0.465	-0.007	0.698668	1	4294967295
6965.429799998	0.000000000	3.908	0.394	0.446	-0.009	0.844137	1	4294967295
6965.729784649	0.000000000	3.943	0.340	0.417	-0.023	1.151077	1	4294967295
