timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
7242.907006336	0.000000000	1.696	-1.530	-0.436	0.373	3.770456	1	4294967295
7243.222847264	0.000000000	1.736	-1.689	-0.385	0.309	3.515700	1	4294967295
7243.522840034	0.000000000	1.774	-1.812	-0.339	0.258	3.353282	1	4294967295
7243.823063863	0.000000000	1.823	-1.977	-0.294	0.201	3.215976	1	4294967295
7244.123424800	0.000000000	1.878	-2.122	-0.251	0.154	3.097577	1	4294967295
7244.423347454	0.000000000	1.946	-2.254	-0.210	0.112	2.945767	1	4294967295
7244.706712614	0.000000000	2.027	-2.395	-0.169	0.072	2.861077	1	4294967295
7245.006150436	0.000000000	2.059	-2.326	-0.151	0.082	0.709526	1	4294967295
7245.306203131	0.000000000	2.080	-2.279	-0.136	0.087	0.590247	1	4294967295
7245.605913712	0.000000000	2.131	-2.263	-0.113	0.085	0.728394	1	4294967295
7245.906017435	0.000000000	2.175	-2.257	-0.093	0.080	0.667442	1	4294967295
7246.205471982	0.000000000	2.220	-2.282	-0.075	0.069	0.716953	1	4294967295
7246.505443912	0.000000000	2.258	-2.312	-0.060	0.057	0.640165	1	4294967295
7246.805363127	0.000000000	2.440	-2.795	-0.004	-0.059	6.670720	1	4294967295
7247.105262613	0.000000000	2.467	-2.792	0.002	-0.054	0.403121	1	4294967295
7247.405466214	0.000000000	2.491	-2.789	0.007	-0.049	0.326364	1	4294967295
7247.705087016	0.000000000	2.515	-2.803	0.011	-0.048	0.542662	1	4294967295
7248.005065833	0.000000000	2.540	-2.818	0.016	-0.048	0.553933	1	4294967295
7248.304984624	0.000000000	2.732	-3.111	0.065	-0.115	5.514323	1	4294967295
7248.604858299	0.000000000	2.843	-3.093	0.090	-0.103	2.117553	1	4294967295
7248.904827862	0.000000000	3.098	-3.609	0.152	-0.223	8.118358	1	4294967295
7249.204709153	0.000000000	3.283	-3.832	0.190	-0.261	5.000516	1	4294967295
7249.504626475	0.000000000	3.362	-3.779	0.196	-0.229	2.058204	1	4294967295
7249.804531248	0.000000000	3.436	-3.717	0.200	-0.198	1.968899	1	4294967295
7250.104390214	0.000000000	3.393	-3.709	0.171	-0.180	1.371751	1	4294967295
7250.404324888	0.000000000	3.502	-4.277	0.189	-0.303	7.281344	1	4294967295
7250.704222435	0.000000000	3.582	-4.133	0.192	-0.247	2.309621	1	4294967295
7251.004123222	0.000000000	3.648	-4.019	0.192	-0.202	2.127513	1	4294967295
7251.304005568	0.000000000	3.986	-4.421	0.266	-0.283	9.064332	1	4294967295
7251.603946520	0.000000000	4.310	-4.858	0.331	-0.368	8.725771	1	4294967295
7251.903831855	0.000000000	4.380	-5.273	0.324	-0.438	8.740147	1	4294967295
7252.203765133	0.000000000	4.512	-5.726	0.333	-0.512	8.331454	1	4294967295
7252.503720252	0.000000000	4.654	-6.387	0.347	-0.630	9.645190	1	4294967295
7252.803619071	0.000000000	4.565	-6.656	0.297	-0.643	8.522124	1	4294967295
7253.103508171	0.000000000	4.612	-6.918	0.285	-0.656	8.164936	1	4294967295
7253.403388952	0.000000000	4.518	-6.764	0.232	-0.567	4.170321	1	4294967295
7253.703354744	0.000000000	4.438	-7.279	0.201	-0.643	7.519014	1	4294967295
7254.003302757	0.000000000	4.256	-7.267	0.136	-0.587	4.905819	1	4294967295
7254.603248568	0.000000000	3.822	-7.388	0.010	-0.517	5.004014	1	4294967295
7254.903224384	0.000000000	3.456	-7.401	-0.081	-0.470	2.916726	1	4294967295
7255.203266609	0.000000000	3.329	-7.095	-0.121	-0.359	3.546870	1	4294967295
7255.503167759	0.000000000	3.189	-6.556	-0.166	-0.201	3.836147	1	4294967295
7255.803231000	0.000000000	3.140	-6.252	-0.180	-0.112	2.803550	1	4294967295
7256.103212883	0.000000000	3.028	-5.933	-0.207	-0.023	2.622544	1	4294967295
7256.403203785	0.000000000	2.958	-5.806	-0.216	0.012	1.643644	1	4294967295
7256.703182888	0.000000000	3.030	-5.381	-0.195	0.107	2.449416	1	4294967295
7257.003266354	0.000000000	2.967	-5.151	-0.203	0.156	1.525124	1	4294967295
7257.303235390	0.000000000	2.881	-4.912	-0.215	0.204	1.355542	1	4294967295
7257.603267624	0.000000000	2.776	-4.733	-0.229	0.236	1.014869	1	4294967295
7257.903264701	0.000000000	2.679	-4.588	-0.239	0.257	0.761645	1	4294967295
7258.203320570	0.000000000	2.566	-4.467	-0.251	0.272	0.615008	1	4294967295
7258.503364111	0.000000000	2.474	-4.381	-0.257	0.275	0.403519	1	4294967295
7258.803525150	0.000000000	2.368	-4.283	-0.265	0.282	0.393052	1	4294967295
7259.103664764	0.000000000	2.255	-4.217	-0.275	0.281	0.472905	1	4294967295
7259.403729004	0.000000000	2.148	-4.151	-0.282	0.279	0.450358	1	4294967295
7259.703751719	0.000000000	2.053	-4.091	-0.286	0.276	0.418215	1	4294967295
7260.003778143	0.000000000	1.978	-4.034	-0.284	0.272	0.440140	1	4294967295
7260.303800473	0.000000000	1.917	-3.976	-0.279	0.268	0.446406	1	4294967295
7260.603792902	0.000000000	1.874	-3.899	-0.270	0.268	0.413871	1	4294967295
7260.903907638	0.000000000	1.830	-3.830	-0.261	0.266	0.387429	1	4294967295
7261.204007315	0.000000000	1.782	-3.763	-0.253	0.263	0.314943	1	4294967295
7261.504069582	0.000000000	1.799	-3.625	-0.224	0.270	2.696252	1	4294967295
7261.804182296	0.000000000	1.799	-3.507	-0.202	0.273	2.627821	1	4294967295
7262.104342497	0.000000000	1.775	-3.393	-0.189	0.276	2.577421	1	4294967295
7262.404527885	0.000000000	1.734	-3.293	-0.181	0.276	2.573281	1	4294967295
7262.704666950	0.000000000	1.697	-3.195	-0.174	0.275	2.516062	1	4294967295
7263.004874290	0.000000000	1.627	-3.176	-0.178	0.258	0.703517	1	4294967295
7263.304964920	0.000000000	1.554	-3.164	-0.183	0.240	0.719359	1	4294967295
7263.605130578	0.000000000	1.471	-3.144	-0.190	0.227	0.682324	1	4294967295
7264.205527188	0.000000000	1.255	-3.104	-0.217	0.204	1.053316	1	4294967295
7264.520029325	0.000000000	1.094	-3.129	-0.242	0.183	0.934556	1	4294967295
7264.805743186	0.000000000	0.953	-3.150	-0.261	0.166	0.873510	1	4294967295
7265.105822518	0.000000000	0.829	-3.169	-0.274	0.150	0.787971	1	4294967295
7265.405908955	0.000000000	0.724	-3.191	-0.282	0.137	1.022185	1	4294967295
7265.706062911	0.000000000	0.620	-3.207	-0.288	0.125	0.930242	1	4294967295
7266.005967123	0.000000000	0.505	-3.223	-0.298	0.116	0.950641	1	4294967295
7266.306054164	0.000000000	0.404	-3.235	-0.303	0.108	0.840089	1	4294967295
7266.606011867	0.000000000	0.317	-3.240	-0.303	0.102	0.904945	1	4294967295
7266.905873547	0.000000000	0.271	-3.238	-0.294	0.098	0.908346	1	4294967295
7267.205949266	0.000000000	0.236	-3.209	-0.280	0.100	0.557813	1	4294967295
7267.506041370	0.000000000	0.215	-3.195	-0.265	0.098	0.816426	1	4294967295
7267.806041662	0.000000000	0.211	-3.152	-0.246	0.103	0.711348	1	4294967295
7268.105971343	0.000000000	0.206	-3.102	-0.228	0.109	0.737797	1	4294967295
7268.405974189	0.000000000	0.215	-3.073	-0.208	0.108	0.714628	1	4294967295
7268.705884570	0.000000000	0.248	-3.127	-0.181	0.084	1.852853	1	4294967295
7269.005812154	0.000000000	0.286	-3.174	-0.156	0.064	1.814925	1	4294967295
7269.305787731	0.000000000	0.349	-3.073	-0.125	0.083	1.620065	1	4294967295
7269.605707490	0.000000000	0.423	-2.964	-0.094	0.102	1.617199	1	4294967295
7269.905668409	0.000000000	0.472	-2.899	-0.074	0.112	0.841275	1	4294967295
7270.205601726	0.000000000	0.512	-2.850	-0.058	0.116	0.756647	1	4294967295
7270.505462149	0.000000000	0.583	-2.792	-0.034	0.123	0.914552	1	4294967295
7270.805393249	0.000000000	0.642	-2.753	-0.016	0.125	0.870976	1	4294967295
7271.105326481	0.000000000	0.727	-2.687	0.007	0.133	0.925597	1	4294967295
7271.405278226	0.000000000	0.810	-2.619	0.027	0.141	0.925997	1	4294967295
7271.705488450	0.000000000	0.898	-2.542	0.047	0.151	0.796477	1	4294967295
7272.005450317	0.000000000	0.970	-2.457	0.061	0.162	0.727006	1	4294967295
7272.305374161	0.000000000	1.038	-2.395	0.074	0.166	0.657993	1	4294967295
7272.605234473	0.000000000	1.125	-2.320	0.090	0.172	0.695074	1	4294967295
7272.905244461	0.000000000	1.187	-2.272	0.098	0.173	0.667005	1	4294967295
7273.205252215	0.000000000	1.218	-2.283	0.099	0.157	1.322610	1	4294967295
7273.505193284	0.000000000	1.316	-2.223	0.116	0.161	0.774694	1	4294967295
7273.805148253	0.000000000	1.373	-2.222	0.122	0.148	1.343178	1	4294967295
7274.105135756	0.000000000	1.473	-2.154	0.138	0.154	0.768742	1	4294967295
7274.405105585	0.000000000	1.576	-2.093	0.153	0.158	0.711541	1	4294967295
7274.705072514	0.000000000	1.685	-2.015	0.168	0.166	0.729368	1	4294967295
7275.005134562	0.000000000	1.793	-1.935	0.181	0.175	0.618632	1	4294967295
7275.305263016	0.000000000	1.886	-1.846	0.190	0.185	0.570356	1	4294967295
7275.605369168	0.000000000	2.048	-1.832	0.219	0.171	2.838161	1	4294967295
7275.905469262	0.000000000	2.135	-1.734	0.222	0.184	0.588346	1	4294967295
7276.205624560	0.000000000	2.214	-1.631	0.224	0.198	0.564906	1	4294967295
7276.505827019	0.000000000	2.254	-1.563	0.215	0.203	0.712802	1	4294967295
7276.806107474	0.000000000	2.282	-1.491	0.205	0.208	0.753510	1	4294967295
7277.106342225	0.000000000	2.277	-1.407	0.186	0.217	0.908556	1	4294967295
7277.406485987	0.000000000	2.335	-1.403	0.187	0.201	2.832403	1	4294967295
7277.706692085	0.000000000	2.292	-1.327	0.160	0.208	1.041599	1	4294967295
7278.006740312	0.000000000	2.249	-1.242	0.135	0.217	1.046269	1	4294967295
7278.306900299	0.000000000	2.206	-1.175	0.112	0.219	1.039161	1	4294967295
7278.606870628	0.000000000	2.123	-1.098	0.080	0.225	1.100068	1	4294967295
7278.907036834	0.000000000	2.044	-1.011	0.051	0.232	1.095513	1	4294967295
7279.207207990	0.000000000	1.962	-0.935	0.023	0.236	1.036384	1	4294967295
7279.507412728	0.000000000	1.888	-0.877	0.000	0.234	0.993109	1	4294967295
7279.807537616	0.000000000	1.794	-0.813	-0.027	0.234	1.048913	1	4294967295
7280.107730692	0.000000000	1.695	-0.759	-0.053	0.230	1.037222	1	4294967295
7280.407901621	0.000000000	1.587	-0.716	-0.080	0.224	1.094976	1	4294967295
7280.708027422	0.000000000	1.476	-0.675	-0.106	0.218	1.073264	1	4294967295
7281.008136704	0.000000000	1.372	-0.641	-0.128	0.210	0.999442	1	4294967295
7281.308274361	0.000000000	1.263	-0.602	-0.150	0.204	0.961377	1	4294967295
7281.608401942	0.000000000	1.147	-0.565	-0.172	0.198	0.965742	1	4294967295
7281.908530431	0.000000000	1.036	-0.538	-0.191	0.190	0.888758	1	4294967295
7282.208659534	0.000000000	0.932	-0.521	-0.206	0.179	0.870444	1	4294967295
7282.508782652	0.000000000	0.819	-0.512	-0.222	0.167	0.866417	1	4294967295
7282.808883276	0.000000000	0.713	-0.505	-0.234	0.155	0.741465	1	4294967295
7283.109008713	0.000000000	0.619	-0.493	-0.243	0.146	0.655643	1	4294967295
7283.409119998	0.000000000	0.525	-0.482	-0.250	0.137	0.644576	1	4294967295
7283.709390093	0.000000000	0.429	-0.472	-0.257	0.129	0.622475	1	4294967295
7284.013548027	0.000000000	0.333	-0.456	-0.264	0.123	0.631418	1	4294967295
7284.313279964	0.000000000	0.237	-0.444	-0.270	0.116	0.640172	1	4294967295
7284.613053955	0.000000000	0.148	-0.430	-0.274	0.111	0.623271	1	4294967295
7284.912941010	0.000000000	0.061	-0.424	-0.276	0.104	0.611432	1	4294967295
7285.213033463	0.000000000	-0.014	-0.418	-0.276	0.098	0.566444	1	4294967295
7285.510295000	0.000000000	-0.093	-0.391	-0.276	0.098	0.535598	1	4294967295
7285.810445994	0.000000000	-0.163	-0.364	-0.273	0.098	0.564688	1	4294967295
7286.110601567	0.000000000	-0.218	-0.335	-0.266	0.098	0.587688	1	4294967295
7286.410599671	0.000000000	-0.266	-0.301	-0.258	0.100	0.578412	1	4294967295
7286.710537786	0.000000000	-0.298	-0.268	-0.246	0.102	0.593898	1	4294967295
7287.012369613	0.000000000	-0.313	-0.223	-0.231	0.106	0.714715	1	4294967295
7287.312133506	0.000000000	-0.323	-0.169	-0.215	0.113	0.783890	1	4294967295
7287.612226252	0.000000000	-0.333	-0.121	-0.201	0.118	0.770022	1	4294967295
7287.909820559	0.000000000	-0.348	-0.070	-0.189	0.124	0.774307	1	4294967295
7288.210409465	0.000000000	-0.360	-0.026	-0.178	0.127	0.631385	1	4294967295
7288.510531594	0.000000000	-0.342	0.011	-0.159	0.128	0.704851	1	4294967295
7288.810487172	0.000000000	-0.296	0.060	-0.135	0.132	0.917871	1	4294967295
7289.110448021	0.000000000	-0.247	0.114	-0.112	0.137	0.877664	1	4294967295
7289.410486311	0.000000000	-0.194	0.165	-0.090	0.141	0.818800	1	4294967295
7289.710423640	0.000000000	-0.102	0.216	-0.059	0.144	1.013353	1	4294967295
7290.010458437	0.000000000	-0.020	0.275	-0.034	0.149	0.879502	1	4294967295
7290.310464872	0.000000000	0.310	0.423	0.055	0.176	4.072123	1	4294967295
7290.610529857	0.000000000	0.589	0.582	0.123	0.202	3.750390	1	4294967295
7290.910513626	0.000000000	0.647	0.653	0.128	0.205	0.326361	1	4294967295
7291.210520389	0.000000000	0.712	0.725	0.135	0.208	0.372267	1	4294967295
7291.510512130	0.000000000	0.783	0.797	0.143	0.211	0.335526	1	4294967295
7291.810408550	0.000000000	0.840	0.854	0.146	0.209	0.242379	1	4294967295
7292.110279379	0.000000000	0.931	0.901	0.158	0.205	0.462464	1	4294967295
7292.410234657	0.000000000	1.042	0.946	0.174	0.201	0.545061	1	4294967295
7292.710195412	0.000000000	1.272	1.044	0.219	0.209	2.191566	1	4294967295
7293.009038784	0.000000000	1.349	1.093	0.222	0.205	0.452203	1	4294967295
7293.310024643	0.000000000	1.437	1.116	0.227	0.196	0.554787	1	4294967295
7293.609860322	0.000000000	1.531	1.135	0.233	0.186	0.575416	1	4294967295
7293.909633761	0.000000000	1.612	1.150	0.236	0.176	0.483598	1	4294967295
7294.209536648	0.000000000	1.711	1.146	0.243	0.162	0.616140	1	4294967295
7294.509800887	0.000000000	1.800	1.166	0.247	0.155	0.481193	1	4294967295
7294.809314896	0.000000000	1.909	1.147	0.255	0.139	0.642723	1	4294967295
7295.109173948	0.000000000	2.018	1.126	0.263	0.124	0.637002	1	4294967295
7295.409259815	0.000000000	2.102	1.082	0.263	0.104	0.695105	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
7296.624285894	0.000000000	2.341	1.121	0.302	0.106	2.041383	1	4294967295
7296.911139305	0.000000000	2.440	1.093	0.304	0.092	0.649287	1	4294967295
7297.224733090	0.000000000	2.678	1.075	0.339	0.081	1.955951	1	4294967295
7297.511205172	0.000000000	2.946	0.965	0.378	0.049	2.858906	1	4294967295
7297.811366309	0.000000000	3.027	0.940	0.370	0.039	0.617390	1	4294967295
7298.119678276	0.000000000	3.087	0.922	0.356	0.032	0.608597	1	4294967295
7298.411626849	0.000000000	3.168	0.900	0.349	0.024	0.556069	1	4294967295
7298.711862164	0.000000000	3.248	0.875	0.342	0.015	0.545925	1	4294967295
7299.007417991	0.000000000	3.349	0.812	0.339	-0.001	0.697220	1	4294967295
7299.307368607	0.000000000	3.433	0.761	0.333	-0.013	0.655955	1	4294967295
7299.607288042	0.000000000	3.527	0.712	0.329	-0.024	0.604757	1	4294967295
7299.907258063	0.000000000	3.609	0.667	0.323	-0.033	0.587928	1	4294967295
7300.207154887	0.000000000	3.682	0.621	0.316	-0.043	0.496317	1	4294967295
7300.507038017	0.000000000	3.774	0.575	0.314	-0.051	0.421933	1	4294967295
7300.807086850	0.000000000	3.871	0.538	0.313	-0.056	0.368180	1	4294967295
7301.107108175	0.000000000	4.093	0.471	0.342	-0.066	1.839045	1	4294967295
7301.422438694	0.000000000	4.165	0.469	0.334	-0.062	0.484786	1	4294967295
7301.707311539	0.000000000	4.243	0.459	0.327	-0.061	0.503367	1	4294967295
7302.007179510	0.000000000	4.327	0.448	0.322	-0.059	0.488584	1	4294967295
7302.307181248	0.000000000	4.400	0.436	0.315	-0.058	0.459154	1	4294967295
7302.607111860	0.000000000	4.471	0.422	0.308	-0.057	0.448805	1	4294967295
7302.907129778	0.000000000	4.656	0.415	0.328	-0.053	1.623257	1	4294967295
7303.507406840	0.000000000	4.826	0.393	0.321	-0.051	0.434466	1	4294967295
7303.814648089	0.000000000	4.891	0.415	0.312	-0.042	0.457868	1	4294967295
7304.114658036	0.000000000	4.955	0.442	0.305	-0.032	0.437759	1	4294967295
7304.399926154	0.000000000	5.030	0.458	0.300	-0.025	0.400910	1	4294967295
7304.707235922	0.000000000	5.075	0.442	0.288	-0.028	0.477215	1	4294967295
7305.006911497	0.000000000	5.065	0.415	0.263	-0.033	0.665592	1	4294967295
7305.306829314	0.000000000	5.020	0.382	0.233	-0.040	0.736317	1	4294967295
7305.606403241	0.000000000	4.958	0.340	0.201	-0.049	0.842503	1	4294967295
7305.906544595	0.000000000	4.928	0.280	0.178	-0.061	0.787092	1	4294967295
7306.206018452	0.000000000	4.856	0.216	0.146	-0.073	0.938268	1	4294967295
7306.505761310	0.000000000	4.791	0.150	0.117	-0.085	0.926345	1	4294967295
7306.805670254	0.000000000	4.724	0.082	0.089	-0.096	0.938580	1	4294967295
7307.105449953	0.000000000	4.672	0.017	0.067	-0.105	0.866288	1	4294967295
7307.405073894	0.000000000	4.615	-0.053	0.044	-0.115	0.875502	1	4294967295
7307.704946357	0.000000000	4.558	-0.133	0.022	-0.127	0.860443	1	4294967295
7308.004967423	0.000000000	4.529	-0.200	0.010	-0.134	0.691601	1	4294967295
7308.304977992	0.000000000	4.468	-0.267	-0.010	-0.141	0.777305	1	4294967295
7308.604600737	0.000000000	4.390	-0.350	-0.034	-0.151	0.879955	1	4294967295
7308.904439889	0.000000000	4.308	-0.428	-0.057	-0.159	0.810892	1	4294967295
7309.203775030	0.000000000	4.233	-0.514	-0.076	-0.169	0.814947	1	4294967295
7309.503789790	0.000000000	4.162	-0.585	-0.093	-0.173	0.723383	1	4294967295
7309.803782055	0.000000000	4.089	-0.645	-0.109	-0.175	0.666993	1	4294967295
7310.103698311	0.000000000	4.020	-0.700	-0.123	-0.175	0.617041	1	4294967295
7310.403593830	0.000000000	3.948	-0.753	-0.137	-0.174	0.584114	1	4294967295
7310.703431108	0.000000000	3.865	-0.806	-0.152	-0.174	0.634511	1	4294967295
7311.003436429	0.000000000	3.764	-0.859	-0.171	-0.173	0.721622	1	4294967295
7311.303357887	0.000000000	3.664	-0.912	-0.189	-0.172	0.733249	1	4294967295
7311.603353949	0.000000000	3.562	-0.946	-0.205	-0.166	0.674870	1	4294967295
7311.903275588	0.000000000	3.465	-0.973	-0.218	-0.159	0.626578	1	4294967295
7312.219726282	0.000000000	3.361	-0.985	-0.231	-0.149	0.609395	1	4294967295
7312.519495963	0.000000000	3.265	-1.000	-0.240	-0.140	0.543735	1	4294967295
7312.819189537	0.000000000	3.173	-1.027	-0.248	-0.135	0.425969	1	4294967295
7313.118965220	0.000000000	3.111	-0.951	-0.240	-0.105	2.072626	1	4294967295
7313.402826290	0.000000000	3.003	-0.995	-0.253	-0.107	0.604195	1	4294967295
7313.702599987	0.000000000	2.898	-1.048	-0.264	-0.111	0.567283	1	4294967295
7314.002480513	0.000000000	2.870	-1.011	-0.247	-0.094	2.252622	1	4294967295
7314.302226385	0.000000000	2.841	-0.992	-0.232	-0.083	2.595912	1	4294967295
7314.601965555	0.000000000	2.805	-1.012	-0.222	-0.083	2.200025	1	4294967295
7314.901752762	0.000000000	2.778	-1.048	-0.210	-0.087	2.237615	1	4294967295
7315.202032329	0.000000000	2.755	-1.090	-0.196	-0.093	2.223066	1	4294967295
7315.501936392	0.000000000	2.746	-1.124	-0.181	-0.095	2.191123	1	4294967295
7315.801491479	0.000000000	2.734	-1.148	-0.169	-0.095	2.192710	1	4294967295
7316.101463402	0.000000000	2.743	-1.203	-0.151	-0.103	2.229569	1	4294967295
7316.400923662	0.000000000	2.769	-1.283	-0.130	-0.117	2.269326	1	4294967295
7316.701586978	0.000000000	2.784	-1.334	-0.113	-0.122	2.134073	1	4294967295
7317.000620063	0.000000000	2.782	-1.497	-0.106	-0.155	1.308771	1	4294967295
7317.300067437	0.000000000	2.787	-1.586	-0.094	-0.167	2.335621	1	4294967295
7317.599863194	0.000000000	2.758	-1.739	-0.094	-0.194	1.147705	1	4294967295
7317.899813189	0.000000000	2.752	-1.876	-0.090	-0.214	1.046351	1	4294967295
7318.199705294	0.000000000	2.770	-2.009	-0.079	-0.231	0.947053	1	4294967295
7318.499628765	0.000000000	2.772	-2.160	-0.074	-0.252	0.945092	1	4294967295
7318.799493282	0.000000000	2.751	-2.316	-0.075	-0.271	0.784496	1	4294967295
7319.099414102	0.000000000	2.900	-2.418	-0.029	-0.277	2.177588	1	4294967295
7319.399257845	0.000000000	3.073	-2.521	0.018	-0.283	2.119133	1	4294967295
7319.699224330	0.000000000	3.098	-2.651	0.021	-0.293	0.611804	1	4294967295
7319.999117502	0.000000000	3.141	-2.773	0.029	-0.301	0.558448	1	4294967295
7320.299073211	0.000000000	3.177	-2.895	0.035	-0.308	0.492360	1	4294967295
7320.599230617	0.000000000	3.247	-2.991	0.048	-0.309	0.498744	1	4294967295
7320.899267526	0.000000000	3.325	-3.058	0.062	-0.303	0.569587	1	4294967295
7321.199231991	0.000000000	3.583	-2.974	0.119	-0.264	2.951576	1	4294967295
7321.499300753	0.000000000	3.643	-3.005	0.122	-0.251	0.641163	1	4294967295
7321.799296597	0.000000000	3.904	-2.933	0.174	-0.219	2.412723	1	4294967295
7322.099366916	0.000000000	4.315	-2.816	0.257	-0.181	2.658182	1	4294967295
7322.399286086	0.000000000	4.543	-2.814	0.291	-0.169	1.559045	1	4294967295
7322.699190743	0.000000000	4.599	-2.862	0.282	-0.167	0.615791	1	4294967295
7322.999032235	0.000000000	4.716	-2.878	0.288	-0.158	1.465886	1	4294967295
7323.324011969	0.000000000	4.751	-2.905	0.276	-0.152	1.520442	1	4294967295
7323.623865417	0.000000000	4.686	-2.947	0.241	-0.148	1.077843	1	4294967295
7323.923498506	0.000000000	4.617	-2.999	0.207	-0.147	1.093613	1	4294967295
7324.223351243	0.000000000	4.483	-3.061	0.160	-0.147	1.307187	1	4294967295
7324.520411304	0.000000000	4.433	-3.090	0.135	-0.141	1.058378	1	4294967295
7324.798138009	0.000000000	4.321	-3.158	0.093	-0.143	1.402989	1	4294967295
7325.098177615	0.000000000	4.223	-3.205	0.058	-0.139	1.332471	1	4294967295
7325.398169129	0.000000000	4.119	-3.262	0.023	-0.138	1.323207	1	4294967295
7325.698219391	0.000000000	4.016	-3.305	-0.010	-0.134	1.256994	1	4294967295
7325.998262092	0.000000000	3.911	-3.342	-0.041	-0.130	1.223002	1	4294967295
7326.298383205	0.000000000	3.829	-3.350	-0.064	-0.119	1.135854	1	4294967295
7326.598412158	0.000000000	3.761	-3.363	-0.080	-0.111	1.016371	1	4294967295
7326.898433783	0.000000000	3.679	-3.368	-0.099	-0.102	1.045627	1	4294967295
7327.198518686	0.000000000	3.558	-3.325	-0.127	-0.081	1.085270	1	4294967295
7327.498561834	0.000000000	3.457	-3.313	-0.146	-0.069	0.927794	1	4294967295
7327.798716699	0.000000000	3.300	-3.298	-0.179	-0.058	1.119753	1	4294967295
7328.098771716	0.000000000	3.181	-3.279	-0.199	-0.046	0.964367	1	4294967295
7328.398810577	0.000000000	3.192	-3.168	-0.179	-0.017	2.981158	1	4294967295
7328.698969506	0.000000000	3.177	-3.061	-0.168	0.010	3.012542	1	4294967295
7328.999032774	0.000000000	3.081	-2.951	-0.178	0.036	3.143859	1	4294967295
7329.299215831	0.000000000	2.966	-2.814	-0.193	0.067	3.160728	1	4294967295
7329.599355661	0.000000000	2.755	-2.793	-0.235	0.070	1.472520	1	4294967295
7329.899363188	0.000000000	2.568	-2.785	-0.269	0.070	1.321188	1	4294967295
7330.199520009	0.000000000	2.389	-2.786	-0.297	0.068	1.184390	1	4294967295
