timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
3628.453197651	0.000000000	0.940	-4.058	-0.345	0.027	0.370626	1	4294967295
3628.753342860	0.000000000	0.846	-4.024	-0.344	0.036	0.410084	1	4294967295
3629.053517249	0.000000000	0.756	-3.976	-0.342	0.047	0.443727	1	4294967295
3629.353677681	0.000000000	0.674	-3.930	-0.337	0.057	0.403064	1	4294967295
3629.653817307	0.000000000	0.586	-3.881	-0.335	0.066	0.371475	1	4294967295
3629.954001309	0.000000000	0.491	-3.847	-0.334	0.072	0.372720	1	4294967295
3630.254034532	0.000000000	0.414	-3.800	-0.329	0.080	0.469208	1	4294967295
3630.554164503	0.000000000	0.326	-3.756	-0.327	0.087	0.365950	1	4294967295
3630.854243838	0.000000000	0.242	-3.705	-0.324	0.095	0.411922	1	4294967295
3631.154458743	0.000000000	0.163	-3.650	-0.320	0.103	0.418092	1	4294967295
3631.454693616	0.000000000	0.083	-3.589	-0.317	0.112	0.419787	1	4294967295
3631.754863937	0.000000000	0.007	-3.511	-0.313	0.125	0.485526	1	4294967295
3632.054979916	0.000000000	-0.058	-3.431	-0.307	0.138	0.567907	1	4294967295
3632.355115342	0.000000000	-0.117	-3.347	-0.299	0.151	0.598422	1	4294967295
3632.655232060	0.000000000	-0.164	-3.261	-0.289	0.163	0.535569	1	4294967295
3632.955390412	0.000000000	-0.214	-3.180	-0.281	0.173	0.564040	1	4294967295
3633.255632351	0.000000000	-0.281	-3.107	-0.277	0.180	0.468775	1	4294967295
3633.555806453	0.000000000	-0.336	-3.033	-0.270	0.186	0.493835	1	4294967295
3633.855927510	0.000000000	-0.387	-2.959	-0.263	0.192	0.502266	1	4294967295
3634.156055781	0.000000000	-0.436	-2.886	-0.256	0.197	0.485427	1	4294967295
3634.456223526	0.000000000	-0.464	-2.797	-0.244	0.207	0.618903	1	4294967295
3634.756350221	0.000000000	-0.492	-2.708	-0.232	0.215	0.562679	1	4294967295
3635.056578412	0.000000000	-0.528	-2.618	-0.224	0.224	0.530071	1	4294967295
3635.360407559	0.000000000	-0.580	-2.547	-0.221	0.225	0.354551	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
3636.559999562	0.000000000	-0.626	-2.466	-0.215	0.230	0.474591	1	4294967295
3636.862601818	0.000000000	-0.658	-2.328	-0.208	0.250	0.742804	1	4294967295
3637.157312008	0.000000000	-0.687	-2.176	-0.200	0.273	0.760147	1	4294967295
3637.457737663	0.000000000	-0.710	-2.037	-0.191	0.289	0.672951	1	4294967295
3637.757674765	0.000000000	-0.725	-1.902	-0.181	0.303	0.675424	1	4294967295
3638.057743999	0.000000000	-0.732	-1.773	-0.169	0.315	0.665730	1	4294967295
3638.357786912	0.000000000	-0.735	-1.650	-0.157	0.324	0.616064	1	4294967295
3638.657959172	0.000000000	-0.738	-1.530	-0.147	0.331	0.581734	1	4294967295
3638.958124357	0.000000000	-0.728	-1.412	-0.133	0.337	0.550535	1	4294967295
3639.258250836	0.000000000	-0.718	-1.294	-0.120	0.342	0.519882	1	4294967295
3639.558172746	0.000000000	-0.699	-1.181	-0.106	0.346	0.545102	1	4294967295
3639.858677973	0.000000000	-0.680	-1.063	-0.093	0.350	0.537206	1	4294967295
3640.158818905	0.000000000	-0.658	-0.959	-0.080	0.349	0.560823	1	4294967295
3640.458556240	0.000000000	-0.627	-0.849	-0.066	0.351	0.583443	1	4294967295
3640.760961099	0.000000000	-0.616	-0.750	-0.057	0.350	0.477233	1	4294967295
3641.061091359	0.000000000	-0.597	-0.646	-0.048	0.350	0.489663	1	4294967295
3641.361164142	0.000000000	-0.567	-0.547	-0.036	0.349	0.541020	1	4294967295
3641.658375321	0.000000000	-0.521	-0.462	-0.021	0.344	0.654479	1	4294967295
3641.958547733	0.000000000	-0.466	-0.384	-0.005	0.338	0.621432	1	4294967295
3642.258543021	0.000000000	-0.317	-0.233	0.035	0.349	1.936492	1	4294967295
3642.558547004	0.000000000	-0.189	-0.096	0.066	0.356	1.816077	1	4294967295
3642.858499623	0.000000000	-0.069	0.012	0.093	0.355	1.771107	1	4294967295
3643.158409804	0.000000000	0.060	0.102	0.120	0.348	1.737178	1	4294967295
3643.458329631	0.000000000	0.180	0.189	0.142	0.343	1.655349	1	4294967295
3643.758350975	0.000000000	0.372	0.217	0.181	0.320	2.344582	1	4294967295
3644.058271314	0.000000000	0.421	0.250	0.180	0.304	0.765367	1	4294967295
3644.358312281	0.000000000	0.408	0.247	0.162	0.279	1.001029	1	4294967295
3644.661550545	0.000000000	0.391	0.264	0.145	0.261	0.811651	1	4294967295
3644.962058635	0.000000000	0.379	0.288	0.131	0.247	0.754016	1	4294967295
3645.262340405	0.000000000	0.394	0.310	0.124	0.233	0.648033	1	4294967295
3645.562483272	0.000000000	0.489	0.266	0.138	0.202	1.359803	1	4294967295
3645.862672615	0.000000000	0.582	0.213	0.150	0.172	1.342050	1	4294967295
3646.162886632	0.000000000	0.669	0.146	0.160	0.141	1.312133	1	4294967295
3646.457050768	0.000000000	0.786	0.074	0.176	0.112	1.242096	1	4294967295
3646.756832504	0.000000000	0.886	0.004	0.187	0.086	1.203256	1	4294967295
3647.056568618	0.000000000	0.979	-0.089	0.195	0.056	1.214166	1	4294967295
3647.356281313	0.000000000	1.068	-0.169	0.202	0.031	1.166428	1	4294967295
3647.656075852	0.000000000	1.110	-0.222	0.196	0.016	0.709715	1	4294967295
3647.955864755	0.000000000	1.168	-0.353	0.194	-0.019	1.280058	1	4294967295
3648.255603817	0.000000000	1.247	-0.453	0.198	-0.042	1.100793	1	4294967295
3648.555353600	0.000000000	1.299	-0.567	0.195	-0.067	1.168796	1	4294967295
3648.855317039	0.000000000	1.355	-0.629	0.193	-0.077	0.595572	1	4294967295
3649.155121503	0.000000000	1.405	-0.692	0.190	-0.087	0.560130	1	4294967295
3649.454919785	0.000000000	1.466	-0.733	0.191	-0.091	0.350188	1	4294967295
3649.754688283	0.000000000	1.530	-0.851	0.192	-0.113	1.037612	1	4294967295
3650.054456828	0.000000000	1.530	-0.950	0.176	-0.129	0.673281	1	4294967295
3650.354195801	0.000000000	1.544	-1.038	0.165	-0.140	0.614985	1	4294967295
3650.654044701	0.000000000	1.604	-1.149	0.168	-0.157	0.957160	1	4294967295
3650.953805053	0.000000000	1.657	-1.258	0.169	-0.173	0.959096	1	4294967295
3651.253623798	0.000000000	1.697	-1.328	0.165	-0.177	0.397854	1	4294967295
3651.553480039	0.000000000	1.758	-1.437	0.168	-0.191	0.816027	1	4294967295
3651.866278511	0.000000000	1.821	-1.532	0.172	-0.201	0.762321	1	4294967295
3652.166432367	0.000000000	1.889	-1.616	0.175	-0.207	0.775477	1	4294967295
3652.466637906	0.000000000	1.931	-1.667	0.172	-0.204	0.363035	1	4294967295
3652.766748538	0.000000000	2.086	-1.854	0.200	-0.236	2.731102	1	4294967295
3653.065149989	0.000000000	2.145	-1.917	0.198	-0.234	0.696677	1	4294967295
3653.366869444	0.000000000	2.233	-2.068	0.206	-0.254	2.583877	1	4294967295
3653.652772529	0.000000000	2.309	-2.219	0.209	-0.273	2.459454	1	4294967295
3653.952663676	0.000000000	2.396	-2.349	0.216	-0.286	2.365201	1	4294967295
3654.252572120	0.000000000	2.441	-2.325	0.209	-0.257	1.226877	1	4294967295
3654.552567341	0.000000000	2.472	-2.299	0.199	-0.230	1.180974	1	4294967295
3654.852538346	0.000000000	2.493	-2.267	0.187	-0.204	1.156655	1	4294967295
3655.152519936	0.000000000	2.545	-2.327	0.185	-0.203	2.592324	1	4294967295
3655.452442829	0.000000000	2.642	-2.341	0.196	-0.191	2.562967	1	4294967295
3655.752366437	0.000000000	2.754	-2.348	0.209	-0.177	2.523280	1	4294967295
3656.052336212	0.000000000	2.801	-2.330	0.204	-0.159	2.690392	1	4294967295
3656.352254996	0.000000000	2.724	-2.213	0.167	-0.116	1.745395	1	4294967295
3656.652220873	0.000000000	2.589	-2.134	0.117	-0.085	1.648096	1	4294967295
3656.952243063	0.000000000	2.499	-2.059	0.083	-0.057	1.413755	1	4294967295
3657.252196230	0.000000000	2.443	-1.995	0.060	-0.034	1.203050	1	4294967295
3657.552156058	0.000000000	2.467	-2.014	0.061	-0.035	2.701735	1	4294967295
3657.852134277	0.000000000	2.487	-2.029	0.060	-0.036	2.709412	1	4294967295
3658.152117102	0.000000000	2.518	-2.031	0.063	-0.033	2.685225	1	4294967295
3658.452043083	0.000000000	2.568	-2.050	0.071	-0.036	2.598177	1	4294967295
3658.752021743	0.000000000	2.581	-2.072	0.068	-0.038	2.663071	1	4294967295
3659.052112023	0.000000000	2.686	-1.994	0.092	-0.016	3.425503	1	4294967295
3659.352075227	0.000000000	2.644	-1.994	0.072	-0.013	2.794119	1	4294967295
3659.652024147	0.000000000	2.608	-1.999	0.056	-0.012	2.762080	1	4294967295
3659.951882702	0.000000000	2.577	-2.013	0.042	-0.013	2.762475	1	4294967295
3660.251959070	0.000000000	2.617	-1.937	0.050	0.007	3.546388	1	4294967295
3660.551915259	0.000000000	2.535	-1.887	0.021	0.023	1.296695	1	4294967295
3660.851876780	0.000000000	2.515	-1.904	0.013	0.018	2.761260	1	4294967295
3661.151917772	0.000000000	2.520	-1.913	0.012	0.015	2.721064	1	4294967295
3661.451872209	0.000000000	2.534	-1.943	0.014	0.006	2.701095	1	4294967295
3661.751877858	0.000000000	2.524	-1.963	0.009	0.001	2.731087	1	4294967295
3662.051848172	0.000000000	2.516	-1.982	0.005	-0.003	2.724920	1	4294967295
3662.351801162	0.000000000	2.496	-1.992	-0.002	-0.004	2.741863	1	4294967295
