timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
6156.995554319	0.000000000	2.452	-4.048	0.003	-0.261	1.576763	1	4294967295
6157.279213797	0.000000000	2.314	-3.952	-0.034	-0.217	1.926391	1	4294967295
6157.579433544	0.000000000	2.145	-3.947	-0.076	-0.197	1.657880	1	4294967295
6157.879692235	0.000000000	1.971	-3.927	-0.116	-0.174	1.652561	1	4294967295
6158.179862275	0.000000000	1.790	-3.915	-0.156	-0.155	1.543406	1	4294967295
6158.480197181	0.000000000	1.650	-3.879	-0.181	-0.132	1.366819	1	4294967295
6158.780416119	0.000000000	1.447	-3.878	-0.224	-0.116	1.664175	1	4294967295
6159.080690418	0.000000000	1.281	-3.862	-0.253	-0.097	1.527462	1	4294967295
6159.380931627	0.000000000	1.113	-3.836	-0.281	-0.078	1.505189	1	4294967295
6159.681035464	0.000000000	0.931	-3.830	-0.311	-0.064	1.414300	1	4294967295
6159.981238910	0.000000000	0.811	-3.772	-0.322	-0.041	1.112491	1	4294967295
6160.281317086	0.000000000	0.698	-3.678	-0.332	-0.009	1.332784	1	4294967295
6160.581364315	0.000000000	0.602	-3.583	-0.336	0.021	1.207651	1	4294967295
6160.881497381	0.000000000	0.502	-3.512	-0.341	0.043	1.141216	1	4294967295
6161.181503795	0.000000000	0.423	-3.429	-0.339	0.065	1.117449	1	4294967295
6161.494018522	0.000000000	0.351	-3.311	-0.334	0.093	1.015834	1	4294967295
6161.781391078	0.000000000	0.325	-3.219	-0.318	0.113	1.160917	1	4294967295
6162.081373074	0.000000000	0.326	-3.099	-0.295	0.138	1.270627	1	4294967295
6162.381425579	0.000000000	0.326	-2.985	-0.274	0.160	1.203289	1	4294967295
6162.681384780	0.000000000	0.322	-2.914	-0.255	0.169	1.103657	1	4294967295
6162.981503665	0.000000000	0.358	-2.787	-0.228	0.191	1.298041	1	4294967295
6163.281619068	0.000000000	0.414	-2.661	-0.197	0.210	1.313858	1	4294967295
6163.581377939	0.000000000	0.488	-2.542	-0.163	0.226	1.325271	1	4294967295
6163.881419850	0.000000000	0.580	-2.423	-0.128	0.240	1.357627	1	4294967295
6164.181352444	0.000000000	0.654	-2.345	-0.099	0.241	1.083594	1	4294967295
6164.481489443	0.000000000	0.732	-2.230	-0.072	0.253	1.109821	1	4294967295
6164.781167102	0.000000000	0.981	-2.026	-0.003	0.281	2.493684	1	4294967295
6165.081235654	0.000000000	1.081	-1.954	0.023	0.277	1.079583	1	4294967295
6165.381013257	0.000000000	1.198	-1.884	0.050	0.274	1.129784	1	4294967295
6165.681201657	0.000000000	1.317	-1.799	0.076	0.274	1.057845	1	4294967295
6165.981493656	0.000000000	1.489	-1.703	0.112	0.277	1.179782	1	4294967295
6166.281192433	0.000000000	1.663	-1.599	0.146	0.282	1.173015	1	4294967295
6166.581396466	0.000000000	1.828	-1.487	0.174	0.289	1.065455	1	4294967295
6166.881666412	0.000000000	1.993	-1.351	0.201	0.302	1.108226	1	4294967295
6167.196589560	0.000000000	2.280	-1.044	0.254	0.351	2.601257	1	4294967295
6167.496954435	0.000000000	2.536	-0.744	0.295	0.396	2.321088	1	4294967295
6167.797189931	0.000000000	2.762	-0.457	0.327	0.435	2.081643	1	4294967295
6168.082696942	0.000000000	2.971	-0.217	0.352	0.461	2.005443	1	4294967295
6168.382967175	0.000000000	3.594	0.336	0.476	0.553	7.713475	1	4294967295
6168.683204004	0.000000000	3.700	0.499	0.466	0.555	1.780957	1	4294967295
6168.983513680	0.000000000	3.815	0.654	0.458	0.554	1.758247	1	4294967295
6169.283788305	0.000000000	3.871	0.798	0.436	0.552	1.920684	1	4294967295
6169.584178669	0.000000000	3.919	0.891	0.414	0.536	1.418001	1	4294967295
6169.884485328	0.000000000	3.908	0.976	0.377	0.520	1.585337	1	4294967295
6170.184823901	0.000000000	3.913	1.032	0.347	0.497	1.574956	1	4294967295
6170.785527821	0.000000000	3.940	1.227	0.297	0.475	1.817104	1	4294967295
6171.085601520	0.000000000	3.846	1.269	0.247	0.452	1.834531	1	4294967295
6171.385726348	0.000000000	3.743	1.305	0.197	0.429	1.785448	1	4294967295
6171.685987950	0.000000000	3.665	1.331	0.159	0.404	1.650690	1	4294967295
6171.986146545	0.000000000	3.455	1.326	0.088	0.373	2.014671	1	4294967295
6172.286207818	0.000000000	3.249	1.359	0.025	0.354	1.940705	1	4294967295
6172.586268041	0.000000000	3.019	1.341	-0.040	0.322	2.010495	1	4294967295
6172.886424324	0.000000000	2.746	1.310	-0.112	0.290	2.043968	1	4294967295
6173.186565641	0.000000000	2.503	1.295	-0.171	0.263	1.871862	1	4294967295
6173.486657997	0.000000000	2.301	1.277	-0.215	0.238	1.717488	1	4294967295
6173.786662202	0.000000000	2.084	1.262	-0.260	0.215	1.699478	1	4294967295
6174.086605060	0.000000000	1.873	1.238	-0.301	0.190	1.646494	1	4294967295
6174.386391883	0.000000000	1.686	1.184	-0.331	0.160	1.457723	1	4294967295
6174.686500231	0.000000000	1.506	1.124	-0.357	0.131	1.370202	1	4294967295
6174.985997209	0.000000000	1.335	1.055	-0.379	0.102	1.344044	1	4294967295
6175.285790001	0.000000000	1.204	0.980	-0.387	0.074	1.122843	1	4294967295
6175.585373648	0.000000000	1.089	0.877	-0.390	0.040	1.230112	1	4294967295
6175.885026314	0.000000000	0.989	0.773	-0.389	0.009	1.194883	1	4294967295
6176.184668377	0.000000000	0.920	0.669	-0.378	-0.019	1.139379	1	4294967295
6176.484234515	0.000000000	0.878	0.552	-0.359	-0.049	1.243995	1	4294967295
6176.783810356	0.000000000	0.856	0.410	-0.336	-0.083	1.422120	1	4294967295
6177.083327259	0.000000000	0.858	0.257	-0.307	-0.117	1.493078	1	4294967295
6177.382891698	0.000000000	0.882	0.064	-0.274	-0.159	1.606960	1	4294967295
6177.682380676	0.000000000	0.924	-0.125	-0.239	-0.197	1.607364	1	4294967295
6177.982025870	0.000000000	0.986	-0.307	-0.201	-0.230	1.605348	1	4294967295
6178.281630782	0.000000000	1.033	-0.477	-0.171	-0.257	1.500041	1	4294967295
6178.581310320	0.000000000	1.101	-0.632	-0.136	-0.278	1.463291	1	4294967295
6178.880971230	0.000000000	1.196	-0.823	-0.096	-0.307	1.508994	1	4294967295
6179.180564891	0.000000000	1.288	-0.994	-0.062	-0.329	1.377815	1	4294967295
6179.480263076	0.000000000	1.383	-1.194	-0.029	-0.356	1.341995	1	4294967295
6179.779939132	0.000000000	1.490	-1.368	0.004	-0.375	1.290444	1	4294967295
6180.079707961	0.000000000	1.592	-1.514	0.032	-0.384	1.123320	1	4294967295
6180.379363579	0.000000000	1.713	-1.668	0.063	-0.396	1.151001	1	4294967295
6180.678970800	0.000000000	1.832	-1.871	0.092	-0.418	1.101793	1	4294967295
6180.978698063	0.000000000	1.936	-2.034	0.113	-0.429	0.913576	1	4294967295
6181.296561688	0.000000000	2.035	-2.191	0.132	-0.437	0.704155	1	4294967295
6181.596811236	0.000000000	2.229	-2.230	0.176	-0.416	2.475329	1	4294967295
6181.897156022	0.000000000	2.321	-2.389	0.188	-0.426	0.542023	1	4294967295
6182.197402898	0.000000000	2.401	-2.533	0.195	-0.430	0.399802	1	4294967295
6182.497802110	0.000000000	2.299	-3.238	0.177	-0.571	8.377949	1	4294967295
6182.798272334	0.000000000	2.237	-3.783	0.163	-0.662	7.808496	1	4294967295
6183.076759293	0.000000000	2.340	-3.900	0.173	-0.642	1.252545	1	4294967295
6183.376634106	0.000000000	2.462	-4.009	0.187	-0.622	1.169584	1	4294967295
6183.676378840	0.000000000	2.579	-4.136	0.199	-0.607	1.056881	1	4294967295
6183.976320559	0.000000000	2.672	-4.254	0.204	-0.591	1.011241	1	4294967295
6184.276306597	0.000000000	2.765	-4.361	0.209	-0.574	0.956665	1	4294967295
6184.576189427	0.000000000	2.919	-4.598	0.230	-0.589	3.226844	1	4294967295
6184.876223942	0.000000000	2.995	-4.866	0.232	-0.610	2.901807	1	4294967295
6185.176177273	0.000000000	3.046	-4.851	0.223	-0.563	2.048112	1	4294967295
6185.476204108	0.000000000	3.005	-4.936	0.193	-0.540	1.501156	1	4294967295
6185.776185415	0.000000000	2.995	-4.916	0.170	-0.496	1.717777	1	4294967295
6186.076337805	0.000000000	3.023	-4.792	0.155	-0.430	1.959900	1	4294967295
6186.376479748	0.000000000	2.955	-4.749	0.119	-0.385	2.022842	1	4294967295
6186.676632118	0.000000000	2.843	-4.652	0.075	-0.330	2.217447	1	4294967295
6186.976888581	0.000000000	2.747	-4.570	0.039	-0.284	1.983641	1	4294967295
6187.277001856	0.000000000	2.656	-4.510	0.010	-0.246	1.745792	1	4294967295
6187.577319694	0.000000000	2.403	-4.423	-0.059	-0.199	2.289241	1	4294967295
6187.877555471	0.000000000	2.181	-4.360	-0.115	-0.160	2.197426	1	4294967295
6188.195092175	0.000000000	1.921	-4.301	-0.177	-0.124	2.145069	1	4294967295
6188.494600776	0.000000000	1.678	-4.244	-0.229	-0.092	1.977577	1	4294967295
6188.794221276	0.000000000	1.479	-4.180	-0.266	-0.062	1.683834	1	4294967295
6189.093713310	0.000000000	1.263	-4.132	-0.304	-0.038	1.628050	1	4294967295
6189.393268878	0.000000000	1.124	-4.047	-0.320	-0.009	1.367528	1	4294967295
6189.692893185	0.000000000	0.920	-3.969	-0.352	0.019	1.498013	1	4294967295
6189.979171700	0.000000000	0.784	-3.899	-0.363	0.040	1.111383	1	4294967295
6190.279146258	0.000000000	0.689	-3.860	-0.363	0.051	1.075191	1	4294967295
6190.579117385	0.000000000	0.621	-3.721	-0.354	0.084	1.639331	1	4294967295
6190.879141490	0.000000000	0.565	-3.542	-0.342	0.124	1.693106	1	4294967295
6191.179292586	0.000000000	0.534	-3.367	-0.324	0.160	1.757782	1	4294967295
6191.479215856	0.000000000	0.493	-3.227	-0.313	0.188	1.156001	1	4294967295
6191.779296338	0.000000000	0.470	-3.095	-0.297	0.212	1.140168	1	4294967295
6192.079013511	0.000000000	0.478	-2.977	-0.274	0.231	1.258387	1	4294967295
6192.379333239	0.000000000	0.496	-2.859	-0.249	0.246	1.161583	1	4294967295
6192.679002390	0.000000000	0.545	-2.732	-0.218	0.263	1.335271	1	4294967295
6192.978882756	0.000000000	0.615	-2.608	-0.184	0.276	1.366584	1	4294967295
6193.279220048	0.000000000	0.705	-2.478	-0.147	0.289	1.381049	1	4294967295
6193.578958398	0.000000000	0.980	-2.204	-0.061	0.330	3.447040	1	4294967295
6193.879303813	0.000000000	1.284	-1.966	0.025	0.358	3.229732	1	4294967295
6194.179184246	0.000000000	1.394	-1.848	0.051	0.363	1.132042	1	4294967295
6194.479316273	0.000000000	1.511	-1.724	0.076	0.368	1.099801	1	4294967295
6194.779469989	0.000000000	1.643	-1.588	0.103	0.376	1.084616	1	4294967295
6195.079500100	0.000000000	1.763	-1.448	0.125	0.384	1.081839	1	4294967295
6195.379826077	0.000000000	1.903	-1.295	0.150	0.395	1.142652	1	4294967295
6195.680096884	0.000000000	2.039	-1.143	0.172	0.405	1.013594	1	4294967295
6195.980339560	0.000000000	2.192	-0.990	0.197	0.413	1.000867	1	4294967295
6196.280622500	0.000000000	2.476	-0.672	0.252	0.458	2.592704	1	4294967295
6196.580835046	0.000000000	2.738	-0.386	0.297	0.492	2.323698	1	4294967295
6196.881157435	0.000000000	3.452	0.217	0.451	0.591	7.939054	1	4294967295
6197.181416408	0.000000000	3.581	0.419	0.448	0.600	1.760151	1	4294967295
6197.481812226	0.000000000	3.709	0.621	0.445	0.607	1.763586	1	4294967295
6197.782121889	0.000000000	3.742	0.737	0.419	0.594	1.293944	1	4294967295
6198.082527629	0.000000000	3.780	0.850	0.395	0.580	1.248438	1	4294967295
6198.382815437	0.000000000	3.775	0.922	0.362	0.558	1.465882	1	4294967295
6198.683147299	0.000000000	3.752	1.008	0.325	0.541	1.460282	1	4294967295
6198.983590006	0.000000000	3.730	1.089	0.292	0.522	1.439018	1	4294967295
6199.283740781	0.000000000	3.704	1.184	0.260	0.509	1.453788	1	4294967295
6199.583869594	0.000000000	3.652	1.269	0.223	0.493	1.574620	1	4294967295
6199.883910470	0.000000000	3.568	1.336	0.180	0.474	1.753385	1	4294967295
6200.183780483	0.000000000	3.466	1.390	0.135	0.453	1.824152	1	4294967295
6200.484087380	0.000000000	3.325	1.442	0.084	0.433	1.865009	1	4294967295
6200.784311330	0.000000000	3.341	1.530	0.081	0.423	0.842382	1	4294967295
6201.084529343	0.000000000	3.024	1.478	-0.012	0.378	2.393045	1	4294967295
6201.392104773	0.000000000	2.785	1.476	-0.076	0.350	2.053284	1	4294967295
6201.684751353	0.000000000	2.527	1.449	-0.141	0.317	2.109645	1	4294967295
6201.984893455	0.000000000	2.291	1.419	-0.197	0.286	2.026046	1	4294967295
6202.284863928	0.000000000	2.068	1.391	-0.244	0.256	1.868190	1	4294967295
6202.584907673	0.000000000	1.862	1.346	-0.283	0.225	1.743769	1	4294967295
6202.884709059	0.000000000	1.691	1.319	-0.310	0.200	1.516567	1	4294967295
6203.184529062	0.000000000	1.531	1.264	-0.330	0.169	1.430750	1	4294967295
6203.483962885	0.000000000	1.409	1.196	-0.339	0.138	1.337826	1	4294967295
6203.783501044	0.000000000	1.243	1.063	-0.359	0.091	1.606345	1	4294967295
6204.082997114	0.000000000	1.138	0.938	-0.360	0.050	1.435373	1	4294967295
6204.382513148	0.000000000	1.060	0.795	-0.353	0.008	1.478112	1	4294967295
6204.682129959	0.000000000	1.017	0.635	-0.337	-0.036	1.580905	1	4294967295
6204.981576928	0.000000000	0.975	0.445	-0.321	-0.084	1.665728	1	4294967295
6205.290599648	0.000000000	0.932	0.289	-0.304	-0.120	1.472190	1	4294967295
6205.580573536	0.000000000	0.965	0.121	-0.272	-0.156	1.733802	1	4294967295
6205.880176945	0.000000000	0.990	-0.090	-0.243	-0.200	1.762916	1	4294967295
6206.179696083	0.000000000	1.058	-0.276	-0.205	-0.235	1.755791	1	4294967295
6206.479345594	0.000000000	1.127	-0.450	-0.170	-0.263	1.639763	1	4294967295
6206.779076644	0.000000000	1.189	-0.640	-0.139	-0.293	1.593141	1	4294967295
6207.078684648	0.000000000	1.287	-0.826	-0.100	-0.319	1.599661	1	4294967295
6207.378214200	0.000000000	1.394	-1.071	-0.061	-0.359	1.679522	1	4294967295
6207.677723423	0.000000000	1.467	-1.246	-0.036	-0.377	1.320385	1	4294967295
6207.977404834	0.000000000	1.632	-1.576	0.016	-0.433	3.544040	1	4294967295
6208.277103141	0.000000000	1.789	-1.932	0.062	-0.492	3.252321	1	4294967295
6208.576752638	0.000000000	1.875	-2.123	0.080	-0.503	0.884265	1	4294967295
6208.876466825	0.000000000	2.014	-2.469	0.115	-0.552	2.658811	1	4294967295
6209.176053894	0.000000000	2.139	-2.821	0.143	-0.599	2.418698	1	4294967295
6209.475747083	0.000000000	2.377	-3.054	0.200	-0.613	3.394825	1	4294967295
6209.775313931	0.000000000	2.183	-3.970	0.149	-0.787	7.476297	1	4294967295
6210.075096932	0.000000000	2.207	-4.522	0.155	-0.862	7.627391	1	4294967295
6210.374838928	0.000000000	2.308	-4.549	0.162	-0.808	2.026662	1	4294967295
6210.674627283	0.000000000	2.389	-4.770	0.169	-0.803	0.762298	1	4294967295
6210.974520868	0.000000000	2.461	-4.979	0.173	-0.795	0.808845	1	4294967295
6211.274327228	0.000000000	2.393	-5.577	0.150	-0.877	3.483820	1	4294967295
6211.574314742	0.000000000	2.318	-5.748	0.117	-0.853	3.503433	1	4294967295
6211.874271840	0.000000000	2.333	-5.702	0.105	-0.783	2.226815	1	4294967295
6212.174195482	0.000000000	2.473	-5.639	0.124	-0.716	2.277101	1	4294967295
6212.474255643	0.000000000	2.540	-5.480	0.122	-0.630	2.356579	1	4294967295
6212.774317629	0.000000000	2.589	-5.444	0.119	-0.577	1.948129	1	4294967295
6213.074363575	0.000000000	2.583	-5.357	0.103	-0.514	2.081016	1	4294967295
6213.374364635	0.000000000	2.573	-5.269	0.086	-0.455	2.038098	1	4294967295
6213.674418624	0.000000000	2.703	-5.126	0.104	-0.391	2.332593	1	4294967295
6213.974600005	0.000000000	2.758	-4.982	0.103	-0.329	2.266026	1	4294967295
6214.274722118	0.000000000	2.742	-4.866	0.086	-0.275	2.225814	1	4294967295
6214.574924519	0.000000000	2.645	-4.730	0.048	-0.217	2.150833	1	4294967295
6214.875035663	0.000000000	2.549	-4.675	0.015	-0.182	1.891984	1	4294967295
6215.194792219	0.000000000	2.346	-4.580	-0.044	-0.137	2.254120	1	4294967295
6215.494214784	0.000000000	2.213	-4.581	-0.077	-0.121	1.653464	1	4294967295
6215.790333638	0.000000000	2.105	-4.600	-0.101	-0.112	1.466966	1	4294967295
6216.089683718	0.000000000	1.980	-4.604	-0.128	-0.100	1.512794	1	4294967295
6216.389165537	0.000000000	1.839	-4.592	-0.157	-0.085	1.581899	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
6216.991804082	0.000000000	1.574	-4.388	-0.218	-0.024	2.294118	1	4294967295
6217.277157915	0.000000000	1.386	-4.229	-0.251	0.017	2.366431	1	4294967295
6217.577263467	0.000000000	1.232	-4.039	-0.274	0.063	1.680003	1	4294967295
6217.877431932	0.000000000	1.013	-3.876	-0.313	0.103	1.862956	1	4294967295
6218.177593192	0.000000000	0.846	-3.706	-0.337	0.142	1.707930	1	4294967295
6218.477617162	0.000000000	0.670	-3.566	-0.361	0.172	1.501595	1	4294967295
6218.777638959	0.000000000	0.550	-3.428	-0.368	0.199	1.210472	1	4294967295
6219.077537509	0.000000000	0.472	-3.286	-0.363	0.222	1.037465	1	4294967295
6219.390067568	0.000000000	0.418	-3.119	-0.351	0.249	1.082871	1	4294967295
6219.690157388	0.000000000	0.375	-2.910	-0.336	0.284	1.151344	1	4294967295
6219.990318584	0.000000000	0.364	-2.733	-0.315	0.308	1.186036	1	4294967295
6220.277189524	0.000000000	0.420	-2.601	-0.279	0.323	1.420716	1	4294967295
6220.576959119	0.000000000	0.489	-2.521	-0.241	0.322	1.405207	1	4294967295
6220.876949391	0.000000000	0.599	-2.374	-0.195	0.338	1.591569	1	4294967295
6221.176866077	0.000000000	0.682	-2.238	-0.161	0.350	1.464334	1	4294967295
6221.476845348	0.000000000	0.830	-2.102	-0.110	0.358	1.632924	1	4294967295
6221.776922998	0.000000000	0.989	-1.968	-0.061	0.365	1.611938	1	4294967295
6222.077363707	0.000000000	1.128	-1.825	-0.020	0.373	1.446137	1	4294967295
6222.377201639	0.000000000	1.308	-1.702	0.027	0.377	1.575075	1	4294967295
6222.677504890	0.000000000	1.512	-1.522	0.078	0.393	1.622746	1	4294967295
6222.977799818	0.000000000	1.724	-1.355	0.127	0.405	1.537175	1	4294967295
6223.278059112	0.000000000	1.931	-1.194	0.172	0.414	1.430773	1	4294967295
6223.578458441	0.000000000	2.120	-1.027	0.208	0.425	1.279985	1	4294967295
6223.878753419	0.000000000	2.303	-0.847	0.239	0.439	1.218465	1	4294967295
6224.179090646	0.000000000	2.469	-0.658	0.264	0.455	1.071510	1	4294967295
6224.479362505	0.000000000	2.643	-0.469	0.289	0.470	1.088984	1	4294967295
6224.779754891	0.000000000	2.825	-0.290	0.314	0.480	1.010695	1	4294967295
6225.080227140	0.000000000	2.981	-0.103	0.330	0.492	0.825073	1	4294967295
6225.380616505	0.000000000	3.121	0.078	0.341	0.502	0.662728	1	4294967295
6225.680869914	0.000000000	3.244	0.264	0.345	0.513	0.708005	1	4294967295
6225.981124443	0.000000000	3.337	0.447	0.340	0.523	0.690278	1	4294967295
6226.281228917	0.000000000	3.379	0.610	0.320	0.527	0.928361	1	4294967295
6226.581449244	0.000000000	3.379	0.757	0.289	0.526	1.227349	1	4294967295
6226.881659452	0.000000000	3.345	0.895	0.252	0.523	1.383722	1	4294967295
6227.182228455	0.000000000	3.267	1.028	0.204	0.518	1.642959	1	4294967295
6227.482347494	0.000000000	3.187	1.153	0.160	0.510	1.703684	1	4294967295
6227.782343094	0.000000000	3.043	1.233	0.101	0.491	2.013567	1	4294967295
6228.082723528	0.000000000	2.904	1.288	0.050	0.466	1.936995	1	4294967295
6228.382734980	0.000000000	2.700	1.343	-0.016	0.443	2.252059	1	4294967295
6228.682760364	0.000000000	2.493	1.380	-0.077	0.416	2.179263	1	4294967295
6228.982730986	0.000000000	2.319	1.393	-0.123	0.385	2.029235	1	4294967295
6229.282628064	0.000000000	2.129	1.375	-0.169	0.348	2.120115	1	4294967295
6229.582700098	0.000000000	1.939	1.333	-0.210	0.308	2.022664	1	4294967295
6229.882274381	0.000000000	1.760	1.279	-0.245	0.267	1.865522	1	4294967295
6230.181600526	0.000000000	1.609	1.184	-0.269	0.219	1.816852	1	4294967295
6230.481024961	0.000000000	1.460	1.055	-0.291	0.166	1.872640	1	4294967295
6230.780548159	0.000000000	1.334	0.935	-0.304	0.120	1.732867	1	4294967295
6231.080058324	0.000000000	1.259	0.776	-0.301	0.067	1.713259	1	4294967295
6231.379456998	0.000000000	1.199	0.630	-0.295	0.022	1.715114	1	4294967295
6231.679001369	0.000000000	1.180	0.430	-0.277	-0.033	1.816497	1	4294967295
6231.978433363	0.000000000	1.151	0.220	-0.263	-0.087	1.814250	1	4294967295
6232.278118988	0.000000000	1.181	-0.007	-0.234	-0.140	1.891197	1	4294967295
6232.577608049	0.000000000	1.227	-0.241	-0.204	-0.190	1.867839	1	4294967295
6232.877129318	0.000000000	1.278	-0.433	-0.175	-0.225	1.704095	1	4294967295
6233.191183738	0.000000000	1.309	-0.567	-0.151	-0.242	1.297673	1	4294967295
6233.491662694	0.000000000	1.376	-0.659	-0.120	-0.246	1.179167	1	4294967295
6233.792148004	0.000000000	1.456	-0.761	-0.088	-0.252	1.254107	1	4294967295
6234.092594695	0.000000000	1.535	-0.901	-0.060	-0.268	1.357479	1	4294967295
6234.393062916	0.000000000	1.634	-1.035	-0.028	-0.280	1.315604	1	4294967295
6234.693455432	0.000000000	1.732	-1.244	0.001	-0.310	1.472573	1	4294967295
6234.974079574	0.000000000	1.900	-1.583	0.041	-0.368	1.870473	1	4294967295
6235.273705436	0.000000000	2.068	-1.855	0.079	-0.405	1.601631	1	4294967295
6235.573509560	0.000000000	2.189	-2.090	0.102	-0.430	1.317782	1	4294967295
6235.873114060	0.000000000	2.443	-2.237	0.161	-0.432	2.716020	1	4294967295
6236.172992579	0.000000000	2.724	-3.056	0.217	-0.587	5.428351	1	4294967295
6236.472777600	0.000000000	2.827	-3.278	0.225	-0.597	0.658597	1	4294967295
6236.772630882	0.000000000	2.919	-3.494	0.230	-0.604	0.582773	1	4294967295
6237.072659074	0.000000000	2.971	-3.731	0.224	-0.617	0.660179	1	4294967295
6237.372566537	0.000000000	2.990	-3.924	0.210	-0.618	0.722078	1	4294967295
6237.672629334	0.000000000	2.977	-4.079	0.188	-0.610	0.876065	1	4294967295
6237.972693918	0.000000000	2.936	-4.207	0.160	-0.597	1.122351	1	4294967295
6238.272857273	0.000000000	2.922	-4.275	0.142	-0.570	1.088121	1	4294967295
6238.572909159	0.000000000	2.880	-4.331	0.117	-0.541	1.343413	1	4294967295
