x-axis,3
second,Volt
-9.000000000000e+000, 2.64612e-003
-8.998593750000e+000, 9.57668e-004
-8.997187500000e+000, 9.57668e-004
-8.995781250000e+000, 2.64612e-003
-8.994375000000e+000, 2.64612e-003
-8.992968750000e+000, 9.57668e-004
-8.991562500000e+000, 2.64612e-003
-8.990156250000e+000, 9.57668e-004
-8.988750000000e+000, 9.57668e-004
-8.987343750000e+000, 9.57668e-004
-8.985937500000e+000, 2.64612e-003
-8.984531250000e+000, 9.57668e-004
-8.983125000000e+000, 4.33455e-003
-8.981718750000e+000, 2.64612e-003
-8.980312500000e+000, 2.64612e-003
-8.978906250000e+000, 2.64612e-003
-8.977500000000e+000, 2.64612e-003
-8.976093750000e+000, 2.64612e-003
-8.974687500000e+000, 2.64612e-003
-8.973281250000e+000, 2.64612e-003
-8.971875000000e+000, 9.57668e-004
-8.970468750000e+000, 9.57668e-004
-8.969062500000e+000, 4.33455e-003
-8.967656250000e+000, 2.64612e-003
-8.966250000000e+000, 9.57668e-004
-8.964843750000e+000, 9.57668e-004
-8.963437500000e+000, 2.64612e-003
-8.962031250000e+000, 2.64612e-003
-8.960625000000e+000, 2.64612e-003
-8.959218750000e+000, 9.57668e-004
-8.957812500000e+000, 2.64612e-003
-8.956406250000e+000, 2.64612e-003
-8.955000000000e+000, 2.64612e-003
-8.953593750000e+000, 4.33455e-003
-8.952187500000e+000, 9.57668e-004
-8.950781250000e+000, 2.64612e-003
-8.949375000000e+000, 2.64612e-003
-8.947968750000e+000, 4.33455e-003
-8.946562500000e+000, 9.57668e-004
-8.945156250000e+000, 2.64612e-003
-8.943750000000e+000, 2.64612e-003
-8.942343750000e+000, 2.64612e-003
-8.940937500000e+000,-7.30768e-004
-8.939531250000e+000, 9.57668e-004
-8.938125000000e+000, 9.57668e-004
-8.936718750000e+000, 9.57668e-004
-8.935312500000e+000, 4.33455e-003
-8.933906250000e+000, 9.57668e-004
-8.932500000000e+000, 9.57668e-004
-8.931093750000e+000, 2.64612e-003
-8.929687500000e+000, 2.64612e-003
-8.928281250000e+000, 2.64612e-003
-8.926875000000e+000, 2.64612e-003
-8.925468750000e+000, 2.64612e-003
-8.924062500000e+000, 2.64612e-003
-8.922656250000e+000, 9.57668e-004
-8.921250000000e+000, 9.57668e-004
-8.919843750000e+000, 9.57668e-004
-8.918437500000e+000, 2.64612e-003
-8.917031250000e+000, 9.57668e-004
-8.915625000000e+000, 9.57668e-004
-8.914218750000e+000, 2.64612e-003
-8.912812500000e+000, 9.57668e-004
-8.911406250000e+000, 9.57668e-004
-8.910000000000e+000, 9.57668e-004
-8.908593750000e+000, 2.64612e-003
-8.907187500000e+000, 2.64612e-003
-8.905781250000e+000, 2.64612e-003
-8.904375000000e+000, 9.57668e-004
-8.902968750000e+000, 2.64612e-003
-8.901562500000e+000, 9.57668e-004
-8.900156250000e+000, 9.57668e-004
-8.898750000000e+000, 2.64612e-003
-8.897343750000e+000, 9.57668e-004
-8.895937500000e+000, 2.64612e-003
-8.894531250000e+000, 2.64612e-003
-8.893125000000e+000, 2.64612e-003
-8.891718750000e+000, 2.64612e-003
-8.890312500000e+000, 2.64612e-003
-8.888906250000e+000, 9.57668e-004
-8.887500000000e+000, 2.64612e-003
-8.886093750000e+000, 2.64612e-003
-8.884687500000e+000, 2.64612e-003
-8.883281250000e+000, 2.64612e-003
-8.881875000000e+000, 2.64612e-003
-8.880468750000e+000, 2.64612e-003
-8.879062500000e+000, 2.64612e-003
-8.877656250000e+000, 9.57668e-004
-8.876250000000e+000, 2.64612e-003
-8.874843750000e+000, 9.57668e-004
-8.873437500000e+000, 2.64612e-003
-8.872031250000e+000, 9.57668e-004
-8.870625000000e+000, 9.57668e-004
-8.869218750000e+000, 2.64612e-003
-8.867812500000e+000, 9.57668e-004
-8.866406250000e+000, 2.64612e-003
-8.865000000000e+000, 2.64612e-003
-8.863593750000e+000, 9.57668e-004
-8.862187500000e+000, 9.57668e-004
-8.860781250000e+000, 2.64612e-003
-8.859375000000e+000, 2.64612e-003
-8.857968750000e+000, 2.64612e-003
-8.856562500000e+000, 2.64612e-003
-8.855156250000e+000, 2.64612e-003
-8.853750000000e+000, 2.64612e-003
-8.852343750000e+000, 9.57668e-004
-8.850937500000e+000, 2.64612e-003
-8.849531250000e+000, 4.33455e-003
-8.848125000000e+000, 2.64612e-003
-8.846718750000e+000, 9.57668e-004
-8.845312500000e+000, 2.64612e-003
-8.843906250000e+000, 2.64612e-003
-8.842500000000e+000, 2.64612e-003
-8.841093750000e+000, 9.57668e-004
-8.839687500000e+000, 2.64612e-003
-8.838281250000e+000, 2.64612e-003
-8.836875000000e+000, 2.64612e-003
-8.835468750000e+000, 2.64612e-003
-8.834062500000e+000, 4.33455e-003
-8.832656250000e+000, 4.33455e-003
-8.831250000000e+000, 4.33455e-003
-8.829843750000e+000, 4.33455e-003
-8.828437500000e+000, 4.33455e-003
-8.827031250000e+000, 4.33455e-003
-8.825625000000e+000, 4.33455e-003
-8.824218750000e+000, 4.33455e-003
-8.822812500000e+000, 4.33455e-003
-8.821406250000e+000, 4.33455e-003
-8.820000000000e+000, 4.33455e-003
-8.818593750000e+000, 6.02299e-003
-8.817187500000e+000, 6.02299e-003
-8.815781250000e+000, 4.33455e-003
-8.814375000000e+000, 2.64612e-003
-8.812968750000e+000, 4.33455e-003
-8.811562500000e+000, 2.64612e-003
-8.810156250000e+000, 2.64612e-003
-8.808750000000e+000, 4.33455e-003
-8.807343750000e+000, 2.64612e-003
-8.805937500000e+000, 4.33455e-003
-8.804531250000e+000, 4.33455e-003
-8.803125000000e+000, 4.33455e-003
-8.801718750000e+000, 2.64612e-003
-8.800312500000e+000, 4.33455e-003
-8.798906250000e+000, 4.33455e-003
-8.797500000000e+000, 4.33455e-003
-8.796093750000e+000, 6.02299e-003
-8.794687500000e+000, 4.33455e-003
-8.793281250000e+000, 6.02299e-003
-8.791875000000e+000, 2.64612e-003
-8.790468750000e+000, 4.33455e-003
-8.789062500000e+000, 4.33455e-003
-8.787656250000e+000, 4.33455e-003
-8.786250000000e+000, 4.33455e-003
-8.784843750000e+000, 4.33455e-003
-8.783437500000e+000, 6.02299e-003
-8.782031250000e+000, 2.64612e-003
-8.780625000000e+000, 4.33455e-003
-8.779218750000e+000, 4.33455e-003
-8.777812500000e+000, 4.33455e-003
-8.776406250000e+000, 4.33455e-003
-8.775000000000e+000, 2.64612e-003
-8.773593750000e+000, 9.39988e-003
-8.772187500000e+000, 1.61536e-002
-8.770781250000e+000, 1.78421e-002
-8.769375000000e+000, 1.78421e-002
-8.767968750000e+000, 1.61536e-002
-8.766562500000e+000, 1.78421e-002
-8.765156250000e+000, 1.61536e-002
-8.763750000000e+000, 1.61536e-002
-8.762343750000e+000, 6.02299e-003
-8.760937500000e+000, 1.44652e-002
-8.759531250000e+000, 1.61536e-002
-8.758125000000e+000, 1.44652e-002
-8.756718750000e+000, 1.61536e-002
-8.755312500000e+000, 1.61536e-002
-8.753906250000e+000, 1.61536e-002
-8.752500000000e+000, 1.61536e-002
-8.751093750000e+000, 1.44652e-002
-8.749687500000e+000, 1.44652e-002
-8.748281250000e+000, 1.44652e-002
-8.746875000000e+000, 1.44652e-002
-8.745468750000e+000, 1.61536e-002
-8.744062500000e+000, 1.61536e-002
-8.742656250000e+000, 1.61536e-002
-8.741250000000e+000, 1.61536e-002
-8.739843750000e+000, 1.44652e-002
-8.738437500000e+000, 1.61536e-002
-8.737031250000e+000, 1.61536e-002
-8.735625000000e+000, 1.44652e-002
-8.734218750000e+000, 1.78421e-002
-8.732812500000e+000, 1.61536e-002
-8.731406250000e+000, 1.61536e-002
-8.730000000000e+000, 1.78421e-002
-8.728593750000e+000, 1.78421e-002
-8.727187500000e+000, 1.95305e-002
-8.725781250000e+000, 1.61536e-002
-8.724375000000e+000, 1.61536e-002
-8.722968750000e+000, 1.78421e-002
