timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
3872.335438878	0.000000000	3.250	-4.347	0.101	-0.441	6.621820	1	4294967295
3872.635373510	0.000000000	3.173	-4.468	0.073	-0.437	4.918124	1	4294967295
3872.935303750	0.000000000	3.104	-4.578	0.048	-0.430	4.870126	1	4294967295
3873.235245606	0.000000000	3.043	-4.679	0.027	-0.422	4.806906	1	4294967295
3873.535102466	0.000000000	2.993	-4.777	0.010	-0.413	4.685131	1	4294967295
3873.835058672	0.000000000	2.952	-4.861	-0.005	-0.401	4.568308	1	4294967295
3874.134997531	0.000000000	2.912	-4.938	-0.018	-0.388	4.517130	1	4294967295
3874.434959376	0.000000000	2.876	-5.005	-0.029	-0.373	4.485263	1	4294967295
3874.734925139	0.000000000	2.945	-5.106	-0.012	-0.369	4.144861	1	4294967295
3875.034907014	0.000000000	2.938	-5.021	-0.018	-0.317	2.317373	1	4294967295
3875.335114088	0.000000000	2.934	-5.005	-0.020	-0.288	1.768616	1	4294967295
3875.650984465	0.000000000	2.857	-4.945	-0.042	-0.249	2.090591	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
3876.251264932	0.000000000	2.807	-4.845	-0.054	-0.203	2.140965	1	4294967295
3876.551573152	0.000000000	2.770	-4.731	-0.063	-0.159	1.953940	1	4294967295
3876.853676710	0.000000000	2.634	-4.121	-0.097	0.001	3.322769	1	4294967295
3877.136018263	0.000000000	2.522	-3.597	-0.121	0.126	2.873687	1	4294967295
3877.435979704	0.000000000	2.509	-3.315	-0.118	0.185	1.929676	1	4294967295
3877.735973293	0.000000000	2.511	-3.015	-0.110	0.243	1.758791	1	4294967295
3878.036079561	0.000000000	2.500	-2.761	-0.107	0.288	1.426133	1	4294967295
3878.353391472	0.000000000	2.489	-2.547	-0.105	0.320	1.148919	1	4294967295
3878.653386671	0.000000000	2.478	-2.355	-0.102	0.345	0.912624	1	4294967295
3878.953405056	0.000000000	2.472	-2.188	-0.097	0.361	0.641440	1	4294967295
