timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
8654.307391635	0.000000000	2.969	-2.653	0.041	-0.321	1.550584	1	4294967295
8654.606994572	0.000000000	2.835	-2.703	-0.001	-0.306	1.526439	1	4294967295
8654.906955531	0.000000000	2.700	-2.785	-0.039	-0.301	1.445541	1	4294967295
8655.206631640	0.000000000	2.538	-2.928	-0.082	-0.310	1.616917	1	4294967295
8655.506127828	0.000000000	2.371	-3.052	-0.125	-0.314	1.699108	1	4294967295
8655.806219378	0.000000000	2.208	-3.177	-0.163	-0.317	1.609864	1	4294967295
8656.106275872	0.000000000	2.068	-3.278	-0.191	-0.315	1.298006	1	4294967295
8656.406371628	0.000000000	1.907	-3.409	-0.223	-0.321	1.391696	1	4294967295
8656.706372112	0.000000000	1.812	-3.546	-0.233	-0.329	1.067392	1	4294967295
8657.006694226	0.000000000	1.621	-3.671	-0.270	-0.331	1.427582	1	4294967295
8657.307135581	0.000000000	1.416	-3.790	-0.307	-0.332	1.453789	1	4294967295
8657.607607203	0.000000000	1.189	-3.892	-0.348	-0.327	1.680774	1	4294967295
8657.908463231	0.000000000	0.956	-3.994	-0.387	-0.323	1.623640	1	4294967295
8658.207868235	0.000000000	0.724	-4.059	-0.424	-0.309	1.676905	1	4294967295
8658.507876989	0.000000000	0.564	-4.120	-0.437	-0.296	1.269167	1	4294967295
8658.808402322	0.000000000	0.412	-4.115	-0.448	-0.265	1.388210	1	4294967295
8659.108919385	0.000000000	0.265	-4.068	-0.455	-0.227	1.399433	1	4294967295
8659.409573290	0.000000000	0.148	-4.037	-0.452	-0.197	1.251544	1	4294967295
8659.709577242	0.000000000	0.052	-3.939	-0.444	-0.152	1.524883	1	4294967295
8660.009298785	0.000000000	-0.023	-3.861	-0.430	-0.116	1.524787	1	4294967295
8660.309266542	0.000000000	-0.058	-3.732	-0.406	-0.070	1.692092	1	4294967295
8660.609292516	0.000000000	-0.098	-3.660	-0.385	-0.044	1.423135	1	4294967295
8660.909172633	0.000000000	-0.080	-3.505	-0.349	0.003	1.794686	1	4294967295
8661.209138956	0.000000000	-0.033	-3.341	-0.309	0.047	1.895028	1	4294967295
8661.508988267	0.000000000	0.073	-3.179	-0.254	0.086	2.042559	1	4294967295
8661.808878102	0.000000000	0.206	-3.013	-0.197	0.122	2.106736	1	4294967295
8662.108818362	0.000000000	0.353	-2.857	-0.140	0.153	2.068816	1	4294967295
8662.408861274	0.000000000	0.513	-2.683	-0.084	0.185	2.063841	1	4294967295
8662.708785837	0.000000000	0.688	-2.531	-0.028	0.209	1.987554	1	4294967295
8663.008844827	0.000000000	0.872	-2.386	0.026	0.229	1.872784	1	4294967295
8663.309019581	0.000000000	1.059	-2.247	0.076	0.245	1.744726	1	4294967295
8663.609096296	0.000000000	1.233	-2.127	0.119	0.257	1.550233	1	4294967295
8663.909200193	0.000000000	1.455	-2.123	0.173	0.233	3.215910	1	4294967295
8664.209378143	0.000000000	1.666	-2.113	0.220	0.214	3.152035	1	4294967295
8664.509390548	0.000000000	1.861	-2.105	0.258	0.195	3.023642	1	4294967295
8664.823772340	0.000000000	2.052	-2.101	0.292	0.178	2.897057	1	4294967295
8665.123829615	0.000000000	2.226	-2.106	0.317	0.161	2.791916	1	4294967295
8665.423188063	0.000000000	2.401	-2.123	0.341	0.142	2.688839	1	4294967295
8665.723901674	0.000000000	2.530	-2.123	0.348	0.131	2.670624	1	4294967295
8666.023896133	0.000000000	2.637	-2.132	0.349	0.118	2.640519	1	4294967295
8666.324266530	0.000000000	2.733	-2.128	0.346	0.110	2.656147	1	4294967295
8666.609515102	0.000000000	2.777	-2.041	0.330	0.124	0.895550	1	4294967295
8666.909612113	0.000000000	2.773	-1.933	0.301	0.143	1.080463	1	4294967295
8667.209396925	0.000000000	2.776	-1.848	0.277	0.155	0.861489	1	4294967295
8667.509499367	0.000000000	2.764	-1.754	0.250	0.168	0.886352	1	4294967295
8667.809516541	0.000000000	2.735	-1.682	0.221	0.175	0.930095	1	4294967295
8668.109397463	0.000000000	2.696	-1.642	0.192	0.173	0.927635	1	4294967295
8668.409411692	0.000000000	2.694	-1.592	0.175	0.173	0.732415	1	4294967295
8668.709403208	0.000000000	2.677	-1.556	0.156	0.170	0.701600	1	4294967295
8669.009359239	0.000000000	2.659	-1.526	0.138	0.165	0.666685	1	4294967295
8669.309333487	0.000000000	2.644	-1.505	0.122	0.159	0.630062	1	4294967295
8669.623222349	0.000000000	2.640	-1.490	0.111	0.150	0.545169	1	4294967295
8669.923900903	0.000000000	2.626	-1.463	0.098	0.147	0.584634	1	4294967295
8670.223882202	0.000000000	2.662	-1.546	0.102	0.112	2.853365	1	4294967295
8670.509133457	0.000000000	2.687	-1.620	0.102	0.084	2.809179	1	4294967295
8670.809044480	0.000000000	2.732	-1.681	0.107	0.060	2.717996	1	4294967295
8671.109007158	0.000000000	2.696	-1.651	0.088	0.065	0.766431	1	4294967295
8671.409041099	0.000000000	2.661	-1.636	0.071	0.064	0.720823	1	4294967295
8671.709069870	0.000000000	2.693	-1.681	0.076	0.047	2.729422	1	4294967295
8672.008990513	0.000000000	2.717	-1.741	0.077	0.027	2.705094	1	4294967295
8672.309016484	0.000000000	2.686	-1.718	0.062	0.032	0.711179	1	4294967295
8672.608989936	0.000000000	2.626	-1.700	0.040	0.035	0.769489	1	4294967295
8672.908921942	0.000000000	2.548	-1.693	0.016	0.036	0.758273	1	4294967295
8673.209043674	0.000000000	2.466	-1.674	-0.008	0.040	0.708752	1	4294967295
8673.509047543	0.000000000	2.401	-1.665	-0.025	0.041	0.573708	1	4294967295
8673.809018384	0.000000000	2.336	-1.669	-0.042	0.038	0.567345	1	4294967295
8674.108967940	0.000000000	2.285	-1.672	-0.053	0.036	0.457766	1	4294967295
8674.408946623	0.000000000	2.249	-1.661	-0.059	0.036	0.310665	1	4294967295
8674.708959884	0.000000000	2.216	-1.655	-0.064	0.036	0.286369	1	4294967295
8675.008919281	0.000000000	2.187	-1.652	-0.068	0.034	0.262328	1	4294967295
8675.308953326	0.000000000	2.160	-1.644	-0.070	0.034	0.243308	1	4294967295
