timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
8161.744211110	0.000000000	1.683	-3.260	-0.201	-0.781	2.937238	1	4294967295
8162.044178265	0.000000000	1.712	-3.410	-0.181	-0.760	2.630467	1	4294967295
8162.344166645	0.000000000	1.737	-3.532	-0.163	-0.733	2.670843	1	4294967295
8162.644136508	0.000000000	1.764	-3.632	-0.146	-0.704	2.727022	1	4294967295
8162.944114673	0.000000000	1.772	-3.706	-0.135	-0.670	2.764386	1	4294967295
8163.244124344	0.000000000	1.710	-3.755	-0.143	-0.633	2.735354	1	4294967295
8163.544113780	0.000000000	1.719	-3.797	-0.133	-0.596	2.807708	1	4294967295
8163.844063270	0.000000000	1.714	-3.679	-0.130	-0.523	3.451074	1	4294967295
8164.144072405	0.000000000	1.751	-3.707	-0.114	-0.492	2.735359	1	4294967295
8164.444044161	0.000000000	1.784	-3.723	-0.100	-0.460	2.704252	1	4294967295
8164.743989251	0.000000000	1.393	-4.252	-0.183	-0.552	8.772410	1	4294967295
8165.043990915	0.000000000	1.224	-4.754	-0.204	-0.634	8.380745	1	4294967295
8165.343940615	0.000000000	1.081	-5.171	-0.220	-0.689	8.160024	1	4294967295
8165.643963856	0.000000000	0.963	-5.524	-0.230	-0.725	8.015519	1	4294967295
8165.943893628	0.000000000	0.864	-5.817	-0.237	-0.743	7.958110	1	4294967295
8166.243598255	0.000000000	0.906	-5.701	-0.214	-0.657	4.420390	1	4294967295
8166.543259844	0.000000000	0.823	-5.816	-0.221	-0.635	1.788114	1	4294967295
8166.843080162	0.000000000	0.925	-5.434	-0.187	-0.491	5.304108	1	4294967295
8167.142908191	0.000000000	0.855	-5.538	-0.193	-0.478	1.456543	1	4294967295
8167.442636649	0.000000000	0.818	-5.630	-0.189	-0.463	1.628219	1	4294967295
8167.742477427	0.000000000	0.846	-5.683	-0.169	-0.443	1.847201	1	4294967295
8168.042241349	0.000000000	0.892	-5.728	-0.147	-0.422	1.838961	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
8168.660337024	0.000000000	0.991	-5.778	-0.109	-0.413	3.449112	1	4294967295
8168.960594891	0.000000000	1.131	-5.515	-0.068	-0.330	4.439643	1	4294967295
8169.260758070	0.000000000	1.250	-5.511	-0.033	-0.315	3.261579	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
8169.841194022	0.000000000	1.063	-6.135	-0.067	-0.432	5.220148	1	4294967295
8170.141033224	0.000000000	0.945	-6.659	-0.084	-0.517	4.848035	1	4294967295
8170.440912141	0.000000000	0.881	-7.088	-0.090	-0.575	4.571462	1	4294967295
8170.740687300	0.000000000	0.700	-7.613	-0.122	-0.646	4.617409	1	4294967295
8171.040639496	0.000000000	0.713	-7.538	-0.117	-0.584	2.811724	1	4294967295
8171.340546080	0.000000000	0.687	-7.738	-0.116	-0.586	4.132384	1	4294967295
8171.640399711	0.000000000	0.598	-7.722	-0.132	-0.543	6.431519	1	4294967295
8171.940252443	0.000000000	0.643	-7.904	-0.114	-0.544	4.128407	1	4294967295
8172.240092806	0.000000000	0.897	-8.166	-0.047	-0.565	5.807764	1	4294967295
8172.540099003	0.000000000	1.007	-8.097	-0.023	-0.508	3.210520	1	4294967295
8172.839985075	0.000000000	1.078	-8.013	-0.009	-0.450	2.976569	1	4294967295
8173.139860577	0.000000000	1.152	-7.907	0.003	-0.390	2.879544	1	4294967295
8173.439883350	0.000000000	1.235	-7.478	0.014	-0.264	4.134824	1	4294967295
8173.739751297	0.000000000	1.301	-7.373	0.024	-0.216	2.434538	1	4294967295
8174.039734257	0.000000000	1.669	-7.082	0.101	-0.144	4.166590	1	4294967295
8174.339654967	0.000000000	1.858	-6.726	0.131	-0.057	3.537999	1	4294967295
8174.639687849	0.000000000	2.054	-6.048	0.153	0.101	3.893284	1	4294967295
8174.939800338	0.000000000	2.272	-5.577	0.181	0.204	3.234413	1	4294967295
8175.239621657	0.000000000	2.371	-5.226	0.182	0.279	2.777802	1	4294967295
8175.539654693	0.000000000	2.381	-4.839	0.161	0.359	2.588001	1	4294967295
8175.839711720	0.000000000	2.401	-4.601	0.148	0.402	2.064451	1	4294967295
8176.139808412	0.000000000	2.389	-4.379	0.127	0.438	1.877686	1	4294967295
8176.439854497	0.000000000	2.392	-4.173	0.114	0.466	1.524527	1	4294967295
8176.740069836	0.000000000	2.382	-3.988	0.099	0.486	1.344968	1	4294967295
8177.040138404	0.000000000	2.362	-3.813	0.082	0.503	1.297615	1	4294967295
8177.340203994	0.000000000	2.439	-3.557	0.094	0.527	2.206833	1	4294967295
8177.640355885	0.000000000	2.418	-3.398	0.079	0.535	1.091527	1	4294967295
8177.940366943	0.000000000	2.388	-3.250	0.062	0.539	1.064581	1	4294967295
8178.240422494	0.000000000	2.366	-3.129	0.050	0.535	0.980115	1	4294967295
8178.540431187	0.000000000	2.305	-3.057	0.028	0.523	1.228470	1	4294967295
8178.840451341	0.000000000	2.258	-2.981	0.011	0.512	1.130470	1	4294967295
8179.140482332	0.000000000	2.183	-2.929	-0.012	0.495	1.217713	1	4294967295
8179.440587565	0.000000000	2.126	-2.856	-0.029	0.484	1.093572	1	4294967295
8179.740592660	0.000000000	2.108	-2.774	-0.033	0.472	0.921421	1	4294967295
8180.040747415	0.000000000	2.091	-2.677	-0.037	0.465	0.829428	1	4294967295
8180.340784279	0.000000000	2.075	-2.604	-0.041	0.453	0.898729	1	4294967295
8180.640891045	0.000000000	2.078	-2.508	-0.039	0.446	0.755286	1	4294967295
8180.941118007	0.000000000	2.084	-2.404	-0.036	0.442	0.712075	1	4294967295
8181.241261026	0.000000000	2.095	-2.300	-0.032	0.437	0.681999	1	4294967295
8181.541390528	0.000000000	2.105	-2.187	-0.029	0.435	0.675977	1	4294967295
8181.841507613	0.000000000	2.208	-1.957	0.003	0.458	2.960277	1	4294967295
8182.141812530	0.000000000	2.229	-1.853	0.006	0.452	0.682455	1	4294967295
8182.442075466	0.000000000	2.242	-1.741	0.007	0.448	0.639302	1	4294967295
8182.742241857	0.000000000	2.252	-1.631	0.007	0.444	0.643638	1	4294967295
8183.042324477	0.000000000	2.257	-1.521	0.006	0.441	0.674051	1	4294967295
8183.342647405	0.000000000	2.315	-1.512	0.022	0.408	2.807506	1	4294967295
8183.642823791	0.000000000	2.343	-1.506	0.028	0.377	2.839572	1	4294967295
8183.942906225	0.000000000	2.347	-1.512	0.027	0.346	2.845780	1	4294967295
8184.243078405	0.000000000	2.286	-1.453	0.006	0.336	0.967868	1	4294967295
8184.543085836	0.000000000	2.192	-1.394	-0.024	0.328	1.186014	1	4294967295
8184.843309710	0.000000000	2.092	-1.349	-0.052	0.316	1.168483	1	4294967295
8185.143231048	0.000000000	2.069	-1.421	-0.053	0.272	2.989409	1	4294967295
8185.443344508	0.000000000	1.981	-1.414	-0.075	0.255	1.147420	1	4294967295
8185.743054558	0.000000000	1.915	-1.397	-0.088	0.240	1.009032	1	4294967295
8186.043014248	0.000000000	1.789	-1.438	-0.117	0.212	1.300972	1	4294967295
8186.343059973	0.000000000	1.671	-1.495	-0.140	0.182	1.280071	1	4294967295
8186.643151764	0.000000000	1.525	-1.549	-0.169	0.155	1.292845	1	4294967295
8186.955041801	0.000000000	1.378	-1.601	-0.195	0.130	1.223899	1	4294967295
8187.254888594	0.000000000	1.239	-1.671	-0.217	0.102	1.250958	1	4294967295
8187.555133349	0.000000000	1.115	-1.756	-0.233	0.072	1.252079	1	4294967295
8187.854797298	0.000000000	0.989	-1.854	-0.248	0.040	1.270877	1	4294967295
8188.154587069	0.000000000	0.862	-1.953	-0.263	0.011	1.194977	1	4294967295
8188.454176551	0.000000000	0.585	-1.914	-0.307	0.015	3.383866	1	4294967295
8188.754141652	0.000000000	0.327	-1.908	-0.344	0.011	3.218272	1	4294967295
8189.054850126	0.000000000	0.223	-2.035	-0.345	-0.024	1.389067	1	4294967295
8189.353435069	0.000000000	-0.023	-2.042	-0.377	-0.028	2.801891	1	4294967295
8189.653465609	0.000000000	-0.235	-2.077	-0.399	-0.039	2.768521	1	4294967295
8189.954390034	0.000000000	-0.303	-2.194	-0.385	-0.067	1.354570	1	4294967295
8190.254151959	0.000000000	-0.421	-2.309	-0.387	-0.092	1.202394	1	4294967295
8190.554370999	0.000000000	-0.490	-2.456	-0.375	-0.124	1.268831	1	4294967295
8190.854631703	0.000000000	-0.550	-2.560	-0.360	-0.142	0.982324	1	4294967295
8191.142846559	0.000000000	-0.549	-2.736	-0.334	-0.175	1.563237	1	4294967295
8191.442445038	0.000000000	-0.523	-2.862	-0.305	-0.192	1.436170	1	4294967295
8191.742304698	0.000000000	-0.479	-2.989	-0.273	-0.209	1.413560	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
8192.356147925	0.000000000	-0.510	-3.121	-0.260	-0.226	1.081463	1	4294967295
8192.656613111	0.000000000	-0.521	-3.269	-0.242	-0.246	1.151855	1	4294967295
8192.949741378	0.000000000	-0.559	-3.335	-0.234	-0.244	0.516810	1	4294967295
8193.249748897	0.000000000	-0.575	-3.383	-0.221	-0.239	0.612809	1	4294967295
8193.540726105	0.000000000	-0.415	-3.560	-0.169	-0.261	1.787323	1	4294967295
8193.859486073	0.000000000	-0.401	-3.682	-0.154	-0.271	0.989645	1	4294967295
8194.159336935	0.000000000	-0.409	-3.798	-0.145	-0.279	0.715455	1	4294967295
8194.457795703	0.000000000	-0.223	-3.931	-0.092	-0.288	1.616607	1	4294967295
8194.757674646	0.000000000	-0.052	-3.996	-0.046	-0.281	1.591954	1	4294967295
8195.057551334	0.000000000	0.108	-4.018	-0.007	-0.264	1.572947	1	4294967295
8195.340162243	0.000000000	0.388	-4.055	0.056	-0.248	1.891766	1	4294967295
8195.639950712	0.000000000	0.579	-4.100	0.094	-0.236	1.578350	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
8196.854560234	0.000000000	0.726	-4.081	0.121	-0.213	1.656715	1	4294967295
8197.157086976	0.000000000	0.834	-3.966	0.139	-0.167	1.867798	1	4294967295
8197.440053458	0.000000000	1.029	-3.762	0.173	-0.100	2.369155	1	4294967295
8197.740147181	0.000000000	1.205	-3.535	0.200	-0.032	2.199517	1	4294967295
8198.040317830	0.000000000	1.359	-3.353	0.220	0.019	1.978234	1	4294967295
8198.340362068	0.000000000	1.614	-3.007	0.265	0.099	3.283422	1	4294967295
8198.640406884	0.000000000	1.853	-2.714	0.303	0.160	2.971097	1	4294967295
8198.940445711	0.000000000	2.069	-2.411	0.331	0.222	2.762149	1	4294967295
8199.240593877	0.000000000	2.274	-2.150	0.355	0.269	2.507185	1	4294967295
8199.540793283	0.000000000	2.416	-1.931	0.362	0.305	2.459204	1	4294967295
8199.840944740	0.000000000	2.532	-1.702	0.361	0.342	2.519355	1	4294967295
8200.141128658	0.000000000	2.615	-1.622	0.353	0.341	2.794643	1	4294967295
8200.441335689	0.000000000	2.655	-1.488	0.332	0.356	1.495661	1	4294967295
8200.741573181	0.000000000	2.672	-1.467	0.310	0.340	2.921248	1	4294967295
8201.041847189	0.000000000	2.568	-1.430	0.256	0.333	1.896634	1	4294967295
8201.342032974	0.000000000	2.471	-1.367	0.207	0.332	1.859989	1	4294967295
8201.642273728	0.000000000	2.380	-1.296	0.163	0.332	1.707282	1	4294967295
8201.942554128	0.000000000	2.275	-1.210	0.118	0.334	1.739325	1	4294967295
8202.242711453	0.000000000	2.169	-1.131	0.078	0.333	1.627434	1	4294967295
8202.542888517	0.000000000	2.024	-1.042	0.029	0.335	1.707032	1	4294967295
8202.842946469	0.000000000	1.883	-0.978	-0.015	0.328	1.604589	1	4294967295
8203.143320444	0.000000000	1.773	-0.927	-0.046	0.317	1.365537	1	4294967295
8203.443249060	0.000000000	1.626	-0.869	-0.086	0.308	1.470956	1	4294967295
8203.752511405	0.000000000	1.466	-0.809	-0.125	0.301	1.420171	1	4294967295
8204.052190621	0.000000000	1.307	-0.760	-0.161	0.290	1.336836	1	4294967295
8204.343609311	0.000000000	1.187	-0.727	-0.183	0.276	1.195673	1	4294967295
8204.643758971	0.000000000	1.063	-0.709	-0.205	0.259	1.185755	1	4294967295
8205.250806912	0.000000000	0.833	-0.653	-0.236	0.233	1.315961	1	4294967295
8205.550560527	0.000000000	0.674	-0.636	-0.261	0.218	1.024495	1	4294967295
8205.844485871	0.000000000	0.534	-0.667	-0.280	0.192	1.148310	1	4294967295
8206.150081593	0.000000000	0.375	-0.685	-0.302	0.171	1.037400	1	4294967295
8206.449830940	0.000000000	0.213	-0.701	-0.322	0.153	0.947317	1	4294967295
8206.744875161	0.000000000	0.061	-0.763	-0.340	0.125	1.080668	1	4294967295
8207.045082112	0.000000000	-0.100	-0.810	-0.359	0.103	0.999622	1	4294967295
8207.345069843	0.000000000	-0.253	-0.928	-0.375	0.065	1.210691	1	4294967295
8207.645270442	0.000000000	-0.383	-1.030	-0.383	0.034	1.026965	1	4294967295
8207.945264460	0.000000000	-0.508	-1.133	-0.388	0.004	0.979961	1	4294967295
8208.245183679	0.000000000	-0.620	-1.222	-0.389	-0.018	0.896174	1	4294967295
8208.545218909	0.000000000	-0.703	-1.331	-0.382	-0.045	0.927051	1	4294967295
8208.844896890	0.000000000	-0.780	-1.436	-0.373	-0.069	0.946533	1	4294967295
8209.144881162	0.000000000	-0.848	-1.560	-0.362	-0.096	0.942701	1	4294967295
8209.444616037	0.000000000	-0.887	-1.667	-0.344	-0.117	0.932965	1	4294967295
8209.744461062	0.000000000	-0.934	-1.781	-0.329	-0.138	0.917257	1	4294967295
8210.044189391	0.000000000	-0.968	-1.883	-0.312	-0.153	0.935327	1	4294967295
8210.343563499	0.000000000	-0.964	-2.012	-0.286	-0.176	1.099735	1	4294967295
8210.643304187	0.000000000	-0.954	-2.122	-0.261	-0.191	1.109556	1	4294967295
8210.942952149	0.000000000	-0.914	-2.228	-0.230	-0.204	1.208578	1	4294967295
8211.242662556	0.000000000	-0.905	-2.298	-0.210	-0.206	0.987802	1	4294967295
8211.542484816	0.000000000	-0.877	-2.376	-0.186	-0.209	1.073688	1	4294967295
8211.842268425	0.000000000	-0.824	-2.453	-0.158	-0.213	1.162702	1	4294967295
8212.142149761	0.000000000	-0.616	-2.613	-0.089	-0.239	2.885878	1	4294967295
8212.441865488	0.000000000	-0.394	-2.754	-0.022	-0.257	2.754131	1	4294967295
8212.741596380	0.000000000	-0.307	-2.777	0.002	-0.242	1.073931	1	4294967295
8213.041490229	0.000000000	-0.193	-2.804	0.032	-0.229	1.196017	1	4294967295
8213.341211941	0.000000000	-0.089	-2.796	0.057	-0.208	1.175615	1	4294967295
8213.641190540	0.000000000	0.017	-2.812	0.080	-0.195	1.039782	1	4294967295
8213.941137467	0.000000000	0.132	-2.818	0.104	-0.181	1.038585	1	4294967295
8214.240825127	0.000000000	0.254	-2.818	0.128	-0.166	1.052418	1	4294967295
8214.540749066	0.000000000	0.355	-2.831	0.144	-0.155	0.988285	1	4294967295
8214.840582230	0.000000000	0.510	-2.772	0.173	-0.126	1.214949	1	4294967295
8215.140465174	0.000000000	0.667	-2.714	0.199	-0.100	1.177542	1	4294967295
8215.440405598	0.000000000	1.510	-2.743	0.393	-0.100	9.499399	1	4294967295
8215.740258827	0.000000000	2.197	-2.745	0.534	-0.093	8.960055	1	4294967295
8216.040136950	0.000000000	2.278	-2.645	0.515	-0.058	1.453218	1	4294967295
8216.340023952	0.000000000	2.884	-2.589	0.627	-0.038	8.638616	1	4294967295
8216.640145950	0.000000000	2.871	-2.487	0.578	-0.006	2.092018	1	4294967295
8216.940036954	0.000000000	2.866	-2.390	0.533	0.022	1.908606	1	4294967295
8217.240147594	0.000000000	2.945	-2.261	0.513	0.055	1.392131	1	4294967295
8217.540029240	0.000000000	2.927	-2.095	0.470	0.097	1.691060	1	4294967295
8217.839852819	0.000000000	2.923	-1.953	0.433	0.129	1.553672	1	4294967295
8218.139924858	0.000000000	2.947	-1.836	0.406	0.152	1.363465	1	4294967295
8218.440122682	0.000000000	2.955	-1.732	0.377	0.170	1.293642	1	4294967295
8218.740326492	0.000000000	2.955	-1.625	0.348	0.188	1.273465	1	4294967295
8219.040563067	0.000000000	2.986	-1.575	0.329	0.188	2.724265	1	4294967295
8219.340577672	0.000000000	3.028	-1.533	0.315	0.187	2.734875	1	4294967295
8219.640935951	0.000000000	3.100	-1.502	0.309	0.181	2.587543	1	4294967295
8219.941269641	0.000000000	3.113	-1.436	0.288	0.187	2.798953	1	4294967295
8220.241732149	0.000000000	3.249	-1.274	0.299	0.213	3.290607	1	4294967295
8220.541985959	0.000000000	3.089	-1.156	0.234	0.233	2.168552	1	4294967295
8220.842295971	0.000000000	3.015	-0.936	0.195	0.275	2.852202	1	4294967295
8221.142541758	0.000000000	2.850	-0.771	0.135	0.301	2.065973	1	4294967295
8221.442752520	0.000000000	2.754	-0.534	0.097	0.341	2.687391	1	4294967295
8221.743100170	0.000000000	2.615	-0.349	0.050	0.365	1.749098	1	4294967295
8222.043343199	0.000000000	2.442	-0.201	-0.002	0.378	1.776355	1	4294967295
8222.343600795	0.000000000	2.287	-0.085	-0.046	0.382	1.590594	1	4294967295
8222.643722291	0.000000000	2.122	0.003	-0.090	0.378	1.556281	1	4294967295
8222.944049559	0.000000000	1.987	0.079	-0.123	0.371	1.321428	1	4294967295
8223.244405706	0.000000000	1.845	0.223	-0.155	0.381	1.266655	1	4294967295
8223.550733081	0.000000000	1.714	0.364	-0.181	0.389	1.135431	1	4294967295
8223.850325258	0.000000000	1.548	0.470	-0.214	0.387	1.184934	1	4294967295
8224.149934540	0.000000000	1.374	0.552	-0.247	0.379	1.214815	1	4294967295
8224.449586411	0.000000000	1.214	0.614	-0.273	0.367	1.097981	1	4294967295
8224.749172058	0.000000000	1.020	0.650	-0.307	0.348	1.191413	1	4294967295
8225.048837706	0.000000000	0.845	0.703	-0.331	0.335	1.012552	1	4294967295
8225.345516371	0.000000000	0.686	0.715	-0.350	0.313	1.066930	1	4294967295
8225.648232262	0.000000000	0.516	0.742	-0.369	0.296	0.961715	1	4294967295
8225.947962036	0.000000000	0.354	0.738	-0.385	0.272	1.046755	1	4294967295
8226.245526282	0.000000000	0.219	0.693	-0.394	0.240	1.093618	1	4294967295
8226.545583094	0.000000000	0.086	0.593	-0.403	0.198	1.263847	1	4294967295
8226.845580260	0.000000000	-0.048	0.513	-0.411	0.163	1.193138	1	4294967295
8227.145479900	0.000000000	-0.163	0.417	-0.412	0.127	1.202020	1	4294967295
8227.445482865	0.000000000	-0.274	0.318	-0.411	0.092	1.172065	1	4294967295
8227.745587511	0.000000000	-0.389	0.218	-0.411	0.060	1.124529	1	4294967295
8228.045488458	0.000000000	-0.484	0.109	-0.404	0.027	1.155526	1	4294967295
8228.345052076	0.000000000	-0.564	-0.009	-0.394	-0.006	1.165586	1	4294967295
8228.644891285	0.000000000	-0.645	-0.144	-0.383	-0.042	1.198428	1	4294967295
8228.944915007	0.000000000	-0.723	-0.267	-0.373	-0.071	1.150854	1	4294967295
8229.244100446	0.000000000	-0.776	-0.423	-0.357	-0.108	1.330729	1	4294967295
8229.543801647	0.000000000	-0.807	-0.558	-0.336	-0.136	1.276713	1	4294967295
8229.843351225	0.000000000	-0.816	-0.726	-0.311	-0.170	1.406204	1	4294967295
8230.147712362	0.000000000	-0.842	-0.840	-0.292	-0.188	1.084881	1	4294967295
8230.448133870	0.000000000	-0.844	-0.965	-0.268	-0.207	1.194263	1	4294967295
8230.748350299	0.000000000	-0.829	-1.060	-0.242	-0.217	1.112823	1	4294967295
8231.048682451	0.000000000	-0.819	-1.155	-0.220	-0.225	1.024775	1	4294967295
8231.341666887	0.000000000	-0.730	-1.278	-0.180	-0.240	1.427763	1	4294967295
8231.641362305	0.000000000	-0.632	-1.399	-0.142	-0.253	1.390498	1	4294967295
8231.941057052	0.000000000	-0.524	-1.509	-0.103	-0.262	1.356097	1	4294967295
8232.240696634	0.000000000	-0.447	-1.606	-0.076	-0.266	1.201695	1	4294967295
8232.540477295	0.000000000	-0.284	-1.885	-0.027	-0.317	3.540194	1	4294967295
8232.840397695	0.000000000	-0.067	-2.154	0.031	-0.360	3.331848	1	4294967295
8233.140138019	0.000000000	0.146	-2.390	0.083	-0.391	3.164751	1	4294967295
8233.439874019	0.000000000	0.353	-2.594	0.130	-0.412	3.017877	1	4294967295
8233.739834178	0.000000000	0.494	-2.620	0.157	-0.385	1.397202	1	4294967295
8234.039704049	0.000000000	0.626	-2.601	0.180	-0.350	1.431511	1	4294967295
8234.339468776	0.000000000	0.766	-2.581	0.203	-0.317	1.403219	1	4294967295
8234.639111666	0.000000000	0.927	-2.585	0.230	-0.292	1.331873	1	4294967295
8234.939120169	0.000000000	1.069	-2.569	0.250	-0.264	1.274214	1	4294967295
8235.238805989	0.000000000	1.958	-2.730	0.453	-0.274	9.350833	1	4294967295
8235.539010070	0.000000000	2.806	-2.778	0.630	-0.256	8.620846	1	4294967295
8235.838733092	0.000000000	2.927	-2.654	0.617	-0.206	1.715752	1	4294967295
8236.138610558	0.000000000	3.114	-2.598	0.619	-0.176	1.237473	1	4294967295
8236.438591854	0.000000000	3.219	-2.450	0.602	-0.125	1.729555	1	4294967295
8236.738786789	0.000000000	3.083	-2.246	0.531	-0.066	2.100672	1	4294967295
8237.038869487	0.000000000	3.183	-1.986	0.520	0.005	2.817172	1	4294967295
8237.339017155	0.000000000	3.293	-1.745	0.510	0.065	2.641604	1	4294967295
8237.639208264	0.000000000	3.284	-1.606	0.473	0.098	1.647744	1	4294967295
8237.939346141	0.000000000	3.410	-1.376	0.468	0.149	2.431205	1	4294967295
8238.239630024	0.000000000	3.542	-1.180	0.465	0.189	2.273546	1	4294967295
8238.539859751	0.000000000	3.627	-0.962	0.451	0.232	2.274708	1	4294967295
8238.840048766	0.000000000	3.664	-0.737	0.425	0.274	2.342900	1	4294967295
8239.140241331	0.000000000	3.621	-0.595	0.383	0.294	1.655099	1	4294967295
8239.440542964	0.000000000	3.670	-0.379	0.364	0.330	2.162275	1	4294967295
8239.740837855	0.000000000	3.702	-0.172	0.343	0.360	2.125149	1	4294967295
8240.041185126	0.000000000	3.725	0.037	0.320	0.389	2.122111	1	4294967295
8240.341608524	0.000000000	3.624	0.150	0.269	0.394	1.705843	1	4294967295
8240.642011617	0.000000000	3.524	0.277	0.221	0.401	1.682514	1	4294967295
8240.942370713	0.000000000	3.431	0.389	0.177	0.404	1.622530	1	4294967295
8241.242671994	0.000000000	3.300	0.496	0.126	0.406	1.646672	1	4294967295
8241.543083222	0.000000000	3.202	0.601	0.088	0.405	1.483404	1	4294967295
8241.843351664	0.000000000	3.098	0.710	0.050	0.405	1.460705	1	4294967295
8242.152436355	0.000000000	2.997	0.830	0.016	0.408	1.315163	1	4294967295
8242.443552737	0.000000000	2.857	0.892	-0.026	0.395	1.497633	1	4294967295
8242.751539472	0.000000000	2.698	0.996	-0.069	0.393	1.457661	1	4294967295
8243.051086243	0.000000000	2.530	1.145	-0.110	0.402	1.393970	1	4294967295
8243.350763803	0.000000000	2.362	1.266	-0.148	0.403	1.284293	1	4294967295
8243.650335798	0.000000000	2.185	1.374	-0.185	0.400	1.281662	1	4294967295
8243.949984503	0.000000000	1.985	1.403	-0.227	0.378	1.525368	1	4294967295
8244.244768622	0.000000000	1.810	1.384	-0.261	0.347	1.469669	1	4294967295
8244.544916601	0.000000000	1.628	1.324	-0.295	0.308	1.514765	1	4294967295
8244.844977268	0.000000000	1.477	1.285	-0.317	0.277	1.317526	1	4294967295
8245.144573825	0.000000000	1.325	1.231	-0.336	0.244	1.348599	1	4294967295
8245.444553021	0.000000000	1.178	1.176	-0.353	0.213	1.255188	1	4294967295
8245.744503743	0.000000000	1.030	1.113	-0.368	0.181	1.250657	1	4294967295
8246.044265736	0.000000000	0.883	1.039	-0.381	0.149	1.249424	1	4294967295
8246.344085690	0.000000000	0.778	0.971	-0.380	0.120	1.091388	1	4294967295
8246.643951576	0.000000000	0.659	0.877	-0.383	0.086	1.146323	1	4294967295
8246.943529137	0.000000000	0.539	0.754	-0.386	0.047	1.318680	1	4294967295
8247.243327975	0.000000000	0.436	0.621	-0.384	0.008	1.322001	1	4294967295
8247.542716037	0.000000000	0.337	0.491	-0.381	-0.028	1.304879	1	4294967295
8247.842349586	0.000000000	0.274	0.332	-0.367	-0.069	1.411459	1	4294967295
8248.142119409	0.000000000	0.230	0.170	-0.349	-0.107	1.396825	1	4294967295
8248.441803009	0.000000000	0.210	0.022	-0.327	-0.139	1.362443	1	4294967295
8248.741477076	0.000000000	0.182	-0.139	-0.308	-0.172	1.320821	1	4294967295
8249.041086670	0.000000000	0.173	-0.279	-0.286	-0.196	1.270939	1	4294967295
