-3.747075	0.934179	9.027626	-0.015950	-0.014718	-0.011189	0.573834	0.374646	-0.869102	5.864145	22.611002	18.190212	
-3.773749	0.900352	9.042571	-0.016848	-0.006561	0.000720	0.573038	0.375701	-0.869378	5.868282	22.616365	18.187304	
-3.724975	0.922278	9.030021	-0.007670	-0.014806	-0.003763	0.573588	0.374892	-0.868853	5.877528	22.612232	18.176702	
-3.729893	0.927053	9.032442	-0.007645	-0.014896	0.005391	0.572736	0.375880	-0.870155	5.894007	22.607544	18.178492	
-3.742038	0.917343	9.047144	-0.009487	-0.020380	0.001688	0.572018	0.375958	-0.869163	5.903545	22.596313	18.173931	
-3.727457	0.927076	9.027573	-0.005840	-0.009293	-0.003727	0.572928	0.376066	-0.868994	5.918041	22.599094	18.165182	
-3.751839	0.919693	9.047179	-0.011378	-0.009189	-0.013869	0.572616	0.375617	-0.870036	5.918629	22.602371	18.142859	
-3.746881	0.907711	9.042378	-0.009529	-0.003744	-0.006505	0.573643	0.376373	-0.869981	5.927849	22.611805	18.131386	
-3.742122	0.924592	9.027666	-0.023258	-0.011156	0.003389	0.572689	0.375283	-0.868759	5.922936	22.610727	18.130123	
-3.756857	0.931731	9.022838	-0.007673	-0.009297	-0.003756	0.572747	0.375358	-0.870033	5.935322	22.613501	18.121334	
-3.756753	0.924464	9.052029	-0.013214	-0.013768	-0.015736	0.573265	0.375985	-0.869875	5.932763	22.611668	18.096140	
-3.737278	0.934224	9.032432	-0.022378	-0.009195	-0.009412	0.572255	0.375977	-0.869536	5.925609	22.615231	18.080379	
-3.739635	0.919788	9.032543	-0.016893	-0.003639	-0.014827	0.573079	0.374892	-0.868748	5.919811	22.624744	18.057619	
-3.717485	0.900671	9.037416	-0.035254	-0.012742	-0.018720	0.572602	0.375367	-0.867996	5.893312	22.625360	18.029924	
-3.737169	0.919783	9.042245	-0.011390	0.011010	-0.009228	0.572636	0.375722	-0.869650	5.897197	22.650778	18.015938	
-3.761336	0.871575	9.042704	-0.022396	0.001836	-0.009386	0.573969	0.375786	-0.868825	5.890560	22.666904	18.001606	
-3.783481	0.888298	9.032990	-0.026055	-0.009181	-0.011298	0.573983	0.376792	-0.868428	5.875573	22.669535	17.982452	
-3.751659	0.890849	9.047378	-0.001277	-0.005575	-0.010080	0.573365	0.376007	-0.868082	5.892438	22.677288	17.966316	
-3.761650	0.917273	9.027820	-0.007676	-0.003797	-0.001910	0.573256	0.376379	-0.869998	5.903245	22.684891	17.959442	
-3.756668	0.907657	9.042431	-0.013217	-0.014669	-0.017569	0.573748	0.374738	-0.870637	5.902417	22.683163	17.932898	
-3.747110	0.936602	9.017896	-0.022415	0.007433	-0.016692	0.573865	0.375251	-0.868453	5.889890	22.705231	17.909210	
-3.756632	0.900455	9.037623	-0.013201	-0.004647	-0.007468	0.573662	0.374694	-0.869875	5.894372	22.713737	17.896420	
-3.771402	0.910017	9.023064	-0.013229	-0.007287	-0.020298	0.573401	0.375084	-0.869881	5.889916	22.719398	17.866390	
-3.771262	0.890769	9.032909	-0.004045	0.003654	-0.012837	0.574534	0.374833	-0.868047	5.902730	22.738008	17.848024	
-3.756593	0.900418	9.057051	-0.004057	-0.003650	-0.018348	0.573437	0.375045	-0.869241	5.909846	22.747517	17.820850	
-3.764077	0.914851	9.030277	-0.024217	-0.014682	-0.013119	0.573205	0.376296	-0.868596	5.898489	22.745247	17.799776	
-3.742002	0.907752	9.035068	-0.020564	-0.007300	-0.015796	0.574525	0.376118	-0.868030	5.887740	22.750193	17.775290	
-3.746975	0.914969	9.018044	-0.027858	-0.007437	0.000600	0.574267	0.376122	-0.868041	5.879135	22.754574	17.772118	
-3.754465	0.943744	9.032456	-0.007684	-0.010181	-0.007421	0.573104	0.376396	-0.868088	5.887085	22.755154	17.757641	
-3.781154	0.907541	9.032845	-0.018714	-0.011024	-0.013050	0.573493	0.376133	-0.868075	5.882251	22.757040	17.737125	
-3.785903	0.885871	9.037877	-0.015032	-0.000086	-0.003821	0.574538	0.375339	-0.867912	5.883973	22.768686	17.728374	
-3.766464	0.907613	9.037625	-0.008606	-0.000099	-0.003743	0.575030	0.375612	-0.868270	5.895708	22.781942	17.720766	
-3.764186	0.924512	9.005926	-0.008618	0.001806	-0.010145	0.575253	0.376539	-0.868760	5.901878	22.796432	17.704451	
-3.790996	0.914707	9.027991	-0.012331	-0.010888	-0.029460	0.574265	0.376379	-0.868038	5.896480	22.800411	17.663654	
-3.771551	0.929275	9.008361	-0.020528	-0.007404	-0.005732	0.572833	0.375137	-0.868500	5.890708	22.803856	17.651636	
-3.751863	0.917327	9.027767	-0.026068	0.001869	-0.011257	0.575083	0.376193	-0.867238	5.878922	22.820236	17.634981	
-3.766409	0.900392	9.042532	-0.029701	-0.010182	-0.001266	0.573655	0.375458	-0.867565	5.864650	22.819881	17.628128	
-3.773699	0.890746	9.037780	-0.005881	-0.005506	-0.016547	0.574129	0.375368	-0.868313	5.873090	22.828455	17.603979	
-3.805532	0.897763	9.047612	-0.009530	-0.003754	-0.007437	0.575510	0.374614	-0.866730	5.879257	22.836117	17.590300	
-3.793352	0.900272	9.028103	-0.018674	-0.005667	0.003444	0.575248	0.375132	-0.866734	5.882616	22.842182	17.590868	
-3.800802	0.919451	9.032866	-0.009510	-0.009306	-0.003789	0.575025	0.376383	-0.868260	5.890297	22.843081	17.580997	
-3.800737	0.907442	9.028092	-0.023279	-0.025753	-0.011319	0.575363	0.375146	-0.866985	5.880298	22.827976	17.560738	
-3.786161	0.919570	9.013361	-0.011332	-0.009329	-0.000143	0.574476	0.376799	-0.866490	5.887671	22.828411	17.555387	
-3.759119	0.905259	9.032746	-0.037967	-0.011048	-0.004108	0.574142	0.375610	-0.868053	5.865026	22.829208	17.545910	
-3.790796	0.885845	9.037903	-0.009524	-0.014761	-0.010211	0.573660	0.376728	-0.867293	5.869346	22.824564	17.527405	
-3.766434	0.900415	9.030389	-0.016875	-0.013785	-0.013033	0.572784	0.376968	-0.866817	5.866449	22.823292	17.506542	
-3.761545	0.900447	9.027935	-0.017779	-0.012913	-0.007545	0.574625	0.376011	-0.866239	5.862675	22.820356	17.491566	
-3.744547	0.910221	8.993779	-0.025970	-0.022264	0.011567	0.574807	0.376727	-0.867499	5.860747	22.806555	17.500069	
-3.793308	0.900230	9.049959	-0.025107	-0.007472	0.001533	0.574915	0.375727	-0.868018	5.853213	22.808702	17.497015	
-3.773814	0.909971	9.040076	-0.026066	-0.009143	-0.014958	0.575306	0.375079	-0.868010	5.839114	22.812943	17.474380	
-3.771342	0.900402	9.023129	-0.016837	-0.029486	-0.006670	0.575060	0.376473	-0.867619	5.836066	22.790897	17.458405	
-3.754254	0.900534	9.003611	-0.015005	-0.011138	-0.001096	0.574427	0.375704	-0.867529	5.841172	22.791241	17.452646	
-3.800752	0.909846	9.028076	-0.011369	-0.003719	-0.010203	0.575219	0.376184	-0.867105	5.843987	22.798969	17.435570	
-3.776276	0.909972	9.032804	-0.004025	-0.003742	-0.009197	0.575873	0.376930	-0.866811	5.858149	22.808701	17.420734	
-3.746894	0.895776	8.998748	-0.022402	-0.011840	-0.021324	0.574933	0.376218	-0.867628	5.842601	22.808413	17.388882	
-3.776246	0.905164	9.032837	-0.016851	-0.014787	-0.004798	0.575703	0.376721	-0.867588	5.843643	22.805027	17.378086	
-3.790836	0.895441	9.047551	-0.027887	-0.014699	-0.011337	0.575067	0.376201	-0.865195	5.826460	22.800280	17.358221	
-3.810484	0.900182	9.025765	-0.012299	-0.011919	-0.018481	0.575659	0.375739	-0.866197	5.826308	22.801758	17.330877	
-3.786032	0.900331	9.018350	-0.017783	-0.014725	-0.011220	0.575235	0.376932	-0.866711	5.820775	22.796995	17.311163	
-3.766493	0.902861	9.008516	-0.015072	-0.007243	-0.023980	0.573217	0.376667	-0.868335	5.815022	22.804415	17.277580	
-3.795679	0.881029	9.028248	-0.024225	-0.010083	-0.014029	0.574451	0.376316	-0.867009	5.800980	22.805258	17.254972	
-3.805626	0.907411	9.030547	-0.015921	-0.013003	-0.000212	0.574266	0.376251	-0.868040	5.805373	22.803373	17.250084	
-3.783596	0.905133	9.028018	-0.015041	-0.006454	-0.011164	0.575095	0.376564	-0.866977	5.803446	22.808033	17.231491	
-3.756552	0.881263	9.018327	-0.015012	-0.014794	-0.003855	0.574840	0.376053	-0.866995	5.807044	22.804529	17.221869	
-3.773664	0.881155	9.025702	-0.010425	-0.011143	-0.002881	0.575377	0.375130	-0.866729	5.814114	22.802830	17.212915	
-3.761704	0.919714	9.008374	-0.005854	-0.005570	-0.009219	0.574207	0.376433	-0.866762	5.826077	22.810457	17.197807	
-3.761584	0.900484	9.008507	-0.020495	-0.013937	0.004324	0.574606	0.376805	-0.868784	5.824975	22.804686	17.197432	
-3.766413	0.890838	9.011027	-0.015047	-0.000007	-0.011140	0.575077	0.376965	-0.867228	5.825754	22.818884	17.180656	
-3.781050	0.895495	9.047500	-0.013222	0.003659	-0.011114	0.575519	0.376263	-0.866324	5.826428	22.834927	17.163401	
-3.781119	0.900339	9.028038	-0.012301	-0.005497	-0.015707	0.574225	0.375775	-0.866515	5.827894	22.843390	17.140284	
-3.781143	0.897973	9.008627	-0.015938	-0.011092	-0.006608	0.574340	0.375788	-0.866765	5.826903	22.842070	17.126741	
-3.776300	0.907605	9.013391	-0.003995	-0.012992	-0.003729	0.575656	0.375232	-0.866332	5.843263	22.840609	17.117498	
-3.773818	0.900417	9.008572	-0.027003	-0.005388	-0.022281	0.574602	0.377312	-0.866478	5.822369	22.847586	17.085297	
-3.798236	0.900235	9.032986	-0.020536	-0.009237	-0.007577	0.574516	0.377404	-0.868013	5.818091	22.850830	17.071739	
-3.776105	0.881137	9.028145	-0.012308	-0.007309	-0.018457	0.575675	0.377644	-0.867960	5.815755	22.855143	17.044014	
-3.795899	0.914690	9.023160	-0.005873	-0.003689	-0.014717	0.574955	0.377980	-0.866965	5.825129	22.865555	17.022341	
-3.781029	0.885917	9.028137	-0.017811	-0.010974	-0.018532	0.575991	0.376558	-0.867067	5.816280	22.865679	16.994064	
-3.795898	0.909910	9.008622	-0.005855	-0.003741	-0.009223	0.575167	0.377515	-0.867856	5.828314	22.875391	16.979181	
-3.776270	0.902798	9.013425	-0.000301	-0.011252	0.005474	0.575242	0.376032	-0.866723	5.851093	22.872393	16.980583	
-3.781059	0.890724	9.028104	-0.027901	-0.010970	-0.015901	0.575765	0.376909	-0.866433	5.834298	22.874653	16.956532	
-3.795719	0.890625	9.037896	-0.012286	-0.005564	-0.009302	0.576007	0.376286	-0.866814	5.836486	22.879827	16.940357	
-3.803139	0.900218	9.028154	-0.016841	-0.011160	-0.000216	0.575546	0.377510	-0.865668	5.839889	22.880033	16.935678	
-3.766398	0.890824	9.018312	-0.009528	-0.014725	-0.012951	0.575272	0.375744	-0.866214	5.843021	22.875160	16.913826	
-3.781297	0.902536	9.037947	-0.015007	-0.007464	-0.006597	0.575899	0.377133	-0.866598	5.845643	22.880323	16.901724	
-3.776428	0.900196	9.018509	-0.018663	-0.011156	-0.003901	0.575110	0.377288	-0.866886	5.842841	22.878410	16.891521	
-3.783838	0.914559	9.028163	-0.018697	-0.006462	-0.013962	0.576430	0.377110	-0.866320	5.837737	22.885576	16.870434	
-3.800875	0.900043	9.028353	-0.026940	-0.007425	-0.007654	0.575885	0.375235	-0.867135	5.823850	22.888332	16.856068	
-3.800800	0.885635	9.021166	-0.016824	-0.002023	0.001634	0.574826	0.376937	-0.867414	5.828613	22.898722	16.854822	
-3.791062	0.888125	9.004098	-0.007615	-0.014959	0.005367	0.575624	0.375624	-0.867141	5.842739	22.891378	16.855604	
-3.786194	0.895344	9.013737	-0.024185	-0.011089	-0.009460	0.575417	0.376338	-0.866118	5.833283	22.892746	16.839504	
-3.781306	0.895376	9.011283	-0.013139	-0.019470	-0.002032	0.575555	0.376072	-0.865988	5.837290	22.881096	16.830559	
-3.796001	0.900088	9.018613	-0.015006	-0.012951	-0.010279	0.575493	0.377797	-0.866862	5.837855	22.880428	16.813194	
-3.795892	0.885648	9.028426	-0.015022	-0.000082	-0.009326	0.576523	0.377147	-0.866954	5.837132	22.891729	16.797668	
-3.791093	0.900101	9.025872	-0.009490	-0.014833	-0.007473	0.577062	0.375967	-0.866691	5.845294	22.888599	16.783560	
-3.793455	0.885670	9.023556	-0.018673	-0.003802	-0.003884	0.576816	0.376212	-0.866443	5.842804	22.895010	16.774292	
-3.805823	0.907236	9.023472	-0.013150	-0.013031	-0.002936	0.576695	0.376078	-0.866322	5.849030	22.893394	16.766006	
-3.796072	0.914492	9.028228	-0.013169	-0.014797	-0.010264	0.575929	0.374932	-0.866370	5.849268	22.888018	16.747463	
-3.786120	0.888105	9.028358	-0.018665	-0.007497	-0.002062	0.576950	0.376588	-0.866304	5.849866	22.892611	16.740963	
-3.796041	0.907295	9.020992	-0.016801	-0.022251	0.000661	0.575593	0.375912	-0.867650	5.850825	22.877443	16.734989	
-3.781276	0.890568	9.011315	-0.015010	-0.007435	-0.009343	0.575643	0.376880	-0.866612	5.852114	22.882948	16.719482	
-3.800925	0.909648	9.033144	-0.020471	-0.014927	0.005216	0.576056	0.377229	-0.866079	5.851419	22.875586	16.720074	
-3.795991	0.900079	9.023470	-0.012241	-0.010253	-0.004746	0.576274	0.376886	-0.866841	5.857953	22.877352	16.709906	
-3.791013	0.888078	9.028383	-0.013148	-0.011213	-0.000180	0.576506	0.376527	-0.867346	5.863216	22.874847	16.704285	
-3.781310	0.895380	9.008854	-0.015029	-0.020190	-0.022199	0.574837	0.377307	-0.867153	5.857673	22.867317	16.671253	
-3.781346	0.904972	9.020930	-0.022356	-0.014738	-0.013111	0.575759	0.376764	-0.866865	5.845994	22.862280	16.649185	
-3.786105	0.885702	9.028374	-0.013174	-0.001959	-0.005645	0.575409	0.377496	-0.866103	5.851437	22.873604	16.638958	
-3.803301	0.895231	9.023541	-0.005823	-0.002004	-0.003735	0.576083	0.376435	-0.865705	5.863808	22.881990	16.630095	
-3.793534	0.895304	9.013776	-0.011337	-0.001957	-0.006542	0.576181	0.375828	-0.866348	5.870931	22.893421	16.618763	
-3.793614	0.909717	9.018534	-0.016848	-0.009256	-0.011204	0.575789	0.376477	-0.866356	5.866714	22.894415	16.599737	
-3.781345	0.900192	9.006392	-0.024214	-0.012812	-0.021367	0.574784	0.375697	-0.866026	5.851398	22.895197	16.568668	
-3.786234	0.904940	9.023385	-0.016857	-0.007397	-0.013028	0.576072	0.375936	-0.865967	5.846390	22.898487	16.547621	
-3.791047	0.885721	9.004115	-0.017745	-0.009322	-0.003888	0.575267	0.375342	-0.866649	5.847072	22.901207	16.538628	
-3.795977	0.900065	9.030755	-0.011331	-0.011150	-0.007485	0.575736	0.376024	-0.867387	5.850862	22.899567	16.523956	
-3.795951	0.895262	9.028360	-0.009495	-0.002911	-0.003778	0.575894	0.375863	-0.866871	5.861357	22.909582	16.515909	
-3.791152	0.904937	9.011269	-0.007627	-0.007592	0.004472	0.575614	0.377039	-0.867123	5.875324	22.910589	16.516487	
-3.776358	0.895352	9.037971	-0.018674	-0.005638	-0.003885	0.576427	0.375583	-0.866596	5.875118	22.917511	16.507967	
-3.793469	0.888074	9.023540	-0.022331	-0.011168	-0.002116	0.576043	0.377116	-0.866336	5.868845	22.915165	16.499920	
-3.786154	0.890527	9.018627	-0.024171	-0.023968	-0.009497	0.575254	0.377142	-0.866626	5.858721	22.901838	16.482109	
-3.800850	0.897630	9.033226	-0.016850	-0.014762	-0.013054	0.575421	0.375824	-0.866125	5.853264	22.896654	16.460062	
-3.791108	0.904895	9.033125	-0.011333	-0.005646	-0.005637	0.576394	0.375991	-0.864803	5.860634	22.903774	16.449385	
-3.761698	0.895451	9.028179	-0.015028	-0.014710	-0.017600	0.576441	0.376588	-0.866198	5.855076	22.899117	16.421717	
-3.766600	0.888264	9.001540	-0.024208	-0.007332	-0.016768	0.576332	0.377717	-0.865677	5.842229	22.905602	16.397026	
-3.815486	0.895117	9.047892	-0.026938	-0.010200	-0.006751	0.575938	0.376709	-0.865963	5.828447	22.904793	16.383347	
-3.781281	0.895353	9.023425	-0.020512	-0.007446	-0.006659	0.576337	0.376945	-0.865687	5.824712	22.909962	16.371159	
-3.805848	0.909649	9.018599	-0.011345	-0.005597	-0.011134	0.577239	0.377189	-0.865645	5.826935	22.914898	16.352644	
-3.766615	0.890668	9.001524	-0.024194	-0.011047	-0.013116	0.576083	0.377456	-0.865564	5.815681	22.916712	16.332003	
-3.793505	0.895276	9.028347	-0.018701	-0.001875	-0.013035	0.576336	0.376181	-0.865825	5.808734	22.926067	16.311598	
-3.803276	0.890428	9.021146	-0.014993	-0.005673	-0.002019	0.576723	0.376176	-0.865808	5.813644	22.932716	16.305378	
-3.776428	0.900196	9.018509	-0.019579	-0.012993	-0.003917	0.574410	0.376973	-0.867942	5.809549	22.928310	16.294861	
-3.781241	0.885756	9.013777	-0.022355	-0.019319	-0.014955	0.574675	0.376826	-0.865505	5.799103	22.920891	16.270893	
-3.771364	0.876168	9.028362	-0.019625	-0.011011	-0.018560	0.576726	0.377703	-0.865532	5.787964	22.920376	16.242489	
-3.786134	0.888119	9.021072	-0.011367	-0.018347	-0.023984	0.575102	0.376267	-0.864855	5.785819	22.915115	16.207493	
-3.776417	0.895407	9.008828	-0.009489	-0.022151	-0.011152	0.575056	0.376699	-0.865618	5.789339	22.901007	16.186867	
-3.776407	0.895398	9.013685	-0.003953	-0.004865	0.007273	0.575364	0.376778	-0.867009	5.811397	22.907494	16.192232	
-3.771494	0.895406	9.023374	-0.018692	-0.011058	-0.013971	0.576114	0.377304	-0.867353	5.803569	22.906313	16.169514	
-3.791078	0.900087	9.033158	-0.016832	-0.013909	-0.005724	0.575519	0.377131	-0.866487	5.804173	22.903999	16.157665	
-3.786095	0.885692	9.033231	-0.024208	-0.000034	-0.011260	0.576039	0.377630	-0.866330	5.791871	22.915043	16.139688	
-3.795921	0.885676	9.013855	-0.022362	-0.011054	-0.014020	0.576854	0.376938	-0.865665	5.782280	22.916945	16.117939	
-3.805668	0.885584	9.033335	-0.005814	-0.011204	-0.003763	0.576281	0.377899	-0.866571	5.794109	22.914394	16.107832	
-3.796087	0.916896	9.028212	-0.022341	-0.001970	-0.002091	0.575480	0.376663	-0.867261	5.790729	22.925251	16.101967	
-3.786194	0.895344	9.013737	-0.022337	-0.012970	-0.005782	0.575899	0.378154	-0.866457	5.782614	22.920904	16.089157	
-3.781370	0.904995	9.008788	-0.011311	-0.003872	0.001697	0.576052	0.378764	-0.865931	5.793593	22.929174	16.087746	
-3.791052	0.885726	9.001686	-0.014993	-0.023978	-0.011224	0.575333	0.377194	-0.867516	5.790755	22.912897	16.066826	
-3.805717	0.885631	9.009049	-0.007636	-0.000237	0.004490	0.575023	0.377373	-0.866122	5.807490	22.924974	16.069334	
-3.793504	0.890496	9.013809	-0.008566	-0.007520	-0.002864	0.575243	0.377664	-0.866747	5.816842	22.926516	16.060827	
-3.786149	0.890523	9.021055	-0.003969	-0.009398	-0.000068	0.575777	0.377256	-0.866474	5.835123	22.928688	16.056543	
-3.790948	0.876069	9.023609	-0.019608	-0.012901	-0.013992	0.575764	0.377014	-0.866733	5.826153	22.925367	16.033571	
-3.776437	0.900205	9.013652	-0.022329	-0.023988	-0.007642	0.575070	0.376684	-0.865362	5.819036	22.911783	16.018074	
-3.761678	0.890653	9.023355	-0.004018	-0.007392	-0.016537	0.574768	0.375970	-0.866279	5.826986	22.914968	15.992650	
-3.776358	0.895352	9.037971	-0.007669	-0.018461	-0.012953	0.573973	0.376768	-0.866558	5.834373	22.908295	15.971267	
-3.766561	0.888227	9.020968	-0.007680	0.001746	-0.009229	0.575372	0.376770	-0.866881	5.842084	22.920984	15.956038	
-3.800845	0.895235	9.028386	-0.013198	-0.014702	-0.020337	0.576042	0.376223	-0.866476	5.839763	22.919481	15.926009	
