x-axis,1
second,Volt
-1.00000000E+00,+174.62300E-03
-999.96000E-03,-26.38203E-03
-999.92000E-03,-214.82424E-03
-999.88000E-03,+174.62300E-03
-999.84000E-03,-13.81921E-03
-999.80000E-03,+174.62300E-03
-999.76000E-03,-26.38203E-03
-999.72000E-03,-26.38203E-03
-999.68000E-03,-26.38203E-03
-999.64000E-03,-26.38203E-03
-999.60000E-03,-26.38203E-03
-999.56000E-03,-13.81921E-03
-999.52000E-03,+174.62300E-03
-999.48000E-03,-13.81921E-03
-999.44000E-03,+174.62300E-03
-999.40000E-03,+174.62300E-03
-999.36000E-03,-13.81921E-03
-999.32000E-03,+174.62300E-03
-999.28000E-03,-26.38203E-03
-999.24000E-03,-26.38203E-03
-999.20000E-03,-26.38203E-03
-999.16000E-03,-13.81921E-03
-999.12000E-03,+174.62300E-03
-999.08000E-03,-26.38203E-03
-999.04000E-03,-13.81921E-03
-999.00000E-03,+174.62300E-03
-998.96000E-03,-26.38203E-03
-998.92000E-03,-26.38203E-03
-998.88000E-03,-13.81921E-03
-998.84000E-03,+174.62300E-03
-998.80000E-03,-13.81921E-03
-998.76000E-03,+174.62300E-03
-998.72000E-03,+174.62300E-03
-998.68000E-03,+174.62300E-03
-998.64000E-03,-26.38203E-03
-998.60000E-03,-13.81921E-03
-998.56000E-03,+174.62300E-03
-998.52000E-03,-214.82424E-03
-998.48000E-03,-26.38203E-03
-998.44000E-03,-13.81921E-03
-998.40000E-03,+174.62300E-03
-998.36000E-03,-26.38203E-03
-998.32000E-03,-13.81921E-03
-998.28000E-03,+174.62300E-03
-998.24000E-03,+174.62300E-03
-998.20000E-03,+174.62300E-03
-998.16000E-03,-214.82424E-03
-998.12000E-03,-26.38203E-03
-998.08000E-03,-26.38203E-03
-998.04000E-03,-26.38203E-03
-998.00000E-03,-13.81921E-03
-997.96000E-03,+174.62300E-03
-997.92000E-03,-13.81921E-03
-997.88000E-03,+174.62300E-03
-997.84000E-03,+174.62300E-03
-997.80000E-03,+174.62300E-03
-997.76000E-03,-26.38203E-03
-997.72000E-03,-13.81921E-03
-997.68000E-03,+174.62300E-03
-997.64000E-03,-13.81921E-03
-997.60000E-03,+174.62300E-03
-997.56000E-03,-13.81921E-03
-997.52000E-03,+174.62300E-03
-997.48000E-03,+174.62300E-03
-997.44000E-03,-13.81921E-03
-997.40000E-03,+174.62300E-03
-997.36000E-03,-26.38203E-03
-997.32000E-03,-214.82424E-03
-997.28000E-03,-26.38203E-03
-997.24000E-03,-13.81921E-03
-997.20000E-03,+174.62300E-03
-997.16000E-03,+174.62300E-03
-997.12000E-03,+174.62300E-03
-997.08000E-03,-26.38203E-03
-997.04000E-03,-26.38203E-03
-997.00000E-03,-26.38203E-03
-996.96000E-03,-13.81921E-03
-996.92000E-03,+174.62300E-03
-996.88000E-03,-13.81921E-03
-996.84000E-03,+174.62300E-03
-996.80000E-03,+174.62300E-03
-996.76000E-03,-26.38203E-03
-996.72000E-03,-26.38203E-03
-996.68000E-03,-214.82424E-03
-996.64000E-03,-26.38203E-03
-996.60000E-03,-214.82424E-03
-996.56000E-03,+174.62300E-03
-996.52000E-03,-26.38203E-03
-996.48000E-03,-13.81921E-03
-996.44000E-03,+174.62300E-03
-996.40000E-03,-26.38203E-03
-996.36000E-03,-13.81921E-03
-996.32000E-03,+174.62300E-03
-996.28000E-03,+174.62300E-03
-996.24000E-03,+174.62300E-03
-996.20000E-03,-13.81921E-03
-996.16000E-03,+174.62300E-03
-996.12000E-03,+174.62300E-03
-996.08000E-03,+174.62300E-03
-996.04000E-03,-13.81921E-03
-996.00000E-03,+174.62300E-03
-995.96000E-03,-26.38203E-03
-995.92000E-03,-26.38203E-03
-995.88000E-03,-26.38203E-03
-995.84000E-03,-26.38203E-03
-995.80000E-03,-26.38203E-03
-995.76000E-03,-26.38203E-03
-995.72000E-03,-214.82424E-03
-995.68000E-03,+174.62300E-03
-995.64000E-03,+174.62300E-03
-995.60000E-03,-13.81921E-03
-995.56000E-03,+174.62300E-03
-995.52000E-03,+174.62300E-03
-995.48000E-03,-26.38203E-03
-995.44000E-03,-26.38203E-03
-995.40000E-03,-13.81921E-03
-995.36000E-03,+174.62300E-03
-995.32000E-03,-26.38203E-03
-995.28000E-03,-26.38203E-03
-995.24000E-03,-26.38203E-03
-995.20000E-03,-26.38203E-03
-995.16000E-03,-26.38203E-03
-995.12000E-03,-26.38203E-03
-995.08000E-03,-26.38203E-03
-995.04000E-03,-13.81921E-03
-995.00000E-03,+174.62300E-03
-994.96000E-03,+174.62300E-03
-994.92000E-03,-26.38203E-03
-994.88000E-03,-26.38203E-03
-994.84000E-03,-26.38203E-03
-994.80000E-03,-26.38203E-03
-994.76000E-03,-13.81921E-03
-994.72000E-03,+174.62300E-03
-994.68000E-03,+174.62300E-03
-994.64000E-03,-26.38203E-03
-994.60000E-03,-13.81921E-03
-994.56000E-03,+174.62300E-03
-994.52000E-03,-26.38203E-03
-994.48000E-03,-13.81921E-03
-994.44000E-03,+174.62300E-03
-994.40000E-03,-26.38203E-03
-994.36000E-03,-26.38203E-03
-994.32000E-03,-26.38203E-03
-994.28000E-03,-26.38203E-03
-994.24000E-03,-13.81921E-03
-994.20000E-03,+174.62300E-03
-994.16000E-03,+174.62300E-03
-994.12000E-03,+174.62300E-03
-994.08000E-03,-13.81921E-03
-994.04000E-03,+174.62300E-03
-994.00000E-03,+174.62300E-03
-993.96000E-03,+174.62300E-03
-993.92000E-03,-26.38203E-03
-993.88000E-03,-13.81921E-03
-993.84000E-03,+174.62300E-03
-993.80000E-03,-26.38203E-03
-993.76000E-03,-13.81921E-03
-993.72000E-03,+174.62300E-03
-993.68000E-03,-13.81921E-03
-993.64000E-03,+174.62300E-03
-993.60000E-03,-26.38203E-03
-993.56000E-03,-26.38203E-03
-993.52000E-03,-26.38203E-03
-993.48000E-03,-13.81921E-03
-993.44000E-03,+174.62300E-03
-993.40000E-03,+174.62300E-03
-993.36000E-03,+174.62300E-03
-993.32000E-03,-26.38203E-03
-993.28000E-03,-26.38203E-03
-993.24000E-03,-214.82424E-03
-993.20000E-03,+174.62300E-03
-993.16000E-03,-13.81921E-03
-993.12000E-03,+174.62300E-03
-993.08000E-03,+174.62300E-03
-993.04000E-03,-26.38203E-03
-993.00000E-03,-13.81921E-03
-992.96000E-03,+174.62300E-03
-992.92000E-03,-26.38203E-03
-992.88000E-03,-26.38203E-03
-992.84000E-03,-26.38203E-03
