timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
3919.132834851	0.000000000	2.804	-2.372	0.035	-0.151	0.709014	1	4294967295
3919.432658153	0.000000000	2.761	-2.412	0.021	-0.149	0.616749	1	4294967295
3919.732475125	0.000000000	2.870	-2.409	0.046	-0.137	2.251741	1	4294967295
3920.032326133	0.000000000	2.934	-2.401	0.059	-0.125	2.274259	1	4294967295
3920.332199331	0.000000000	3.298	-2.641	0.143	-0.179	5.946913	1	4294967295
3920.632091381	0.000000000	3.658	-2.885	0.220	-0.228	5.511430	1	4294967295
3921.531928484	0.000000000	4.313	-3.262	0.325	-0.270	4.576829	1	4294967295
3921.831890513	0.000000000	4.614	-3.388	0.373	-0.280	4.695372	1	4294967295
3922.131823984	0.000000000	4.840	-3.517	0.399	-0.291	4.642569	1	4294967295
3922.431774844	0.000000000	4.770	-3.659	0.351	-0.305	5.046156	1	4294967295
3922.731672832	0.000000000	4.756	-3.852	0.322	-0.333	4.931757	1	4294967295
3923.031576656	0.000000000	4.465	-3.895	0.222	-0.316	3.412238	1	4294967295
3923.331437858	0.000000000	4.354	-3.864	0.175	-0.282	2.807211	1	4294967295
3923.631352326	0.000000000	4.113	-3.644	0.092	-0.200	3.371077	1	4294967295
3923.952420752	0.000000000	4.023	-3.406	0.057	-0.124	2.768048	1	4294967295
3924.252662477	0.000000000	3.899	-3.204	0.015	-0.063	2.664663	1	4294967295
3924.552885268	0.000000000	3.816	-3.049	-0.011	-0.019	2.348513	1	4294967295
3924.830842469	0.000000000	3.677	-3.081	-0.053	-0.022	1.494113	1	4294967295
3925.130774306	0.000000000	3.517	-3.044	-0.097	-0.007	1.388685	1	4294967295
3925.430645084	0.000000000	3.406	-3.078	-0.124	-0.012	1.079181	1	4294967295
3925.730560967	0.000000000	3.334	-3.117	-0.137	-0.018	0.835768	1	4294967295
3926.030463548	0.000000000	3.276	-3.158	-0.145	-0.024	0.723084	1	4294967295
3926.330401206	0.000000000	3.198	-3.283	-0.155	-0.051	1.234704	1	4294967295
3926.630367794	0.000000000	3.149	-3.331	-0.159	-0.057	0.603029	1	4294967295
3926.930320641	0.000000000	3.103	-3.383	-0.161	-0.063	0.590900	1	4294967295
3927.230226545	0.000000000	3.069	-3.436	-0.161	-0.070	0.560480	1	4294967295
3927.530243103	0.000000000	3.203	-3.667	-0.114	-0.121	3.827289	1	4294967295
3927.830185057	0.000000000	3.181	-3.711	-0.113	-0.121	0.508775	1	4294967295
3928.130129424	0.000000000	3.246	-3.720	-0.089	-0.115	1.585089	1	4294967295
3928.430114616	0.000000000	3.296	-3.740	-0.071	-0.111	1.503451	1	4294967295
3928.730121448	0.000000000	3.338	-3.759	-0.055	-0.108	1.462612	1	4294967295
3929.030082766	0.000000000	3.369	-3.785	-0.044	-0.106	1.421420	1	4294967295
3929.330019466	0.000000000	3.325	-3.849	-0.054	-0.112	0.611411	1	4294967295
3929.630013258	0.000000000	3.280	-3.910	-0.063	-0.118	0.569444	1	4294967295
3929.930012877	0.000000000	3.207	-3.966	-0.079	-0.121	0.645256	1	4294967295
3930.229975868	0.000000000	3.135	-4.016	-0.094	-0.122	0.632824	1	4294967295
3930.529954972	0.000000000	3.087	-4.063	-0.101	-0.123	0.481230	1	4294967295
3930.829953394	0.000000000	3.040	-4.112	-0.107	-0.125	0.435780	1	4294967295
3931.129935383	0.000000000	2.995	-4.159	-0.112	-0.126	0.396065	1	4294967295
3931.429935121	0.000000000	2.953	-4.205	-0.115	-0.127	0.362273	1	4294967295
3931.729884342	0.000000000	2.918	-4.237	-0.117	-0.124	0.370586	1	4294967295
3932.029863384	0.000000000	2.886	-4.265	-0.118	-0.120	0.403221	1	4294967295
3932.353476950	0.000000000	2.852	-4.298	-0.118	-0.119	0.176938	1	4294967295
3932.653392660	0.000000000	2.817	-4.306	-0.119	-0.112	0.314182	1	4294967295
3932.953318448	0.000000000	2.783	-4.315	-0.120	-0.105	0.368168	1	4294967295
3933.253174368	0.000000000	2.739	-4.309	-0.123	-0.094	0.389909	1	4294967295
3933.529679614	0.000000000	2.710	-4.326	-0.124	-0.089	0.500604	1	4294967295
3933.829685845	0.000000000	2.680	-4.331	-0.124	-0.081	0.526827	1	4294967295
3934.129699624	0.000000000	2.659	-4.336	-0.123	-0.074	0.525106	1	4294967295
3934.429705417	0.000000000	2.633	-4.335	-0.122	-0.066	0.496050	1	4294967295
3934.729683021	0.000000000	2.604	-4.340	-0.123	-0.060	0.451128	1	4294967295
3935.029702977	0.000000000	2.568	-4.356	-0.124	-0.058	0.412479	1	4294967295
3935.352279656	0.000000000	2.528	-4.362	-0.126	-0.054	0.238165	1	4294967295
3935.649011131	0.000000000	2.487	-4.372	-0.127	-0.052	0.187271	1	4294967295
3935.948913526	0.000000000	2.449	-4.371	-0.128	-0.047	0.295877	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
3936.830008163	0.000000000	2.413	-4.363	-0.130	-0.040	0.511066	1	4294967295
3937.130051171	0.000000000	2.370	-4.317	-0.133	-0.023	0.547164	1	4294967295
3937.430038430	0.000000000	2.311	-4.268	-0.140	-0.008	0.541804	1	4294967295
3937.730087383	0.000000000	2.266	-4.236	-0.143	0.002	0.481193	1	4294967295
3938.030265851	0.000000000	2.216	-4.195	-0.147	0.014	0.452812	1	4294967295
3938.330283419	0.000000000	2.164	-4.168	-0.150	0.021	0.395405	1	4294967295
3938.630278819	0.000000000	2.115	-4.143	-0.153	0.027	0.393883	1	4294967295
3938.930270239	0.000000000	2.061	-4.115	-0.157	0.034	0.458192	1	4294967295
3939.230328317	0.000000000	2.014	-4.101	-0.159	0.037	0.387388	1	4294967295
3939.530368819	0.000000000	1.965	-4.083	-0.161	0.041	0.384616	1	4294967295
3939.830368520	0.000000000	1.913	-4.073	-0.164	0.042	0.378656	1	4294967295
3940.130367528	0.000000000	1.860	-4.067	-0.166	0.042	0.350011	1	4294967295
3940.430355030	0.000000000	1.820	-4.058	-0.165	0.043	0.319778	1	4294967295
3940.730441639	0.000000000	1.783	-4.049	-0.162	0.043	0.301345	1	4294967295
3941.030506665	0.000000000	1.745	-4.033	-0.161	0.045	0.305959	1	4294967295
3941.330485591	0.000000000	1.711	-4.026	-0.158	0.045	0.301425	1	4294967295
3941.630507525	0.000000000	1.674	-4.016	-0.156	0.045	0.311531	1	4294967295
3941.930543491	0.000000000	1.644	-4.002	-0.152	0.046	0.317673	1	4294967295
3942.230697904	0.000000000	1.610	-3.989	-0.150	0.047	0.283652	1	4294967295
3942.530679108	0.000000000	1.581	-3.983	-0.147	0.046	0.319228	1	4294967295
3942.830702116	0.000000000	1.545	-3.985	-0.145	0.044	0.372727	1	4294967295
3943.130653085	0.000000000	1.515	-3.983	-0.143	0.042	0.388263	1	4294967295
3943.430672936	0.000000000	1.488	-3.983	-0.139	0.041	0.390803	1	4294967295
3943.730726225	0.000000000	1.458	-3.985	-0.137	0.038	0.379821	1	4294967295
3944.030679422	0.000000000	1.424	-3.981	-0.136	0.038	0.354767	1	4294967295
3944.330750204	0.000000000	1.394	-3.976	-0.134	0.038	0.347589	1	4294967295
3944.630778763	0.000000000	1.362	-3.972	-0.133	0.037	0.353023	1	4294967295
3944.930784526	0.000000000	1.330	-3.974	-0.132	0.035	0.353183	1	4294967295
3945.230803888	0.000000000	1.295	-3.973	-0.131	0.034	0.340101	1	4294967295
3945.530808482	0.000000000	1.262	-3.974	-0.130	0.033	0.372131	1	4294967295
3945.830982204	0.000000000	1.224	-3.966	-0.131	0.034	0.329879	1	4294967295
3946.131052044	0.000000000	1.182	-3.961	-0.133	0.034	0.347457	1	4294967295
3946.431126192	0.000000000	1.145	-3.955	-0.133	0.034	0.323769	1	4294967295
3946.731147730	0.000000000	1.104	-3.943	-0.134	0.037	0.338747	1	4294967295
3947.031192429	0.000000000	1.061	-3.936	-0.136	0.037	0.331453	1	4294967295
3947.331223906	0.000000000	1.018	-3.940	-0.137	0.034	0.315067	1	4294967295
3947.631460012	0.000000000	0.973	-3.937	-0.139	0.033	0.257251	1	4294967295
3947.931461814	0.000000000	0.933	-3.936	-0.139	0.032	0.276504	1	4294967295
3948.231484049	0.000000000	0.890	-3.943	-0.140	0.028	0.276390	1	4294967295
3948.531542602	0.000000000	0.850	-3.941	-0.140	0.028	0.274656	1	4294967295
3948.831585451	0.000000000	0.813	-3.930	-0.139	0.030	0.291509	1	4294967295
3949.131623150	0.000000000	0.776	-3.921	-0.139	0.031	0.274529	1	4294967295
3949.431738346	0.000000000	0.738	-3.914	-0.138	0.031	0.251386	1	4294967295
3949.731717802	0.000000000	0.702	-3.905	-0.137	0.032	0.258266	1	4294967295
3950.031716512	0.000000000	0.679	-3.895	-0.133	0.033	0.274888	1	4294967295
3950.331714756	0.000000000	0.655	-3.889	-0.129	0.033	0.279127	1	4294967295
3950.631787647	0.000000000	0.621	-3.879	-0.128	0.034	0.282707	1	4294967295
3950.931814153	0.000000000	0.591	-3.865	-0.127	0.036	0.295084	1	4294967295
3951.231904064	0.000000000	0.559	-3.848	-0.126	0.039	0.309032	1	4294967295
3951.531960378	0.000000000	0.526	-3.829	-0.125	0.042	0.310568	1	4294967295
3951.831963978	0.000000000	0.491	-3.810	-0.125	0.045	0.353908	1	4294967295
3952.132068043	0.000000000	0.458	-3.798	-0.124	0.046	0.319401	1	4294967295
3952.432034429	0.000000000	0.423	-3.785	-0.125	0.047	0.348216	1	4294967295
3952.732143772	0.000000000	0.390	-3.770	-0.124	0.049	0.322225	1	4294967295
3953.032203072	0.000000000	0.359	-3.744	-0.123	0.053	0.358849	1	4294967295
3953.332207295	0.000000000	0.330	-3.719	-0.122	0.057	0.360127	1	4294967295
3953.632219915	0.000000000	0.307	-3.694	-0.119	0.060	0.379151	1	4294967295
3953.932293442	0.000000000	0.285	-3.660	-0.115	0.065	0.303000	1	4294967295
3954.232358210	0.000000000	0.263	-3.632	-0.112	0.069	0.279799	1	4294967295
3954.532362534	0.000000000	0.246	-3.595	-0.108	0.074	0.295847	1	4294967295
3954.832277975	0.000000000	0.229	-3.573	-0.105	0.075	0.346217	1	4294967295
3955.132280943	0.000000000	0.210	-3.564	-0.102	0.073	0.296338	1	4294967295
3955.432287108	0.000000000	0.208	-3.538	-0.094	0.074	0.316251	1	4294967295
3955.732268417	0.000000000	0.198	-3.519	-0.090	0.074	0.338158	1	4294967295
3956.032366380	0.000000000	0.187	-3.489	-0.086	0.078	0.390749	1	4294967295
3956.332495399	0.000000000	0.172	-3.463	-0.084	0.079	0.373870	1	4294967295
3956.632647500	0.000000000	0.157	-3.428	-0.082	0.083	0.275269	1	4294967295
3956.932791480	0.000000000	0.142	-3.393	-0.080	0.087	0.238387	1	4294967295
3957.232846437	0.000000000	0.126	-3.350	-0.078	0.092	0.249930	1	4294967295
3957.532823490	0.000000000	0.115	-3.306	-0.075	0.097	0.261243	1	4294967295
3957.833053491	0.000000000	0.088	-3.261	-0.077	0.102	0.262612	1	4294967295
3958.133079692	0.000000000	0.066	-3.216	-0.077	0.106	0.192359	1	4294967295
3958.433156922	0.000000000	0.035	-3.182	-0.080	0.108	0.367736	1	4294967295
3958.733225711	0.000000000	-0.006	-3.155	-0.085	0.109	0.368653	1	4294967295
3959.033353372	0.000000000	-0.046	-3.120	-0.089	0.111	0.310837	1	4294967295
3959.333315552	0.000000000	-0.081	-3.085	-0.092	0.113	0.322570	1	4294967295
3959.633355139	0.000000000	-0.107	-3.051	-0.092	0.114	0.310481	1	4294967295
3959.933382320	0.000000000	-0.138	-3.018	-0.094	0.115	0.317709	1	4294967295
3960.233548903	0.000000000	-0.164	-2.975	-0.094	0.118	0.309751	1	4294967295
3960.533583056	0.000000000	-0.190	-2.936	-0.093	0.120	0.308803	1	4294967295
3960.833686842	0.000000000	-0.223	-2.901	-0.095	0.121	0.319985	1	4294967295
3961.133796212	0.000000000	-0.247	-2.868	-0.094	0.121	0.276827	1	4294967295
3961.441949690	0.000000000	-0.276	-2.830	-0.095	0.123	0.251383	1	4294967295
3961.733976081	0.000000000	-0.300	-2.792	-0.094	0.124	0.308733	1	4294967295
3962.033928876	0.000000000	-0.320	-2.754	-0.093	0.125	0.338572	1	4294967295
3962.334048819	0.000000000	-0.336	-2.706	-0.090	0.129	0.347803	1	4294967295
3962.634147105	0.000000000	-0.348	-2.657	-0.086	0.133	0.354938	1	4294967295
3962.934250736	0.000000000	-0.371	-2.605	-0.086	0.137	0.327808	1	4294967295
3963.234343196	0.000000000	-0.399	-2.562	-0.087	0.139	0.409514	1	4294967295
3963.534331866	0.000000000	-0.431	-2.523	-0.089	0.139	0.359463	1	4294967295
3963.834366051	0.000000000	-0.454	-2.489	-0.089	0.138	0.304607	1	4294967295
3964.134374079	0.000000000	-0.477	-2.447	-0.088	0.139	0.329114	1	4294967295
3964.434341652	0.000000000	-0.496	-2.408	-0.087	0.140	0.326326	1	4294967295
3964.734428271	0.000000000	-0.507	-2.375	-0.083	0.138	0.340071	1	4294967295
3965.034514295	0.000000000	-0.510	-2.335	-0.077	0.138	0.382240	1	4294967295
3965.334541450	0.000000000	-0.520	-2.290	-0.074	0.140	0.344642	1	4294967295
3965.634624597	0.000000000	-0.530	-2.251	-0.072	0.140	0.340345	1	4294967295
3965.934637493	0.000000000	-0.539	-2.212	-0.069	0.140	0.338633	1	4294967295
3966.234713370	0.000000000	-0.544	-2.171	-0.064	0.141	0.338983	1	4294967295
3966.534714111	0.000000000	-0.543	-2.134	-0.059	0.140	0.347786	1	4294967295
3966.834737061	0.000000000	-0.546	-2.097	-0.056	0.139	0.340474	1	4294967295
3967.139918941	0.000000000	-0.545	-2.052	-0.051	0.140	0.328043	1	4294967295
3967.439729522	0.000000000	-0.556	-2.003	-0.050	0.143	0.334605	1	4294967295
3967.739639594	0.000000000	-0.568	-1.953	-0.050	0.146	0.320063	1	4294967295
3968.040080945	0.000000000	-0.569	-1.907	-0.046	0.147	0.367504	1	4294967295
3968.334964367	0.000000000	-0.565	-1.860	-0.042	0.149	0.363340	1	4294967295
3968.634967387	0.000000000	-0.565	-1.812	-0.039	0.151	0.351470	1	4294967295
3968.935078039	0.000000000	-0.567	-1.763	-0.037	0.153	0.332962	1	4294967295
3969.235154049	0.000000000	-0.571	-1.714	-0.035	0.155	0.298170	1	4294967295
3969.535227223	0.000000000	-0.570	-1.674	-0.033	0.154	0.262750	1	4294967295
3969.835289766	0.000000000	-0.570	-1.622	-0.030	0.157	0.327138	1	4294967295
3970.135340432	0.000000000	-0.573	-1.570	-0.029	0.159	0.293840	1	4294967295
3970.435303799	0.000000000	-0.571	-1.516	-0.026	0.161	0.311701	1	4294967295
3970.735405124	0.000000000	-0.566	-1.466	-0.023	0.163	0.324402	1	4294967295
3971.035397360	0.000000000	-0.562	-1.427	-0.021	0.160	0.362816	1	4294967295
3971.335455842	0.000000000	-0.557	-1.376	-0.018	0.162	0.345006	1	4294967295
3971.635485031	0.000000000	-0.549	-1.319	-0.015	0.165	0.338511	1	4294967295
3971.935531623	0.000000000	-0.541	-1.273	-0.011	0.165	0.296432	1	4294967295
3972.235579519	0.000000000	-0.529	-1.229	-0.008	0.164	0.338129	1	4294967295
3972.535598297	0.000000000	-0.513	-1.182	-0.003	0.164	0.326184	1	4294967295
3972.835559810	0.000000000	-0.496	-1.139	0.002	0.163	0.354704	1	4294967295
3973.135711351	0.000000000	-0.482	-1.094	0.005	0.162	0.300929	1	4294967295
3973.435744327	0.000000000	-0.471	-1.044	0.008	0.163	0.371101	1	4294967295
3973.735774376	0.000000000	-0.460	-0.990	0.010	0.165	0.280937	1	4294967295
3974.035872279	0.000000000	-0.454	-0.940	0.010	0.166	0.290625	1	4294967295
3974.335842102	0.000000000	-0.444	-0.902	0.012	0.163	0.314584	1	4294967295
3974.635991413	0.000000000	-0.432	-0.858	0.014	0.162	0.295678	1	4294967295
3974.935904008	0.000000000	-0.416	-0.811	0.017	0.162	0.321671	1	4294967295
3975.235885491	0.000000000	-0.392	-0.762	0.022	0.162	0.326584	1	4294967295
3975.535982738	0.000000000	-0.373	-0.718	0.025	0.161	0.296141	1	4294967295
3975.835950370	0.000000000	-0.350	-0.671	0.030	0.161	0.314437	1	4294967295
3976.135924937	0.000000000	-0.331	-0.615	0.032	0.164	0.308486	1	4294967295
3976.435854105	0.000000000	-0.306	-0.573	0.036	0.163	0.316440	1	4294967295
3976.735879168	0.000000000	-0.278	-0.525	0.041	0.163	0.315063	1	4294967295
3977.038227817	0.000000000	-0.258	-0.480	0.043	0.162	0.318164	1	4294967295
3977.338274107	0.000000000	-0.235	-0.435	0.046	0.162	0.340244	1	4294967295
3977.638291962	0.000000000	-0.139	-0.314	0.070	0.180	1.901544	1	4294967295
3977.938335851	0.000000000	-0.053	-0.196	0.089	0.197	1.814981	1	4294967295
3978.238307448	0.000000000	0.021	-0.079	0.102	0.212	1.727594	1	4294967295
3978.535964080	0.000000000	0.095	0.023	0.114	0.222	1.715740	1	4294967295
3978.838406686	0.000000000	0.098	0.062	0.105	0.215	0.578170	1	4294967295
3979.138421314	0.000000000	0.104	0.091	0.097	0.207	0.578252	1	4294967295
3979.438230485	0.000000000	0.120	0.117	0.093	0.198	0.508995	1	4294967295
3979.738338496	0.000000000	0.145	0.138	0.092	0.189	0.477725	1	4294967295
3980.035818259	0.000000000	0.171	0.155	0.090	0.180	0.554643	1	4294967295
3980.335651024	0.000000000	0.199	0.178	0.089	0.173	0.527411	1	4294967295
3980.635881410	0.000000000	0.225	0.205	0.088	0.167	0.467732	1	4294967295
3980.935990961	0.000000000	0.252	0.234	0.087	0.162	0.417814	1	4294967295
3981.235991705	0.000000000	0.287	0.258	0.088	0.157	0.447450	1	4294967295
3981.536072333	0.000000000	0.322	0.283	0.090	0.151	0.432466	1	4294967295
3981.836145596	0.000000000	0.357	0.318	0.092	0.149	0.336312	1	4294967295
3982.136162412	0.000000000	0.395	0.353	0.094	0.147	0.343655	1	4294967295
3982.436294386	0.000000000	0.434	0.389	0.096	0.145	0.289610	1	4294967295
3982.736212744	0.000000000	0.477	0.427	0.099	0.144	0.343380	1	4294967295
3983.036171732	0.000000000	0.521	0.464	0.103	0.142	0.326463	1	4294967295
3983.336119527	0.000000000	0.572	0.504	0.108	0.142	0.286915	1	4294967295
3983.636114461	0.000000000	0.621	0.537	0.112	0.139	0.293169	1	4294967295
3983.936101330	0.000000000	0.671	0.558	0.116	0.134	0.360405	1	4294967295
3984.236085794	0.000000000	0.722	0.589	0.120	0.132	0.318109	1	4294967295
3984.536103900	0.000000000	0.964	0.724	0.174	0.153	3.465698	1	4294967295
3984.836058358	0.000000000	0.990	0.738	0.167	0.145	0.506590	1	4294967295
3985.135991595	0.000000000	1.021	0.751	0.162	0.138	0.467204	1	4294967295
3985.435941103	0.000000000	1.053	0.766	0.157	0.132	0.457557	1	4294967295
3985.735935593	0.000000000	1.084	0.782	0.153	0.126	0.437000	1	4294967295
3986.035826499	0.000000000	1.122	0.797	0.150	0.121	0.419362	1	4294967295
3986.335871807	0.000000000	1.150	0.813	0.145	0.116	0.360566	1	4294967295
3986.635833258	0.000000000	1.178	0.827	0.141	0.111	0.331918	1	4294967295
3986.935769815	0.000000000	1.209	0.840	0.138	0.106	0.324126	1	4294967295
3987.235718963	0.000000000	1.252	0.855	0.138	0.102	0.366302	1	4294967295
3987.535667291	0.000000000	1.300	0.867	0.140	0.097	0.362840	1	4294967295
3987.835625722	0.000000000	1.343	0.874	0.140	0.092	0.299793	1	4294967295
3988.135594554	0.000000000	1.396	0.887	0.142	0.088	0.338149	1	4294967295
3988.435834505	0.000000000	1.449	0.906	0.145	0.086	0.280953	1	4294967295
3988.735747649	0.000000000	1.495	0.917	0.145	0.082	0.327246	1	4294967295
3989.035632552	0.000000000	1.547	0.925	0.147	0.078	0.341470	1	4294967295
3989.335549578	0.000000000	1.604	0.936	0.150	0.074	0.359516	1	4294967295
3989.635442842	0.000000000	1.660	0.943	0.153	0.070	0.325479	1	4294967295
3989.935404275	0.000000000	1.713	0.949	0.154	0.066	0.322803	1	4294967295
3990.235351517	0.000000000	1.765	0.948	0.155	0.061	0.331714	1	4294967295
3990.535355321	0.000000000	1.811	0.955	0.155	0.058	0.191932	1	4294967295
3990.835275206	0.000000000	1.860	0.964	0.156	0.056	0.211261	1	4294967295
3991.135279868	0.000000000	1.905	0.966	0.155	0.052	0.196991	1	4294967295
3991.435146158	0.000000000	1.957	0.969	0.156	0.049	0.216214	1	4294967295
3991.734992736	0.000000000	2.003	0.960	0.156	0.043	0.261983	1	4294967295
3992.035043654	0.000000000	2.065	0.958	0.160	0.039	0.394101	1	4294967295
3992.334973356	0.000000000	2.226	1.072	0.185	0.063	1.803665	1	4294967295
3992.634973034	0.000000000	2.360	1.162	0.202	0.079	1.678454	1	4294967295
3992.934862031	0.000000000	2.476	1.229	0.214	0.089	1.630262	1	4294967295
3993.234780490	0.000000000	2.704	1.319	0.251	0.103	2.249616	1	4294967295
3993.534642676	0.000000000	2.860	1.321	0.269	0.095	1.720176	1	4294967295
3993.834528753	0.000000000	2.901	1.293	0.260	0.081	0.872714	1	4294967295
3994.135945220	0.000000000	2.925	1.294	0.247	0.076	0.711492	1	4294967295
3994.436039539	0.000000000	2.947	1.291	0.234	0.069	0.686414	1	4294967295
3994.736085829	0.000000000	2.969	1.286	0.222	0.063	0.646661	1	4294967295
3995.068372783	0.000000000	3.657	1.243	0.367	0.047	7.421461	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
3996.836622859	0.000000000	3.667	1.232	0.343	0.041	1.021074	1	4294967295
3997.133825439	0.000000000	3.727	1.217	0.332	0.035	1.614317	1	4294967295
3997.433726087	0.000000000	3.864	1.244	0.340	0.038	1.240419	1	4294967295
3997.733632751	0.000000000	3.828	1.209	0.308	0.027	1.864998	1	4294967295
3998.033542267	0.000000000	3.882	1.190	0.298	0.021	1.629795	1	4294967295
3998.333535233	0.000000000	4.725	0.967	0.469	-0.029	10.670597	1	4294967295
3998.633426233	0.000000000	4.708	0.966	0.431	-0.028	2.037062	1	4294967295
3998.933397992	0.000000000	4.693	0.969	0.397	-0.027	1.991335	1	4294967295
3999.233306064	0.000000000	4.575	0.981	0.341	-0.024	2.227328	1	4294967295
3999.533204040	0.000000000	4.534	0.953	0.307	-0.031	2.003878	1	4294967295
3999.833067341	0.000000000	4.543	0.943	0.286	-0.032	1.787761	1	4294967295
4000.132919784	0.000000000	4.592	0.923	0.276	-0.035	1.513156	1	4294967295
4000.432832345	0.000000000	5.103	0.694	0.372	-0.085	10.663562	1	4294967295
4000.732731696	0.000000000	4.994	0.690	0.318	-0.082	2.343005	1	4294967295
4001.032692074	0.000000000	4.870	0.665	0.265	-0.085	2.326683	1	4294967295
4001.332648353	0.000000000	4.904	0.652	0.252	-0.082	1.599486	1	4294967295
4001.632516039	0.000000000	4.799	0.632	0.207	-0.084	2.099703	1	4294967295
4001.932305636	0.000000000	4.766	0.632	0.182	-0.079	1.804185	1	4294967295
4002.232185837	0.000000000	4.796	0.611	0.174	-0.078	1.561396	1	4294967295
4002.532101640	0.000000000	4.899	0.590	0.185	-0.077	1.198908	1	4294967295
4002.832042561	0.000000000	4.925	0.583	0.176	-0.074	1.462677	1	4294967295
4003.131910407	0.000000000	4.824	0.514	0.136	-0.088	1.470058	1	4294967295
4003.431799816	0.000000000	4.729	0.440	0.100	-0.102	1.321877	1	4294967295
