timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid
6522.953339977	0.000000000	2.624	-4.174	-0.215	0.013	0.910472	1	4294967295
6523.253452593	0.000000000	2.468	-4.174	-0.240	0.016	0.772853	1	4294967295
6523.553540577	0.000000000	2.325	-4.190	-0.260	0.015	0.706788	1	4294967295
6523.870650153	0.000000000	2.183	-4.193	-0.278	0.016	0.548685	1	4294967295
6524.173878411	0.000000000	2.052	-4.177	-0.292	0.021	0.432717	1	4294967295
6524.474244786	0.000000000	1.941	-4.160	-0.299	0.025	0.378877	1	4294967295
6524.773446500	0.000000000	1.808	-4.139	-0.311	0.031	0.417940	1	4294967295
6525.054024877	0.000000000	1.697	-4.134	-0.318	0.033	0.454924	1	4294967295
6525.354119402	0.000000000	1.599	-4.133	-0.321	0.033	0.413633	1	4294967295
6525.654180063	0.000000000	1.500	-4.122	-0.323	0.036	0.417811	1	4294967295
6525.954299766	0.000000000	1.391	-4.120	-0.329	0.037	0.580031	1	4294967295
6526.254355748	0.000000000	1.298	-4.110	-0.330	0.040	0.395834	1	4294967295
6526.554546666	0.000000000	1.191	-4.104	-0.335	0.042	0.550643	1	4294967295
6526.854719987	0.000000000	1.087	-4.100	-0.338	0.042	0.430260	1	4294967295
6527.154814960	0.000000000	0.991	-4.091	-0.338	0.044	0.416924	1	4294967295
6527.455102887	0.000000000	0.889	-4.076	-0.340	0.047	0.385077	1	4294967295
6527.755121942	0.000000000	0.798	-4.057	-0.339	0.051	0.423651	1	4294967295
6528.055344448	0.000000000	0.703	-4.035	-0.339	0.055	0.395277	1	4294967295
6528.355435461	0.000000000	0.619	-4.019	-0.335	0.058	0.422008	1	4294967295
6528.670493401	0.000000000	0.531	-3.986	-0.333	0.063	0.384190	1	4294967295
6528.955611711	0.000000000	0.475	-3.961	-0.323	0.066	0.562512	1	4294967295
6529.255799378	0.000000000	0.412	-3.927	-0.315	0.072	0.437799	1	4294967295
6529.569823782	0.000000000	0.333	-3.892	-0.311	0.077	0.411548	1	4294967295
6529.869581391	0.000000000	0.254	-3.854	-0.308	0.082	0.430199	1	4294967295
6530.169346260	0.000000000	0.181	-3.808	-0.304	0.089	0.479504	1	4294967295
6530.469124560	0.000000000	0.116	-3.764	-0.298	0.095	0.485773	1	4294967295
6530.756340023	0.000000000	0.080	-3.733	-0.285	0.098	0.570333	1	4294967295
6531.056261160	0.000000000	0.055	-3.681	-0.270	0.106	0.665192	1	4294967295
6531.365949279	0.000000000	0.033	-3.610	-0.256	0.117	0.719397	1	4294967295
6531.656143627	0.000000000	0.035	-3.544	-0.237	0.128	0.755734	1	4294967295
6531.956119918	0.000000000	0.066	-3.479	-0.213	0.137	0.849672	1	4294967295
6532.256098596	0.000000000	0.085	-3.411	-0.192	0.146	0.782668	1	4294967295
6532.556216600	0.000000000	0.119	-3.335	-0.170	0.156	0.861458	1	4294967295
6532.856100492	0.000000000	0.146	-3.262	-0.150	0.164	0.783405	1	4294967295
6533.156048909	0.000000000	0.190	-3.182	-0.127	0.173	0.831716	1	4294967295
6533.456000937	0.000000000	0.251	-3.101	-0.102	0.181	0.910880	1	4294967295
6533.756045184	0.000000000	0.316	-3.012	-0.077	0.191	0.929869	1	4294967295
6534.055913900	0.000000000	0.366	-2.915	-0.058	0.203	0.826759	1	4294967295
6534.355785618	0.000000000	0.440	-2.831	-0.033	0.210	0.863645	1	4294967295
6534.655568722	0.000000000	0.508	-2.753	-0.013	0.215	0.832476	1	4294967295
6534.955534286	0.000000000	0.606	-2.685	0.015	0.217	0.889986	1	4294967295
6535.255561442	0.000000000	0.697	-2.603	0.038	0.222	0.830725	1	4294967295
6535.555482951	0.000000000	0.791	-2.521	0.061	0.227	0.792746	1	4294967295
6535.855490016	0.000000000	0.886	-2.441	0.082	0.231	0.743384	1	4294967295
6536.155373905	0.000000000	0.986	-2.365	0.102	0.234	0.726621	1	4294967295
6536.455371566	0.000000000	1.096	-2.306	0.124	0.231	0.747307	1	4294967295
6536.755365155	0.000000000	1.195	-2.226	0.141	0.235	0.637112	1	4294967295
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0
6537.355391816	0.000000000	1.337	-2.077	0.156	0.238	0.566306	1	4294967295
6537.655622200	0.000000000	1.461	-2.012	0.177	0.237	0.624150	1	4294967295
6537.955633439	0.000000000	1.632	-2.037	0.211	0.209	2.891573	1	4294967295
6538.255653281	0.000000000	1.728	-1.948	0.220	0.217	0.468532	1	4294967295
6538.555440455	0.000000000	1.891	-1.965	0.248	0.193	2.785650	1	4294967295
6538.855440269	0.000000000	2.038	-1.963	0.269	0.177	2.782708	1	4294967295
6539.155528566	0.000000000	2.183	-1.964	0.288	0.162	2.694455	1	4294967295
6539.455810405	0.000000000	2.325	-1.950	0.304	0.152	2.673650	1	4294967295
6539.755604318	0.000000000	2.438	-1.910	0.310	0.151	2.716001	1	4294967295
6540.055731678	0.000000000	2.551	-1.873	0.315	0.149	2.682385	1	4294967295
6540.355865072	0.000000000	2.661	-1.826	0.319	0.150	2.670238	1	4294967295
6540.655941909	0.000000000	2.749	-1.813	0.317	0.141	2.507093	1	4294967295
6540.956174879	0.000000000	2.794	-1.771	0.304	0.140	2.605748	1	4294967295
6541.256214355	0.000000000	2.840	-1.738	0.292	0.137	2.551707	1	4294967295
6541.556322201	0.000000000	2.946	-1.517	0.296	0.186	2.632654	1	4294967295
6541.856348034	0.000000000	3.036	-1.303	0.295	0.229	2.497849	1	4294967295
6542.156664798	0.000000000	3.108	-1.066	0.289	0.274	2.433628	1	4294967295
6542.456713306	0.000000000	3.183	-0.860	0.283	0.307	2.306733	1	4294967295
6542.756865263	0.000000000	3.325	-0.733	0.300	0.316	3.399740	1	4294967295
6543.056912328	0.000000000	3.447	-0.613	0.309	0.322	3.318937	1	4294967295
6543.356981613	0.000000000	3.546	-0.484	0.310	0.331	3.289063	1	4294967295
6543.657265268	0.000000000	3.626	-0.344	0.306	0.341	3.303965	1	4294967295
6543.957471265	0.000000000	3.705	-0.213	0.302	0.349	3.262328	1	4294967295
6544.257614239	0.000000000	3.840	-0.095	0.314	0.353	3.060109	1	4294967295
6544.557625911	0.000000000	3.964	0.004	0.321	0.351	3.072901	1	4294967295
6544.857853282	0.000000000	4.019	0.034	0.308	0.332	2.783923	1	4294967295
6545.158040222	0.000000000	3.953	0.136	0.261	0.333	1.650761	1	4294967295
6545.458215548	0.000000000	3.885	0.195	0.216	0.323	1.528389	1	4294967295
6545.758401050	0.000000000	3.871	0.250	0.192	0.313	1.164936	1	4294967295
6546.058570869	0.000000000	3.953	0.266	0.196	0.293	2.690406	1	4294967295
6546.358684720	0.000000000	3.931	0.328	0.171	0.286	1.109365	1	4294967295
6546.658823232	0.000000000	3.919	0.385	0.151	0.279	0.997252	1	4294967295
6546.959057234	0.000000000	3.862	0.458	0.120	0.276	1.049146	1	4294967295
6547.258931330	0.000000000	3.832	0.532	0.099	0.274	0.962068	1	4294967295
6547.558996482	0.000000000	3.763	0.603	0.069	0.271	1.012543	1	4294967295
6547.859099272	0.000000000	3.704	0.676	0.045	0.269	0.941114	1	4294967295
6548.159083951	0.000000000	3.629	0.741	0.018	0.264	1.006165	1	4294967295
6548.459121683	0.000000000	3.590	0.794	0.003	0.257	0.817165	1	4294967295
6548.759035363	0.000000000	3.533	0.842	-0.016	0.249	0.897599	1	4294967295
6549.059041191	0.000000000	3.482	0.877	-0.032	0.239	0.904287	1	4294967295
6549.358971885	0.000000000	3.382	0.896	-0.060	0.225	1.071628	1	4294967295
6549.659035688	0.000000000	3.284	0.911	-0.086	0.210	1.023590	1	4294967295
6549.959108347	0.000000000	3.192	0.925	-0.107	0.197	0.932275	1	4294967295
6550.259677767	0.000000000	3.083	0.945	-0.131	0.187	0.926267	1	4294967295
6550.570067305	0.000000000	2.981	0.966	-0.150	0.177	0.843630	1	4294967295
6550.859260369	0.000000000	2.880	0.961	-0.168	0.162	0.884836	1	4294967295
6551.159298716	0.000000000	2.795	0.960	-0.181	0.148	0.768174	1	4294967295
6551.459320099	0.000000000	2.690	0.962	-0.198	0.137	0.786697	1	4294967295
6551.759356797	0.000000000	2.594	0.958	-0.211	0.125	0.734524	1	4294967295
6552.059363105	0.000000000	2.489	0.946	-0.225	0.111	0.767962	1	4294967295
6552.359447136	0.000000000	2.399	0.936	-0.234	0.100	0.650076	1	4294967295
6552.659598795	0.000000000	2.305	0.931	-0.243	0.090	0.594300	1	4294967295
6552.959567391	0.000000000	2.219	0.939	-0.249	0.085	0.552714	1	4294967295
6553.260194878	0.000000000	2.114	0.940	-0.259	0.078	0.546166	1	4294967295
6553.566899737	0.000000000	1.996	0.935	-0.272	0.071	0.560403	1	4294967295
6553.866755569	0.000000000	1.882	0.939	-0.282	0.066	0.463196	1	4294967295
6554.166511160	0.000000000	1.776	0.941	-0.289	0.062	0.457484	1	4294967295
6554.466308938	0.000000000	1.665	0.945	-0.297	0.058	0.460816	1	4294967295
6554.766059475	0.000000000	1.563	0.945	-0.303	0.053	0.448095	1	4294967295
6555.066143120	0.000000000	1.468	0.945	-0.305	0.049	0.370152	1	4294967295
6555.360526561	0.000000000	1.370	0.935	-0.308	0.043	0.372757	1	4294967295
6555.660491590	0.000000000	1.284	0.915	-0.309	0.034	0.402615	1	4294967295
6555.965431684	0.000000000	1.192	0.889	-0.310	0.025	0.459705	1	4294967295
6556.260282642	0.000000000	1.121	0.849	-0.306	0.013	0.501593	1	4294967295
6556.560133327	0.000000000	1.059	0.802	-0.299	-0.000	0.531538	1	4294967295
6556.860024912	0.000000000	1.000	0.756	-0.293	-0.012	0.559382	1	4294967295
6557.159616076	0.000000000	0.958	0.709	-0.281	-0.023	0.584757	1	4294967295
6557.459290095	0.000000000	0.935	0.647	-0.265	-0.037	0.763676	1	4294967295
6557.759128870	0.000000000	0.918	0.580	-0.249	-0.052	0.788717	1	4294967295
6558.058906402	0.000000000	0.921	0.516	-0.228	-0.065	0.827795	1	4294967295
6558.358681688	0.000000000	0.930	0.442	-0.207	-0.079	0.890843	1	4294967295
6558.658354245	0.000000000	0.938	0.375	-0.188	-0.091	0.862289	1	4294967295
6558.958052116	0.000000000	0.976	0.288	-0.162	-0.107	0.996954	1	4294967295
6559.257826650	0.000000000	0.968	0.223	-0.152	-0.116	0.753529	1	4294967295
6559.557546359	0.000000000	1.024	0.114	-0.123	-0.136	1.035085	1	4294967295
6559.857359270	0.000000000	1.081	0.021	-0.097	-0.151	0.971178	1	4294967295
6560.166304273	0.000000000	1.103	-0.042	-0.082	-0.156	0.748792	1	4294967295
6560.456881129	0.000000000	1.160	-0.145	-0.059	-0.171	0.920059	1	4294967295
6560.756654343	0.000000000	1.224	-0.246	-0.036	-0.184	0.870202	1	4294967295
6561.056333751	0.000000000	1.285	-0.356	-0.017	-0.199	0.810074	1	4294967295
6561.356128166	0.000000000	1.348	-0.454	0.001	-0.209	0.767579	1	4294967295
6561.655853892	0.000000000	1.413	-0.567	0.018	-0.222	0.734260	1	4294967295
6561.955641503	0.000000000	1.467	-0.664	0.031	-0.230	0.654946	1	4294967295
6562.255460396	0.000000000	1.523	-0.776	0.042	-0.241	0.620534	1	4294967295
6562.555260102	0.000000000	1.572	-0.878	0.052	-0.249	0.497724	1	4294967295
6562.855032890	0.000000000	1.627	-0.975	0.062	-0.254	0.473555	1	4294967295
6563.154816102	0.000000000	1.700	-1.091	0.076	-0.265	0.537286	1	4294967295
6563.454541154	0.000000000	1.758	-1.192	0.085	-0.270	0.464172	1	4294967295
6563.754414176	0.000000000	1.823	-1.291	0.095	-0.274	0.479886	1	4294967295
6564.054146333	0.000000000	1.890	-1.378	0.105	-0.276	0.430699	1	4294967295
6564.353891445	0.000000000	1.955	-1.477	0.113	-0.280	0.437684	1	4294967295
6564.653640650	0.000000000	2.020	-1.584	0.121	-0.285	0.417790	1	4294967295
6564.953437108	0.000000000	2.143	-1.843	0.146	-0.329	2.842399	1	4294967295
6565.253128581	0.000000000	2.259	-2.082	0.166	-0.364	2.678351	1	4294967295
6565.552925567	0.000000000	2.365	-2.317	0.182	-0.395	2.555325	1	4294967295
6565.852621548	0.000000000	2.450	-2.542	0.191	-0.421	2.406357	1	4294967295
6566.152464938	0.000000000	2.532	-2.693	0.197	-0.427	2.469228	1	4294967295
6566.452375717	0.000000000	2.603	-2.886	0.201	-0.443	2.280280	1	4294967295
6566.752089421	0.000000000	2.647	-3.118	0.198	-0.467	2.109541	1	4294967295
6567.051952178	0.000000000	2.688	-3.355	0.195	-0.490	1.978621	1	4294967295
6567.351740415	0.000000000	2.806	-3.419	0.212	-0.471	3.290102	1	4294967295
6567.651483841	0.000000000	2.937	-3.558	0.233	-0.472	2.852496	1	4294967295
6567.951325236	0.000000000	3.061	-3.692	0.250	-0.471	2.744463	1	4294967295
6568.251142475	0.000000000	3.255	-3.709	0.281	-0.444	2.808750	1	4294967295
6568.551013685	0.000000000	3.197	-3.823	0.242	-0.438	1.358273	1	4294967295
6568.871174200	0.000000000	3.148	-3.925	0.208	-0.429	1.214588	1	4294967295
6569.171528309	0.000000000	3.278	-3.818	0.221	-0.377	2.524272	1	4294967295
6569.471543360	0.000000000	3.379	-3.843	0.229	-0.359	2.873851	1	4294967295
6569.750358180	0.000000000	3.441	-3.795	0.224	-0.325	2.438525	1	4294967295
6570.050186111	0.000000000	3.706	-4.298	0.283	-0.416	7.101898	1	4294967295
6570.350000977	0.000000000	3.767	-4.643	0.281	-0.463	4.773384	1	4294967295
6570.649872881	0.000000000	3.752	-4.822	0.256	-0.469	1.872962	1	4294967295
6570.949806121	0.000000000	3.729	-5.000	0.230	-0.475	1.824113	1	4294967295
6571.249716655	0.000000000	3.696	-5.172	0.203	-0.478	1.777745	1	4294967295
6571.549606860	0.000000000	3.652	-5.342	0.176	-0.481	1.695481	1	4294967295
6571.849595454	0.000000000	3.577	-5.718	0.148	-0.527	2.870706	1	4294967295
6572.149499323	0.000000000	3.562	-5.598	0.122	-0.465	2.271846	1	4294967295
6572.449588411	0.000000000	3.545	-5.591	0.102	-0.431	3.602724	1	4294967295
6572.749585599	0.000000000	3.571	-5.258	0.087	-0.331	2.639221	1	4294967295
6573.073361544	0.000000000	3.617	-5.026	0.082	-0.259	2.344963	1	4294967295
6573.372913405	0.000000000	3.580	-4.930	0.061	-0.218	1.824506	1	4294967295
6573.672713767	0.000000000	3.454	-4.856	0.022	-0.182	1.797172	1	4294967295
6573.972472832	0.000000000	3.275	-4.801	-0.027	-0.150	1.787559	1	4294967295
6574.272289054	0.000000000	3.123	-4.743	-0.065	-0.121	1.586500	1	4294967295
6574.572054582	0.000000000	2.973	-4.643	-0.100	-0.085	1.504804	1	4294967295
6574.849704920	0.000000000	2.835	-4.573	-0.131	-0.058	1.372743	1	4294967295
6575.149793689	0.000000000	2.706	-4.509	-0.157	-0.034	1.257069	1	4294967295
6575.449835029	0.000000000	2.598	-4.468	-0.175	-0.018	1.026922	1	4294967295
6575.768304752	0.000000000	2.516	-4.459	-0.184	-0.013	0.674060	1	4294967295
6576.068010936	0.000000000	2.428	-4.446	-0.193	-0.007	0.675773	1	4294967295
6576.367784095	0.000000000	2.336	-4.426	-0.204	0.000	0.697462	1	4294967295
6576.667519935	0.000000000	2.238	-4.405	-0.214	0.007	0.660892	1	4294967295
6576.967165895	0.000000000	2.059	-4.275	-0.245	0.040	1.027087	1	4294967295
6577.250723451	0.000000000	1.897	-4.184	-0.270	0.062	0.938066	1	4294967295
6577.550880729	0.000000000	1.755	-4.114	-0.288	0.077	0.824457	1	4294967295
6577.850930586	0.000000000	1.629	-4.076	-0.301	0.084	0.764563	1	4294967295
6578.151012554	0.000000000	1.517	-4.024	-0.308	0.093	0.575743	1	4294967295
6578.451067638	0.000000000	1.407	-3.988	-0.315	0.098	0.527423	1	4294967295
6578.751211703	0.000000000	1.292	-3.955	-0.322	0.102	0.521035	1	4294967295
6579.051317623	0.000000000	1.175	-3.924	-0.330	0.105	0.513849	1	4294967295
6579.351538372	0.000000000	1.060	-3.909	-0.336	0.104	0.568336	1	4294967295
6579.651648005	0.000000000	0.947	-3.893	-0.342	0.104	0.557459	1	4294967295
6579.951783675	0.000000000	0.847	-3.869	-0.343	0.105	0.494031	1	4294967295
6580.251650413	0.000000000	0.752	-3.848	-0.343	0.105	0.541032	1	4294967295
6580.551860290	0.000000000	0.657	-3.814	-0.343	0.109	0.543775	1	4294967295
6580.852118743	0.000000000	0.567	-3.784	-0.342	0.111	0.518064	1	4294967295
6581.152234891	0.000000000	0.465	-3.748	-0.344	0.115	0.534298	1	4294967295
6581.452367294	0.000000000	0.396	-3.700	-0.336	0.121	0.530139	1	4294967295
6581.752452938	0.000000000	0.340	-3.661	-0.324	0.122	0.548805	1	4294967295
6582.052635607	0.000000000	0.293	-3.585	-0.312	0.134	0.643873	1	4294967295
6582.352662790	0.000000000	0.253	-3.517	-0.298	0.144	0.683446	1	4294967295
6582.652870148	0.000000000	0.219	-3.459	-0.284	0.149	0.645716	1	4294967295
6582.952620425	0.000000000	0.205	-3.411	-0.266	0.151	0.750788	1	4294967295
6583.252803923	0.000000000	0.179	-3.371	-0.251	0.151	0.636080	1	4294967295
6583.552782109	0.000000000	0.185	-3.312	-0.230	0.155	0.859683	1	4294967295
6583.852347840	0.000000000	0.188	-3.247	-0.211	0.162	0.854956	1	4294967295
6584.152358697	0.000000000	0.195	-3.190	-0.193	0.166	0.776321	1	4294967295
6584.452471828	0.000000000	0.221	-3.125	-0.171	0.171	0.860939	1	4294967295
6584.752187663	0.000000000	0.265	-3.067	-0.145	0.173	0.938996	1	4294967295
6585.052126989	0.000000000	0.326	-3.003	-0.118	0.177	1.013405	1	4294967295
6585.352252429	0.000000000	0.386	-2.939	-0.093	0.180	0.892273	1	4294967295
6585.651914153	0.000000000	0.467	-2.877	-0.065	0.182	0.994007	1	4294967295
6585.951811764	0.000000000	0.556	-2.817	-0.037	0.184	1.033643	1	4294967295
6586.252209186	0.000000000	0.645	-2.742	-0.011	0.189	0.948570	1	4294967295
6586.552105659	0.000000000	0.742	-2.658	0.014	0.196	0.951586	1	4294967295
6586.852011492	0.000000000	0.850	-2.581	0.040	0.201	0.941935	1	4294967295
6587.151919185	0.000000000	1.092	-2.353	0.098	0.234	2.991491	1	4294967295
6587.451646193	0.000000000	1.328	-2.138	0.150	0.263	2.753584	1	4294967295
6587.753600209	0.000000000	1.402	-2.037	0.157	0.269	0.417654	1	4294967295
6588.051979721	0.000000000	1.505	-1.968	0.170	0.267	0.597775	1	4294967295
6588.351697390	0.000000000	2.283	-1.477	0.347	0.343	8.396692	1	4294967295
6588.651679485	0.000000000	2.449	-1.319	0.362	0.355	1.941587	1	4294967295
6588.967135805	0.000000000	2.572	-1.134	0.365	0.372	1.724240	1	4294967295
6589.267369182	0.000000000	2.682	-0.952	0.365	0.388	1.572264	1	4294967295
6589.567580232	0.000000000	2.792	-0.781	0.365	0.399	1.443135	1	4294967295
