x-axis,1,3
second,Volt,Volt
-10.000000E+00,+7.194E-03,+8.711E-03
-9.998438E+00,+19.254E-03,+8.711E-03
-9.996875E+00,+19.254E-03,-3.349E-03
-9.995313E+00,+19.254E-03,+20.771E-03
-9.993750E+00,+20.008E-03,+20.771E-03
-9.992188E+00,+31.314E-03,+9.465E-03
-9.990625E+00,+19.254E-03,+20.771E-03
-9.989063E+00,+19.254E-03,+9.465E-03
-9.987500E+00,-4.113E-03,+20.771E-03
-9.985938E+00,+19.254E-03,-3.349E-03
-9.984375E+00,+19.254E-03,-2.595E-03
-9.982813E+00,+19.254E-03,+8.711E-03
-9.981250E+00,+7.947E-03,+8.711E-03
-9.979688E+00,+19.254E-03,-3.349E-03
-9.978125E+00,+19.254E-03,-2.595E-03
-9.976562E+00,+7.947E-03,+8.711E-03
-9.975000E+00,+19.254E-03,-2.595E-03
-9.973437E+00,+20.008E-03,+20.771E-03
-9.971875E+00,+31.314E-03,-2.595E-03
-9.970312E+00,+19.254E-03,+8.711E-03
-9.968750E+00,+19.254E-03,-2.595E-03
-9.967187E+00,+20.008E-03,+8.711E-03
-9.965625E+00,+31.314E-03,+8.711E-03
-9.964062E+00,+31.314E-03,-2.595E-03
-9.962500E+00,+20.008E-03,+8.711E-03
-9.960937E+00,+31.314E-03,+8.711E-03
-9.959375E+00,+20.008E-03,+8.711E-03
-9.957812E+00,+31.314E-03,+8.711E-03
-9.956250E+00,+7.947E-03,-2.595E-03
-9.954687E+00,+20.008E-03,+8.711E-03
-9.953125E+00,+31.314E-03,+8.711E-03
-9.951562E+00,+19.254E-03,-2.595E-03
-9.950000E+00,+20.008E-03,+8.711E-03
-9.948437E+00,+31.314E-03,-3.349E-03
-9.946875E+00,+31.314E-03,-2.595E-03
-9.945312E+00,+19.254E-03,+8.711E-03
-9.943750E+00,+7.947E-03,+8.711E-03
-9.942187E+00,+19.254E-03,+8.711E-03
-9.940625E+00,+7.947E-03,+8.711E-03
-9.939062E+00,+19.254E-03,-2.595E-03
-9.937500E+00,+7.194E-03,+8.711E-03
-9.935937E+00,+7.194E-03,+8.711E-03
-9.934375E+00,+7.194E-03,-2.595E-03
-9.932812E+00,-4.113E-03,+8.711E-03
-9.931250E+00,+31.314E-03,+9.465E-03
-9.929687E+00,+7.194E-03,+20.771E-03
-9.928125E+00,+7.194E-03,-2.595E-03
-9.926562E+00,-4.113E-03,+20.771E-03
-9.925000E+00,+7.194E-03,-3.349E-03
-9.923437E+00,+7.947E-03,-2.595E-03
-9.921875E+00,+20.008E-03,+8.711E-03
-9.920312E+00,+31.314E-03,+8.711E-03
-9.918750E+00,+19.254E-03,+8.711E-03
-9.917187E+00,+19.254E-03,+8.711E-03
-9.915625E+00,+20.008E-03,+8.711E-03
-9.914062E+00,+31.314E-03,-3.349E-03
-9.912500E+00,+7.194E-03,-3.349E-03
-9.910937E+00,+7.947E-03,-2.595E-03
-9.909375E+00,+19.254E-03,+8.711E-03
-9.907812E+00,+19.254E-03,-3.349E-03
