x-axis,1,3
second,Volt,Volt
-1.7540000E+00,+12.3593E-03,+6.0766E-03
-1.7538438E+00,+6.0779E-03,+6.0766E-03
-1.7536875E+00,+14.2437E-03,+6.0766E-03
-1.7535313E+00,+22.4096E-03,+6.0766E-03
-1.7533750E+00,+16.1282E-03,+2.3078E-03
-1.7532188E+00,+16.1282E-03,+423.4E-06
-1.7530625E+00,+12.3593E-03,+6.0766E-03
-1.7529063E+00,+6.0779E-03,+6.0766E-03
-1.7527500E+00,+6.0779E-03,+6.0766E-03
-1.7525938E+00,+6.0779E-03,+6.0766E-03
-1.7524375E+00,+10.4749E-03,+6.0766E-03
-1.7522813E+00,+12.3593E-03,+6.0766E-03
-1.7521250E+00,+6.0779E-03,+6.0766E-03
-1.7519688E+00,+6.0779E-03,+6.0766E-03
-1.7518125E+00,+6.0779E-03,+6.0766E-03
-1.7516563E+00,+6.0779E-03,+6.0766E-03
-1.7515000E+00,+10.4749E-03,+10.4736E-03
-1.7513438E+00,+16.1282E-03,+8.5892E-03
-1.7511875E+00,+12.3593E-03,-3.9736E-03
-1.7510313E+00,+10.4749E-03,+423.4E-06
-1.7508750E+00,+12.3593E-03,+6.0766E-03
-1.7507188E+00,+14.2437E-03,+6.0766E-03
-1.7505625E+00,+22.4096E-03,+6.0766E-03
-1.7504063E+00,+12.3593E-03,+6.0766E-03
-1.7502500E+00,+6.0779E-03,+10.4736E-03
-1.7500938E+00,+6.0779E-03,+12.3581E-03
-1.7499375E+00,-1.4598E-03,+10.4736E-03
-1.7497813E+00,-9.6256E-03,+12.3581E-03
-1.7496250E+00,+4.1935E-03,+2.3078E-03
-1.7494688E+00,+12.3593E-03,+4.1922E-03
-1.7493125E+00,+6.0779E-03,+12.3581E-03
-1.7491563E+00,+10.4749E-03,+6.0766E-03
-1.7490000E+00,+12.3593E-03,+6.0766E-03
-1.7488438E+00,+6.0779E-03,+6.0766E-03
-1.7486875E+00,+6.0779E-03,+6.0766E-03
-1.7485313E+00,+2.3091E-03,+2.3078E-03
-1.7483750E+00,+424.6E-06,+423.4E-06
-1.7482188E+00,+6.0779E-03,+2.3078E-03
-1.7480625E+00,+10.4749E-03,+423.4E-06
-1.7479063E+00,+16.1282E-03,+2.3078E-03
-1.7477500E+00,+16.1282E-03,+423.4E-06
-1.7475938E+00,+12.3593E-03,+6.0766E-03
-1.7474375E+00,+6.0779E-03,+2.3078E-03
-1.7472813E+00,+10.4749E-03,+4.1922E-03
-1.7471250E+00,+12.3593E-03,+16.1269E-03
-1.7469688E+00,+10.4749E-03,+12.3581E-03
-1.7468125E+00,+12.3593E-03,+2.3078E-03
-1.7466563E+00,+10.4749E-03,+423.4E-06
-1.7465000E+00,+12.3593E-03,+2.3078E-03
-1.7463438E+00,+6.0779E-03,+423.4E-06
-1.7461875E+00,+2.3091E-03,+6.0766E-03
-1.7460313E+00,+4.1935E-03,+6.0766E-03
-1.7458750E+00,+12.3593E-03,+10.4736E-03
-1.7457188E+00,+6.0779E-03,+12.3581E-03
